	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
FGF8_103536381	0.173249500530507	0.370084485242313	0.00000000000000132576055271765	3.37505306829779	4.64014516165669	2.3082950503713	0.0000000218188091508521	0.768518518518518	0.861111111111111	0.817686899862826
FGF8_103536384	0.125904922705386	0.343843146738933	0.0000000000000000000977858588282376	3.6284365266688	4.93119546507192	2.53290254815967	0.00000000498876998574435	0.75	0.916666666666667	0.862997256515775
FGF8_103536398	0.375331636560483	0.55571541832443	0.00000000000166017130992637	3.03905462557377	4.07662084597717	2.13544668165165	0.00000000143880336080593	0.675925925925926	0.907407407407407	0.780135459533608
FGF8_103536402	0.51702389285638	0.628638947803281	0.000000131107681055381	2.4915772837012	3.50838459254656	1.56951398379694	0.000000590795453082525	0.546296296296296	0.935185185185185	0.709447873799726
FGF8_103536416	0.464077927821518	0.611230599409768	0.00000000000353716586372462	3.37930604708308	4.5504145671355	2.34571741637786	0.00000000312716143313292	0.648148148148148	0.925925925925926	0.775891632373114
FGF8_103536426	0.421792132258855	0.589536834084701	0.0000000000000283018301312255	3.73169982713009	4.94996978067041	2.66407477692142	0.000000000355275268616585	0.703703703703704	0.916666666666667	0.802083333333333
FGF8_103536432	0.256859857790217	0.451374681889921	0.0000000000000176508782012481	3.27548705980704	4.42313300530653	2.29184263506289	0.00000000289733689635072	0.731481481481482	0.888888888888889	0.804569615912208
FGF8_103536439	0.420978010806471	0.530972291009524	0.000000160996154720628	2.4134986872738	3.48235734221457	1.46930647368124	0.00000301278425167294	0.611111111111111	0.87037037037037	0.707947530864197
FGF8_103536441	0.356754440076113	0.525384498378409	0.000000000000058181707089421	3.40735293698953	4.60793616708855	2.36898059530019	0.00000000400960325870645	0.685185185185185	0.898148148148148	0.79826817558299
FGF8_103536448	0.423713327695152	0.588386776105209	0.0000000000000521773646440563	3.63235927213665	4.84485916895952	2.57436778919066	0.000000000696414038000469	0.759259259259259	0.814814814814815	0.798868312757202
FGF8_103536453	0.378585308211008	0.577133611959065	0.0000000000000000312692906333715	4.14288612983298	5.4396230027436	3.02833290166425	0.0000000000551723999256324	0.731481481481482	0.935185185185185	0.835905349794239
FGF8_103536463	0.214442598034593	0.442500795924765	0.00000000000000000000676738261279781	4.1406843601418	5.53059969250103	2.96723799438919	0.000000000521949264655445	0.888888888888889	0.787037037037037	0.875514403292181
FGF8_103536470	0.506635165838856	0.614027742206875	0.000000438009707609231	2.58491566238122	3.66579829934199	1.61559820091906	0.000000926937697132009	0.555555555555556	0.916666666666667	0.700445816186557
FGF8_103536483	0.455642389756863	0.621389164150836	0.0000000000000050593386225941	4.12165852135936	5.4446716121298	2.97160798058327	0.000000000167799985496517	0.694444444444444	0.925925925925926	0.810913923182442
FGF8_103536487	0.423207489667338	0.597200609785165	0.0000000000000292134289290453	3.93234439928134	5.19916764988731	2.83416292422675	0.000000000178933045035047	0.712962962962963	0.898148148148148	0.801911865569273
FGF8_103536489	0.239247909752774	0.481943088230499	0.0000000000000000000553678611430528	4.04477911542523	5.33006091219469	2.96099830343257	0.0000000000686346869061941	0.768518518518518	0.935185185185185	0.865612139917695
FGF8_103536496	0.667770538142786	0.703579549119768	0.0100904724064927	1.23150085556003	2.32539321552327	0.190074948857493	0.024393380441333	0.518518518518518	0.824074074074074	0.602194787379973
FGF8_103536504	0.502979795014325	0.626176792779118	0.00000000154465895361392	3.0328962072853	4.17112782696658	2.01830207291612	0.0000000473184438392418	0.638888888888889	0.898148148148148	0.739583333333333
FGF8_103536531	0.232358219417543	0.371611173398767	0.000000170561279282006	2.47500093710509	3.54867717883788	1.55748918152887	0.00000131634155815749	0.601851851851852	0.888888888888889	0.707518861454047
GRIN1_140051098	0.021445475268777	0.0678026728478195	0.0373616425193682	4.30126342039352	9.0483530185746	0.717851471589497	0.0512930787077617	0.4	0.852941176470588	0.621241830065359
GRIN1_140051107	0.0443691053942172	0.113238137844518	0.016985720591306	3.423778499749	6.42558269400485	1.00912732620565	0.0143789252953728	0.595744680851064	0.722222222222222	0.649231678486998
GRIN1_140051121	0.161511636511637	0.408487998171596	0.00375785898337101	3.27822336260341	6.36622488763491	1.1146320977648	0.0133093984695979	0.722222222222222	0.833333333333333	0.821759259259259
GRIN1_140051127	0.0716006216006217	0.291920984769955	0.0020992856606011	5.82441641114289	11.9273694700382	2.0125591072512	0.0202801954047683	0.842105263157895	0.75	0.835526315789474
GRIN1_140051146	0.165415127137615	0.506950310275118	0.000383947445246562	5.12860493553584	10.9375430449108	2.01886010219422	0.0176749053763708	0.823529411764706	0.818181818181818	0.909090909090909
GRIN1_140051148	0.207819692269453	0.575024038195394	0.00022358708663231	6.32342157361025	14.0383052987814	2.54535800224218	0.0217381108113013	0.764705882352941	1	0.925133689839572
GRIN1_140051154	0.15382209497042	0.491435731077675	0.000154429475110522	7.89827954690729	16.7830064016613	3.08848824689438	0.0178450158836838	0.882352941176471	0.909090909090909	0.935828877005348
GRIN1_140051156	0.150252936855808	0.388656678170745	0.000420943417433936	8.4760293495479	17.1831808457962	3.37552582667123	0.0130317274267803	0.823529411764706	0.909090909090909	0.906417112299465
GRIN1_140051171	0.242474543000859	0.348769086364994	0.232134746728904	1.08623666124613	3.11105488753374	-0.563998477812686	0.235505221341888	0.588235294117647	0.8	0.644117647058824
GRIN1_140051178	0.139896467169195	0.33261362110467	0.0445822269424587	2.65398592051475	6.00124770779144	0.487150601898113	0.0544158596848046	0.470588235294118	1	0.732620320855615
GRIN1_140051184	0.175293478451373	0.340733004799501	0.0687883984563183	1.94806582164106	4.59078018843806	0.0626739340068869	0.0834306651395147	0.470588235294118	0.9	0.717647058823529
GRIN1_140051196	0.17236248599885	0.34716751087524	0.0896605357237462	2.50657060043175	5.76899608036729	0.39165627034939	0.0580968940545539	0.388888888888889	1	0.694444444444444
GRIN1_140051199	0.141611166611167	0.296674869682116	0.0701966817870647	2.15616326321364	4.70196711538272	0.237857131561593	0.0537192674567413	0.444444444444444	0.916666666666667	0.701388888888889
GRIN1_140051203	0.191501554001554	0.305988603452371	0.313416934969855	1.10010971306071	2.9871908592285	-0.405468178773064	0.19135611074586	0.5	0.75	0.613425925925926
GRIN1_140051205	0.153371767585815	0.289550254298762	0.245535561753765	1.4760711210053	3.53416395143309	-0.0832567829336849	0.10077554396701	0.476190476190476	0.846153846153846	0.622710622710623
GRIN1_140051213	0.140977751345644	0.324369840951256	0.0427402351857605	1.83172115560416	3.98419987790334	0.267780768180202	0.047792388013153	0.523809523809524	0.923076923076923	0.712454212454212
GRIN1_140051220	0.130321740689634	0.36612525806787	0.00915720681982891	2.54532240492401	5.35400138095239	0.701955858966626	0.0272922988445428	0.611111111111111	0.923076923076923	0.782051282051282
GRIN1_140051227	0.176651126651127	0.38126368580914	0.0896605357237462	3.48137643369368	9.87164770904952	0.190098494664774	0.143206515358816	0.727272727272727	0.833333333333333	0.765151515151515
GRIN1_140051232	0.149270174270174	0.288991479900571	0.582806388219721	1.53094722807106	5.2678541012135	-0.66821491982235	0.278692394150845	0.545454545454545	0.833333333333333	0.590909090909091
GRIN1_140051241	0.109294871794872	0.367686398568751	0.0428859880791658	6.82428889230061	19.2772779168663	0.654821955700763	0.140350278331104	0.75	1	0.890625
GSC_95235339	0.17012603433957	0.334282290252772	0.000114341074711322	1.91953601024898	2.77598581791241	1.19289180473412	0.00000219250840075189	0.583333333333333	0.907407407407407	0.653120713305898
GSC_95235341	0.154947261084233	0.325793943927753	0.0000931980411500186	1.99094816161748	2.86172424398825	1.25625217355278	0.00000128053130892392	0.564814814814815	0.925925925925926	0.655092592592593
GSC_95235343	0.154784632623881	0.317145554729	0.0000728241148485085	1.94849076359821	2.81838493595783	1.21155772247858	0.000002173701614903	0.555555555555556	0.898148148148148	0.657450274348423
GSC_95235351	0.127692928324464	0.275429612420381	0.000276635976258654	1.93792053889356	2.87920130632642	1.15471053179876	0.0000111376737636317	0.546296296296296	0.907407407407407	0.64429012345679
GSC_95235355	0.133153795481234	0.287964744733453	0.000122645356109455	2.18016760212154	3.16253326353433	1.35867741401073	0.00000232378244353401	0.537037037037037	0.925925925925926	0.652434842249657
GSC_95235384	0.102292604129509	0.220058676503983	0.0141624868285375	1.54822792895133	2.43033797246228	0.81327255675991	0.000166841853300219	0.490740740740741	0.861111111111111	0.597479423868313
GSC_95235393	0.107630094503232	0.246743035145268	0.00020428721506972	1.86110339190447	2.80134120218559	1.08578805762635	0.0000205847551357749	0.555555555555556	0.861111111111111	0.647376543209877
GSC_95235402	0.136249296857775	0.254919113223826	0.00157992116336768	1.645696499253	2.58511894605855	0.879367751545278	0.000143287077899156	0.490740740740741	0.87037037037037	0.625428669410151
GSC_95235419	0.16968161060699	0.320821450653639	0.000067439426891305	1.78401254074722	2.64137328158824	1.06254820014106	0.00000975510366739916	0.546296296296296	0.888888888888889	0.658179012345679
GSC_95235425	0.177825116763423	0.279093820047626	0.0160587902366684	1.28405054826732	2.11851325802147	0.588794825681082	0.000944947819501735	0.509259259259259	0.768518518518518	0.595679012345679
GSC_95235428	0.170864477214519	0.302026377168313	0.000165239875796251	1.52985176707608	2.37108243838827	0.832676520764926	0.000091615772626248	0.546296296296296	0.861111111111111	0.649519890260631
GSC_95235434	0.29073159687126	0.412922446957173	0.0367540765492484	1.4606251041606	2.21892517919482	0.793105384070726	0.0000600239220167937	0.472222222222222	0.907407407407407	0.582990397805213
GSC_95235437	0.220456266290606	0.380829616928744	0.000000000294619218232789	2.08120100955074	3.03761434363973	1.29123483927389	0.00000310070338180928	0.685185185185185	0.805555555555556	0.74991426611797
HIST1H3G_26271605	0.117580474254115	0.326238824115192	0.000000000155471081651856	2.68164386657632	3.65466296707655	1.84962237638943	0.00000000847207220549419	0.691588785046729	0.820754716981132	0.755598659848351
HIST1H3G_26271716	0.1144788284417	0.338646218343256	0.0000000000684834038372645	2.64417949463279	3.63638662229702	1.81102520199093	0.0000000197220168957012	0.682242990654206	0.933962264150943	0.760536060659496
HIST1H3G_26271718	0.158993590139433	0.36458019987569	0.00000000248226238076179	2.18613534385514	3.00855767903167	1.4729625564211	0.0000000338089639583995	0.682242990654206	0.849056603773585	0.738185505201904
HIST1H3G_26271748	0.0974518962135645	0.343923885446081	0.00000000000173549607314178	2.85394423045852	3.88690935888011	1.99897361660232	0.00000000454483341505605	0.682242990654206	0.924528301886792	0.781828601657556
HOXA1_27135007	0.322992226269317	0.584983024146651	0.0000000000000000000196084363336341	3.91137946772525	4.99428236348321	2.96778144177307	0.000000000000834377944952413	0.824074074074074	0.87037037037037	0.870541838134431
HOXA1_27135064	0.222654271547392	0.468436191026589	0.000000000000000183249154052952	3.01754503746631	3.96066062918521	2.19595300726548	0.0000000000668952642287572	0.731481481481482	0.898148148148148	0.827374828532236
HOXA1_27135073	0.202317968155642	0.470468479061238	0.000000000000000000527147452268161	3.210286076741	4.16734432672665	2.37753116361672	0.0000000000126837170446598	0.842592592592593	0.814814814814815	0.855024005486968
HOXA1_27135075	0.187497632158297	0.446588042874545	0.000000000000000000672013125745992	3.06965063425809	4.02168651510118	2.2446566875775	0.0000000000459628067092657	0.833333333333333	0.787037037037037	0.853823731138546
HOXA1_27135147	0.126398940895399	0.326877686509264	0.00000000000105215742019921	2.55131929867345	3.54365998231404	1.71693267229829	0.0000000583446950369	0.648148148148148	0.888888888888889	0.782664609053498
HOXA1_27135153	0.136634811125282	0.342405770451531	0.0000000000000100981919352949	2.76723300411677	3.81544233155816	1.88607307811505	0.0000000266678159846615	0.703703703703704	0.898148148148148	0.807398834019204
HOXA1_27135177	0.200358710656183	0.445993093124121	0.000000000000000264999743553709	3.16194506918354	4.17603554855331	2.28806648343155	0.000000000143338550666889	0.777777777777778	0.898148148148148	0.825574417009602
HOXA1_27135196	0.160424486376414	0.497424288205151	0.0000000000000000000508512407664178	3.2845420070618	4.22450366072827	2.48065894134462	0.00000000000194473113727564	0.87037037037037	0.87037037037037	0.866083676268861
HOXA1_27135198	0.193001955586779	0.513425511563026	0.00000000000000000051868627778649	3.22536915536725	4.15882036105216	2.42589421160366	0.00000000000272912835152882	0.833333333333333	0.888888888888889	0.855109739368999
HOXA1_27135214	0.251738658900197	0.514736907973292	0.000000000000000183249154052952	2.96847899469948	3.8912495028834	2.1728702651123	0.0000000000452105875665371	0.814814814814815	0.87037037037037	0.827374828532236
HOXA9_27204834	0.110501134112506	0.395939683977366	0.0000000000000000000000162147654728242	5.04410173380018	6.68740765772948	3.70413438104439	0.0000000000939244783822862	0.87037037037037	0.907407407407407	0.904492455418381
HOXA9_27204839	0.113012917801752	0.35480814043439	0.00000000000000000186797759153511	4.27584964309853	5.80941188463969	3.04173307942111	0.00000000215812177580813	0.787037037037037	0.87037037037037	0.849022633744856
