chr20	26190119	26190120	0.173913043478261	0.208333	0.333333	0.157895	0.192308	0.259259	0.259259	0.481481	0.142857	0.64	0.384615
chr20	26190138	26190139	0.192307692307692	0.285714	0.285714	0.0909091	0.107143	0.3	0.2	0.433333	0.192308	0.583333	0.384615
chr20	26190161	26190162	0.21875	0.4	0.107143	0.125	0.0967742	0.257143	0.147059	0.378378	0.185185	0.645161	0.428571
chr20	26190165	26190166	0.21875	0.366667	0.142857	0.09375	0.151515	0.314286	0.138889	0.368421	0.241379	0.580645	0.5
chr20	26190167	26190168	0.212121212121212	0.4	0.107143	0.09375	0.147059	0.305556	0.111111	0.358974	0.233333	0.65625	0.428571
chr20	26190178	26190179	0.294117647058824	0.34375	0.233333	0.166667	0.128205	0.333333	0.146341	0.369565	0.241379	0.621622	0.411765
chr20	26190191	26190192	0.314285714285714	0.176471	0.15625	0.157895	0.097561	0.268293	0.0930233	0.25	0.3125	0.648649	0.4
chr20	26190194	26190195	0.285714285714286	0.181818	0.1875	0.162162	0.15	0.268293	0.146341	0.375	0.258065	0.611111	0.35
chr20	26190199	26190200	0.371428571428571	0.129032	0.21875	0.205882	0.179487	0.325	0.2	0.391304	0.266667	0.647059	0.421053
chr20	26190202	26190203	0.228571428571429	0.129032	0.125	0.176471	0.105263	0.236842	0.128205	0.288889	0.266667	0.588235	0.35
chr20	26192128	26192129	0.875	0.8	1	0.777778	1	1	0.875	0.666667	1	1	0.909091
chr20	26192367	26192368	0.888888888888889	0.7	1	0.8	0.833333	1	0.714286	0.666667	0.777778	0.727273	1
chr20	26193117	26193118	0.714285714285714	0.75	0.857143	0.875	0.8	0.818182	0.916667	1	1	1	0.888889
chr20	26193256	26193257	0.666666666666667	0.7	0.8	1	1	1	1	1	1	1	1
chr20	26195318	26195319	1	0.818182	1	0.909091	1	1	1	0.916667	0.857143	0.857143	1
chr20	26195319	26195320	1	0.833333	0.875	1	0.571429	1	1	0.916667	1	0.777778	1
chr20	26195769	26195770	0.888888888888889	0.285714	0.5	1	0.9	0.875	1	0.75	1	0.75	0.9
chr20	26197299	26197300	1	0.846154	0.857143	1	0.875	1	1	1	1	1	1
chr20	26197359	26197360	0.8	0.272727	1	1	1	1	0.9	1	0.909091	1	1
chr20	26197703	26197704	0.8	0.846154	0.888889	0.714286	0.888889	0.909091	0.9	0.909091	0.916667	1	0.909091
chr20	26197707	26197708	0.8	1	1	0.857143	1	1	1	1	0.916667	1	0.9
chr20	26199784	26199785	0.666666666666667	0.538462	0.6	0.6	0.692308	0.555556	0.5	0.777778	0.714286	0.714286	0.833333
chr20	26199904	26199905	0.130434782608696	0.0740741	0.125	0.444444	0.21875	0.3125	0.178571	0.421053	0.344828	0.454545	0.25
chr20	26199905	26199906	0.24	0.190476	0.214286	0.166667	0.157895	0.241379	0.363636	0.176471	0.166667	0.136364	0.285714
chr20	26200375	26200376	0.555555555555556	0.227273	0.647059	0.615385	0.392857	0.484848	0.560976	0.45	0.552632	0.444444	0.393939
