CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
1	p	TMEM52	39	1852819	1858166	5348	1854473	1858106	3634	0.590414882985876	0.70710341082018	0.116688527834305	6.50462080202078e-36	2411
1	p	TMEM52	40	1860021	1863576	3556	1860127	1861922	1796	0.695584663817796	0.824948850325916	0.129364186508119	9.73233097879241e-23	4087
1	p	KIAA1751	41	1869508	1873687	4180	1870495	1873499	3005	0.687708083237828	0.851885068858458	0.16417698562063	1.80047325333304e-43	1786
1	p	KIAA1751	42	1876741	1880219	3479	1877730	1878565	836	0.626501554251756	0.773030375382278	0.146528821130522	2.545525746408e-17	5159
1	p	KIAA1751	43	1889280	1890815	1536	1889924	1890171	248	0.743815339476616	0.924401074267376	0.18058573479076	1.51541440573776e-17	5104
1	p	KIAA1751	44	1894969	1895251	283	1895061	1895206	146	0.394246256883197	0.513391877168679	0.119145620285482	8.16509655493886e-12	6584
1	p	KIAA1751	45	1905977	1907265	1289	1906334	1907127	794	0.643570468599542	0.86069080518824	0.217120336588697	5.7281729733532e-22	4194
1	p	GABRD	46	1945034	1948342	3309	1946008	1946688	681	0.447514788444479	0.740728847844232	0.293214059399754	8.89512426414896e-63	872
1	p	GABRD	47	1959735	1959891	157	1959747	1959832	86	0.694447221001351	0.940045155207839	0.245597934206488	3.58879030770273e-26	3554
1	p	PRKCZ	48	1985495	1986919	1425	1985500	1986275	776	0.932851529060835	0.962045889181714	0.0291943601208788	4.85016672391693e-05	9263
1	p	PRKCZ	49	1988037	1989411	1375	1988681	1988808	128	0.827107079087895	0.885416604151386	0.0583095250634906	1.34592297322547e-06	8670
1	p	PRKCZ	50	2002078	2003718	1641	2002722	2003650	929	0.820890414387643	0.885493256197708	0.0646028418100645	2.15748408339401e-17	5134
1	p	PRKCZ	51	2013431	2014945	1515	2013507	2014628	1122	0.828755014711215	0.882840277954121	0.0540852632429055	1.92446844376574e-15	5576
1	p	PRKCZ	52	2035023	2037883	2861	2035295	2037476	2182	0.752354131346471	0.819306166994565	0.0669520356480949	2.51410784704947e-13	6098
1	p	PRKCZ	53	2042064	2045174	3111	2043037	2043853	817	0.87619901206218	0.894490192621055	0.0182911805588748	6.97278816614432e-06	8944
1	p	PRKCZ	54	2059267	2062017	2751	2060014	2061836	1823	0.840152515011651	0.895603689127449	0.0554511741157981	1.81740819892797e-07	8307
1	p	PRKCZ	55	2099428	2100486	1059	2099468	2100435	968	0.859685433274225	0.900272133008794	0.0405866997345691	1.55462407977603e-09	7419
1	p	PRKCZ	56	2104161	2106937	2777	2104223	2106732	2510	0.833412601073962	0.887251904023933	0.0538393029499705	6.3700444346868e-16	5462
1	p	SKI	57	2162828	2164173	1346	2162931	2163529	599	0.201408948088452	0.273082594858635	0.0716736467701828	6.25722332720461e-13	6206
1	p	SKI	58	2200573	2201301	729	2200890	2201246	357	0.83675497060987	0.724895092371772	-0.111859878238098	1.20507073185175e-20	4425
1	p	SKI	59	2224034	2225943	1910	2224678	2225299	622	0.912970897513431	0.912970257106672	-6.40406759844225e-07	2.56324103213579e-12	6392
1	p	SKI	60	2240000	2244765	4766	2240191	2244585	4395	0.690312631987591	0.723189510318881	0.0328768783312894	3.30828111367045e-08	8017
1	p	MORN1	61	2252719	2253001	283	2252794	2252995	202	0.666056705796371	0.851614474076343	0.185557768279972	3.75518482334483e-26	3557
1	p	MORN1	62	2261588	2263567	1980	2262232	2262923	692	0.480741873922539	0.673815646196468	0.193073772273929	1.15862997001235e-36	2344
1	p	MORN1	63	2269227	2271124	1898	2269871	2270807	937	0.689349369300358	0.87328405459889	0.183934685298533	6.25848416878434e-43	1826
1	p	MORN1	64	2273091	2274602	1512	2273735	2273958	224	0.655418326143604	0.866239116014685	0.210820789871081	1.53451613241968e-24	3798
1	p	LOC100129534	65	2282537	2283171	635	2282601	2283063	463	0.626337674351795	0.817386130259007	0.191048455907212	3.35654071802036e-20	4505
1	p	MORN1	66	2284213	2285432	1220	2284501	2285178	678	0.647102349717147	0.775071682931432	0.127969333214285	3.11666249613207e-27	3395
1	p	MORN1	67	2287850	2288780	931	2288167	2288463	297	0.753835524253244	0.843662256990997	0.089826732737753	1.47530638903923e-16	5321
1	p	MORN1	68	2304237	2304393	157	2304264	2304375	112	0.711311186756414	0.823711484968438	0.112400298212024	2.89872997418338e-23	3991
1	p	RER1	69	2335809	2338519	2711	2335890	2338210	2321	0.839213620325573	0.848605615662896	0.00939199533732316	1.60293033335489e-14	5782
1	p	RER1	70	2347899	2351777	3879	2349553	2350197	645	0.482458830717523	0.623044182826643	0.14058535210912	9.00714818453495e-42	1906
1	p	RER1	71	2359886	2366647	6762	2359927	2365763	5837	0.518850501298803	0.719202754621187	0.200352253322384	3.63477362901917e-100	305
1	p	PLCH2	72	2381699	2386959	5261	2382583	2386451	3869	0.488182648830576	0.608016634171369	0.119833985340793	6.35595501154627e-32	2818
1	p	PLCH2	73	2389047	2393491	4445	2389638	2391837	2200	0.432710372592213	0.559842861014078	0.127132488421864	9.034340746918e-38	2226
1	p	PLCH2	74	2411453	2411784	332	2411594	2411643	50	0.717257966174511	0.829053810215486	0.111795844040975	2.58754401791402e-17	5163
1	p	PLCH2	75	2425543	2426352	810	2425860	2426035	176	0.401718123774706	0.54997522792678	0.148257104152074	5.9905464952156e-18	4997
1	p	PLCH2	76	2427763	2430893	3131	2428080	2430249	2170	0.655386308277815	0.790427451908538	0.135041143630723	4.57808424363498e-48	1479
1	p	PANK4	77	2436891	2437356	466	2437047	2437200	154	0.372805761400752	0.480457819242455	0.107652057841703	2.43465854742669e-09	7499
1	p	LOC115110	78	2483402	2484250	849	2483719	2483933	215	0.846445641686979	0.92194720302487	0.0755015613378904	8.01046651284689e-13	6246
1	p	C1orf93	79	2521564	2523096	1533	2521842	2523091	1250	0.871091643305713	0.928249271386006	0.057157628080293	5.22211599175555e-11	6861
1	p	MMEL1	80	2537444	2537852	409	2537547	2537774	228	0.602500329869819	0.842146580339316	0.239646250469496	6.22876789801399e-65	816
1	p	MMEL1	81	2540298	2541880	1583	2540942	2541236	295	0.679314915314241	0.861759642298332	0.182444726984091	5.7715429623143e-26	3585
1	p	MMEL1	82	2559681	2559971	291	2559822	2559930	109	0.201783150767447	0.235869660405879	0.0340865096384323	3.05032388984311e-15	5625
1	p	TTC34	83	2569575	2572883	3309	2571229	2572713	1485	0.578647046954341	0.755026197439861	0.17637915048552	4.46753732351373e-28	3293
1	p	TTC34	84	2701840	2705148	3309	2703494	2705124	1631	0.255555998849581	0.380715211585806	0.125159212736225	2.18907387079918e-17	5137
1	p	TTC34	85	2718210	2726015	7806	2718742	2725823	7082	0.432083733779934	0.648050450251118	0.215966716471184	3.3610002007507e-154	88
1	p	ACTRT2	86	2777131	2783984	6854	2777158	2783100	5943	0.407703076257135	0.59977259992953	0.192069523672396	1.35435841046935e-102	283
1	p	ACTRT2	87	2788205	2789973	1769	2788902	2789896	995	0.479883204266388	0.767423660592145	0.287540456325757	2.6209280000143e-44	1727
1	p	ACTRT2	88	2795309	2801078	5770	2796193	2800194	4002	0.447885358647027	0.680518833146502	0.232633474499474	2.5675683747574e-140	122
1	p	ACTRT2	89	2819109	2828326	9218	2819993	2828293	8301	0.468133247961427	0.751609781151938	0.283476533190511	0	1
1	p	ACTRT2	90	2832759	2841192	8434	2833643	2840308	6666	0.416266003885261	0.666589176711782	0.250323172826521	1.81296743201219e-196	40
1	p	ACTRT2	91	2842514	2846525	4012	2842673	2845514	2842	0.444811719994864	0.728456397423977	0.283644677429113	1.22625924607671e-83	464
1	p	ACTRT2	92	2862214	2864699	2486	2863098	2863815	718	0.373906587324147	0.645309877690509	0.271403290366363	1.29297870190204e-63	850
1	p	ACTRT2	93	2886710	2886950	241	2886792	2886868	77	0.521556288165358	0.829117930578391	0.307561642413034	1.58128843655515e-45	1630
1	p	ACTRT2	94	2898380	2901047	2668	2899264	2900163	900	0.489221305909408	0.784621213834272	0.295399907924863	5.91401685174194e-69	711
1	p	ACTRT2	95	2928350	2928662	313	2928403	2928616	214	0.537289040758841	0.799198972082578	0.261909931323737	3.58314081592045e-33	2675
1	p	ACTRT2	96	2934623	2937965	3343	2936277	2937278	1002	0.547611584668522	0.776016386188764	0.228404801520242	3.64010624048106e-57	1067
1	p	ACTRT2	97	2946047	2949396	3350	2946727	2948512	1786	0.463292155141117	0.6024830796358	0.139190924494683	5.63511607797217e-41	1971
1	p	ACTRT2	98	2953224	2955313	2090	2954108	2954429	322	0.352680335448038	0.486348884281211	0.133668548833173	1.64233183250327e-19	4677
1	p	PRDM16	99	3000861	3001269	409	3001002	3001128	127	0.565339421867728	0.776848215722494	0.211508793854766	7.20353862410209e-25	3748
1	p	PRDM16	100	3002595	3004334	1740	3003239	3003690	452	0.620912938447563	0.783425703446527	0.162512764998963	9.55375091817441e-15	5734
1	p	PRDM16	101	3006149	3008350	2202	3006329	3008033	1705	0.538330692469795	0.805106512370059	0.266775819900264	8.1185438308361e-63	871
1	p	PRDM16	102	3010727	3011621	895	3010896	3011304	409	0.548287523350006	0.793135222519443	0.244847699169437	1.05352619763734e-42	1838
1	p	PRDM16	103	3028436	3029192	757	3028457	3029070	614	0.605212147791521	0.900309054111526	0.295096906320005	6.97546045713099e-73	625
1	p	PRDM16	104	3032434	3033282	849	3032751	3032965	215	0.714352664942369	0.884845117962347	0.170492453019978	1.64503451127886e-18	4895
1	p	PRDM16	105	3044424	3045369	946	3044741	3045166	426	0.587058539630793	0.844916111659778	0.257857572028985	1.07364420939255e-47	1508
1	p	PRDM16	106	3051375	3052242	868	3051529	3052175	647	0.590216604765922	0.805974036555486	0.215757431789564	4.34733394309442e-28	3291
1	p	PRDM16	107	3056601	3056849	249	3056679	3056771	93	0.496060044134723	0.701473493043798	0.205413448909075	5.48598262955253e-26	3579
1	p	PRDM16	108	3059031	3059187	157	3059051	3059137	87	0.441885499047035	0.623575212443863	0.181689713396827	1.2085283756797e-21	4243
1	p	PRDM16	109	3077154	3079168	2015	3077798	3079069	1272	0.49823903949987	0.723683579422746	0.225444539922876	5.27360303505399e-45	1668
1	p	PRDM16	110	3089280	3090208	929	3089597	3090134	538	0.552757661690068	0.819906107277662	0.267148445587594	2.90396714367883e-35	2466
1	p	PRDM16	111	3094249	3096846	2598	3094566	3096529	1964	0.551941166389168	0.802203594313556	0.250262427924388	2.32616306082361e-58	1020
1	p	PRDM16	112	3098589	3101141	2553	3098864	3100956	2093	0.478876131602594	0.707940862690565	0.229064731087971	3.95249874874048e-66	787
1	p	PRDM16	113	3106646	3107934	1289	3106929	3107290	362	0.649515610000847	0.943461413628131	0.293945803627284	1.1555521860926e-33	2622
1	p	PRDM16	114	3114176	3116189	2014	3114820	3115545	726	0.553242921727103	0.866542615983252	0.313299694256148	3.82933623629112e-57	1069
1	p	PRDM16	115	3123021	3124012	992	3123054	3123854	801	0.540648543739691	0.823401725975642	0.282753182235951	5.79770670505195e-57	1076
1	p	PRDM16	116	3128688	3130867	2180	3129005	3130550	1546	0.545189541400668	0.814878054160105	0.269688512759437	6.69103075923728e-97	320
1	p	PRDM16	117	3133446	3135400	1955	3133763	3135375	1613	0.591572944919441	0.822911565265932	0.231338620346491	3.21091130612234e-52	1279
1	p	PRDM16	118	3140038	3141223	1186	3140299	3140906	608	0.512030840051776	0.818426642873001	0.306395802821225	9.15567101868407e-53	1248
1	p	PRDM16	119	3143469	3145354	1886	3143682	3144710	1029	0.500290585342471	0.811245426111373	0.310954840768902	2.95705788302974e-65	808
1	p	PRDM16	120	3147863	3148083	221	3147941	3148005	65	0.533809251153189	0.84970106034098	0.315891809187791	7.43558842227067e-32	2827
1	p	PRDM16	121	3159427	3162314	2888	3159568	3162173	2606	0.506514303097352	0.747111738326982	0.24059743522963	7.6079237403365e-74	609
1	p	PRDM16	122	3163331	3163613	283	3163341	3163545	205	0.51194966182604	0.744146073929219	0.23219641210318	8.11943786292097e-22	4218
1	p	PRDM16	123	3190837	3193924	3088	3191219	3193787	2569	0.553210743650929	0.806268398033129	0.2530576543822	1.21774220841412e-122	180
1	p	PRDM16	124	3206727	3208232	1506	3207371	3207588	218	0.653342817219601	0.825050554642902	0.1717077374233	2.32014044342355e-23	3975
1	p	PRDM16	125	3209470	3210741	1272	3209519	3210424	906	0.445141664440635	0.727855425779371	0.282713761338736	2.52594160151848e-76	569
1	p	PRDM16	126	3228649	3230964	2316	3228966	3230647	1682	0.411170529433003	0.565122619291069	0.153952089858066	2.19978100262218e-53	1224
1	p	PRDM16	127	3233690	3234515	826	3234007	3234198	192	0.774144805500087	0.936782859756326	0.162638054256238	2.91073271369426e-15	5620
1	p	PRDM16	128	3268935	3269795	861	3269252	3269478	227	0.484160060587816	0.636728200234171	0.152568139646355	8.84457026552867e-15	5726
1	p	PRDM16	129	3271487	3273376	1890	3272131	3272732	602	0.547941417801144	0.720601699839927	0.172660282038782	4.69300532386191e-20	4532
1	p	PRDM16	130	3276272	3278267	1996	3276413	3277623	1211	0.55657782576323	0.866938682752375	0.310360856989145	2.72945433052353e-107	259
1	p	PRDM16	131	3282440	3283074	635	3282449	3282870	422	0.559361471469732	0.754554154803782	0.19519268333405	2.89882500383864e-18	4927
1	p	PRDM16	132	3289481	3290311	831	3289798	3289994	197	0.484544361457205	0.732947232517142	0.248402871059937	3.60713406918491e-32	2794
1	p	PRDM16	133	3302657	3304775	2119	3302968	3304131	1164	0.518852474845501	0.786231408457387	0.267378933611886	9.27184593290963e-72	640
1	p	PRDM16	134	3314964	3315598	635	3315163	3315497	335	0.532469468728111	0.781918106741556	0.249448638013446	2.80685260358661e-24	3842
1	p	PRDM16	135	3318620	3320879	2260	3319264	3320854	1591	0.533690357674006	0.814383748589713	0.280693390915707	7.37376915745021e-99	312
1	p	PRDM16	136	3322222	3322504	283	3322222	3322363	142	0.548585228527727	0.738126343594148	0.189541115066421	1.12771764874501e-21	4234
1	p	PRDM16	137	3331002	3332405	1404	3331080	3332264	1185	0.525495105705416	0.703632680886847	0.178137575181431	1.46328450212307e-46	1570
1	p	PRDM16	138	3339226	3340514	1289	3339870	3340187	318	0.334532192912701	0.444577802337207	0.110045609424506	5.42138699742679e-17	5225
1	p	PRDM16	139	3346813	3349215	2403	3347146	3348571	1426	0.615717103274237	0.812852503965909	0.197135400691672	9.31337479038886e-43	1834
1	p	PRDM16	140	3352256	3355233	2978	3352257	3354467	2211	0.544280121293846	0.813041641468101	0.268761520174255	3.70993954816163e-82	483
1	p	ARHGEF16	141	3372419	3375169	2751	3372482	3374906	2425	0.643520149945904	0.730889628263312	0.0873694783174087	1.61755530348258e-10	7054
1	p	ARHGEF16	142	3379458	3380605	1148	3379492	3380288	797	0.808737151685028	0.883094078802131	0.0743569271171032	1.52690222380714e-15	5554
1	p	ARHGEF16	143	3382117	3382751	635	3382237	3382565	329	0.658291134093857	0.788970013986924	0.130678879893067	2.30190790512951e-18	4914
1	p	ARHGEF16	144	3384510	3385322	813	3384827	3385005	179	0.8254327037074	0.870139361451419	0.0447066577440191	1.35972361277924e-05	9053
1	p	ARHGEF16	145	3387596	3388513	918	3387913	3388196	284	0.734831103937917	0.837689166125917	0.102858062187999	1.39285329273628e-13	6012
1	p	ARHGEF16	146	3397232	3402632	5401	3397621	3401748	4128	0.552465053363844	0.715954465519054	0.163489412155211	2.1925566172251e-49	1414
1	p	MEGF6	147	3424336	3424618	283	3424354	3424530	177	0.584249494133366	0.837177721779174	0.252928227645808	6.87003151892053e-31	2949
1	p	MEGF6	148	3435959	3436115	157	3435989	3436115	127	0.750759908468823	0.892580369368577	0.141820460899753	7.02894002557493e-19	4815
1	p	MEGF6	149	3473885	3474519	635	3473923	3474376	454	0.495645517992045	0.727695707595625	0.23205018960358	3.33129173281261e-32	2790
1	p	MEGF6	150	3476851	3478012	1162	3477168	3477695	528	0.479453836221156	0.745092603660691	0.265638767439535	5.1408030967216e-75	585
1	p	MEGF6	151	3495457	3496745	1289	3495611	3496101	491	0.492713581558155	0.77156776151201	0.278854179953855	1.26962905505025e-52	1257
1	p	MEGF6	152	3514277	3515838	1562	3514921	3515194	274	0.350559734303288	0.513135419951251	0.162575685647963	7.23385979147799e-18	5018
1	p	MEGF6	153	3523815	3525103	1289	3524425	3525092	668	0.698356466043763	0.893472094115813	0.19511562807205	1.47279074827737e-26	3514
1	p	TPRG1L	154	3530476	3533867	3392	3532130	3533028	899	0.590199713230782	0.866851998482927	0.276652285252145	2.63705324026861e-34	2567
1	p	WDR8	155	3554125	3555413	1289	3554769	3555350	582	0.928314310788177	0.939114058929236	0.0107997481410593	6.14715270123717e-08	8120
1	p	TP73	156	3567692	3568272	581	3567719	3568245	527	0.292816255617237	0.175829561300906	-0.116986694316331	1.04699036460575e-41	1911
1	p	TP73	157	3615140	3616032	893	3615390	3615762	373	0.927206403127514	0.963191079295414	0.0359846761679007	8.63444077990228e-05	9349
1	p	CCDC27	158	3672780	3673645	866	3673097	3673328	232	0.579519120508009	0.815346667448998	0.235827546940989	1.31698350740191e-29	3117
1	p	LOC388588	159	3691647	3694955	3309	3691994	3693301	1308	0.444031230199918	0.509842302790614	0.0658110725906965	1.71273653309305e-10	7067
1	p	LRRC47	160	3700559	3701847	1289	3700680	3701819	1140	0.84767027287076	0.826443624356258	-0.0212266485145018	1.16842155770392e-05	9028
1	p	LRRC47	161	3713087	3713105	19	3713094	3713105	12	0.0490429386303379	0.0567265771109763	0.00768363848063833	9.38925774460642e-07	8592
1	p	DFFB	162	3799659	3803729	4071	3801660	3801728	69	0.899252687922935	0.926648555763687	0.0273958678407523	1.93212976115365e-09	7456
1	p	LOC100133612	163	3825999	3828295	2297	3826425	3827651	1227	0.45914318773355	0.52002985938515	0.0608866716516	1.29384056856061e-15	5533
1	p	RP13-614K11.1	164	4067586	4069425	1840	4068470	4068541	72	0.527831241350622	0.81655203381669	0.288720792466068	1.18820769023358e-34	2524
1	p	RP13-614K11.1	165	4078122	4080170	2049	4079006	4079286	281	0.42516830628557	0.702314358938966	0.277146052653395	7.10601612007269e-52	1290
1	p	RP13-614K11.1	166	4086298	4088560	2263	4087182	4087676	495	0.35271543747604	0.643807818295155	0.291092380819115	8.08036305710865e-43	1831
1	p	RP13-614K11.1	167	4186953	4190364	3412	4187837	4188710	874	0.589583450123959	0.923149571356176	0.333566121232216	9.39777691517787e-44	1771
1	p	RP13-614K11.1	168	4229876	4232104	2229	4230760	4231220	461	0.518238493187989	0.880330598210528	0.36209210502254	2.74578309885071e-47	1528
1	p	AJAP1	169	4658804	4662303	3500	4659688	4662148	2461	0.381431198514	0.614729472331685	0.233298273817685	3.69612760498351e-69	704
1	p	AJAP1	170	4697035	4699300	2266	4697919	4698416	498	0.373587027447328	0.512035451984881	0.138448424537553	6.70215732648924e-15	5700
1	p	AJAP1	171	4715431	4715598	168	4715467	4715520	54	0.15578838854673	0.07395144833248	-0.0818369402142495	9.19321712708533e-09	7780
1	p	AJAP1	172	4717929	4719217	1289	4718212	4718573	362	0.282098127550566	0.391238506099235	0.10914037854867	1.54231712374956e-09	7418
1	p	AJAP1	173	4735782	4736504	723	4736099	4736187	89	0.375176610431162	0.7559320373651	0.380755426933938	2.32616306082361e-58	1020
1	p	AJAP1	174	4832302	4832458	157	4832352	4832432	81	0.511116370366823	0.913193526509312	0.402077156142489	4.03386229212698e-62	887
1	p	AJAP1	175	4834194	4844899	10706	4834960	4844111	9152	0.54127083511143	0.84425632482566	0.302985489714229	1.57958685571705e-174	59
1	p	MIR4417	176	5539074	5541834	2761	5539958	5540950	993	0.472166262023939	0.791265240177936	0.319098978153998	4.34042312652484e-90	383
1	p	MIR4417	177	5561065	5562879	1815	5561949	5561995	47	0.486335623880207	0.747920855613579	0.261585231733371	3.67831207755799e-44	1739
1	p	MIR4689	178	5778279	5780267	1989	5779163	5779383	221	0.425497320018354	0.715901119514116	0.290403799495762	1.85364819017688e-45	1638
1	p	MIR4689	179	5895577	5897537	1961	5896461	5896653	193	0.362942724912713	0.57177099204092	0.208828267128207	1.00490271148715e-28	3217
1	p	MIR4689	180	5916509	5925310	8802	5917393	5923909	6517	0.646535433613907	0.891394980275758	0.244859546661852	4.7324690638608e-168	69
1	p	NPHP4	181	5932034	5935788	3755	5932351	5935330	2980	0.64446237173657	0.864159431530979	0.219697059794409	8.13917054385655e-70	688
1	p	NPHP4	182	5939492	5941618	2127	5940136	5940974	839	0.614923903501794	0.8879055899507	0.272981686448906	9.06090668750915e-48	1505
1	p	NPHP4	183	5946011	5948128	2118	5946328	5947484	1157	0.66501492158949	0.915728946642308	0.250714025052818	9.65992834304685e-54	1208
1	p	NPHP4	184	5950873	5951106	234	5950951	5951028	78	0.68592498927643	0.929142988590395	0.243217999313964	4.88883962591838e-25	3721
1	p	NPHP4	185	5955612	5956338	727	5955929	5956021	93	0.751435207691614	0.954661855351255	0.20322664765964	7.80597981683475e-23	4066
1	p	NPHP4	186	5971632	5972391	760	5971949	5972074	126	0.679963356979254	0.918989762568204	0.23902640558895	1.62085523525313e-25	3652
1	p	NPHP4	187	6052445	6060766	8322	6052487	6059882	7396	0.376207629977589	0.416569803926597	0.0403621739490082	9.87110305685912e-46	1619
1	p	KCNAB2	188	6105542	6106261	720	6105859	6105944	86	0.42195376805454	0.531689291157502	0.109735523102962	3.98954302718455e-10	7213
1	p	KCNAB2	189	6154032	6154875	844	6154081	6154558	478	0.749675014711938	0.890139966471757	0.14046495175982	1.0792010381299e-18	4852
1	p	KCNAB2	190	6156642	6166736	10095	6158643	6165483	6841	0.456261999654114	0.652763383034118	0.196501383380005	3.46936938379769e-67	757
1	p	CHD5	191	6188907	6189063	157	6188946	6189040	95	0.701557004865216	0.920143256119986	0.218586251254771	3.68575670152858e-27	3407
1	p	CHD5	192	6191177	6192765	1589	6191821	6192121	301	0.395744911863212	0.673680706113051	0.277935794249839	1.32758561164409e-75	577
1	p	RPL22	193	6242965	6248237	5273	6244619	6246236	1618	0.769054614168784	0.84249435973988	0.0734397455710953	2.97380863080446e-12	6418
