CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
1	77229735	77231721	0.231367184069248	4.05184251165122e-41	Hypomethylation	ST6GALNAC5	7.19	1.3583083281661e-09	Overexpression
1	92012573	92012892	0.121807693179854	5.24989026118893e-09	Hypomethylation	CDC7	4.95	3.35502475666019e-42	Overexpression
1	104094516	104098622	0.14176466600633	1.9051069422318e-43	Hypomethylation	RNPC3	2.12	3.83790523048798e-18	Overexpression
1	110306306	110306708	0.15007419198805	2.59684186254088e-34	Hypomethylation	EPS8L3	43.89	2.91306548926038e-34	Overexpression
1	110654507	110658509	0.247264132868995	1.34776524650893e-47	Hypomethylation	UBL4B	25.03	2.64927522886013e-07	Overexpression
1	119532014	119532135	-0.369784471553183	9.12329932043825e-105	Hypermethylation	TBX15	0.31	2.38194409236899e-09	lowexpression
1	147228208	147232210	0.223873176332842	8.76481704823717e-39	Hypomethylation	GJA5	3.03	7.66179893071188e-25	Overexpression
1	147233537	147234088	0.173613356486718	5.94316653371707e-18	Hypomethylation	GJA5	3.03	7.66179893071188e-25	Overexpression
1	149907768	149908807	0.123482573084659	3.78558436705482e-48	Hypomethylation	MTMR11	4.33	1.55225715703004e-26	Overexpression
1	151826086	151826248	0.161119723711102	3.75536365305638e-27	Hypomethylation	THEM5	4.3	6.0803294791624e-29	Overexpression
1	154677989	154682386	0.123585362563841	3.79834481218667e-18	Hypomethylation	KCNN3	3.1	1.50382130601192e-20	Overexpression
1	154929466	154930998	0.104333323289441	2.88496495426007e-14	Hypomethylation	PBXIP1	1.38	1.32614673268961e-17	Overexpression
1	156628328	156632902	0.120599308218318	4.98461330152216e-18	Hypomethylation	BCAN	32.74	1.25403497806096e-11	Overexpression
1	160336381	160336591	0.129613631611248	4.74213156546392e-22	Hypomethylation	NHLH1	1.91	1.64143128526328e-06	Overexpression
1	166037443	166041445	0.288923479070992	2.7596841366423e-74	Hypomethylation	FAM78B	2.62	1.79633696285892e-28	Overexpression
1	166764929	166766936	0.236067434898854	7.00053180217744e-26	Hypomethylation	POGK	1.71	2.31541649181281e-26	Overexpression
1	182350977	182355289	0.175711231642744	7.72577926930718e-33	Hypomethylation	GLUL	4.18	3.71473284970941e-13	Overexpression
1	200862848	200865682	0.123907156268331	6.51757936809915e-20	Hypomethylation	C1orf106	7.12	1.81162468530965e-18	Overexpression
1	201476546	201476666	-0.261193636460107	1.73337164732201e-46	Hypermethylation	CSRP1	0.79	1.73417702468301e-06	lowexpression
1	201777306	201778032	0.195428843483639	1.2459718121463e-29	Hypomethylation	NAV1	1.72	9.56821385382115e-11	Overexpression
1	203133889	203137891	0.163296576863986	6.38030178177555e-20	Hypomethylation	ADORA1	3.15	1.86608209605713e-07	Overexpression
1	204584546	204588548	0.2099235666566	2.3485778811198e-32	Hypomethylation	LRRN2	3.94	1.25453615140452e-10	Overexpression
1	205316153	205318903	0.249020673025369	1.8312217830885e-32	Hypomethylation	KLHDC8A	5.65	5.21037877810049e-07	Overexpression
1	205491217	205491742	0.166849763512012	9.52303618112184e-24	Hypomethylation	CDK18	1.51	1.47111040994318e-06	Overexpression
1	206786110	206786240	0.134823975009311	2.02350333429864e-20	Hypomethylation	LGTN	1.66	3.18437254645325e-43	Overexpression
1	208058280	208062751	0.106620639336441	9.9457390417878e-18	Hypomethylation	CD34	4.6	5.16714839727356e-72	Overexpression
1	213553482	213555381	0.136837677696186	4.20066207430953e-19	Hypomethylation	RPS6KC1	1.66	3.34475751936788e-24	Overexpression
1	214557356	214558069	0.175947398789132	1.97797748523507e-33	Hypomethylation	PTPN14	2.26	2.07206940641306e-13	Overexpression
1	222721259	222721486	0.146287588737753	8.2001470399925e-31	Hypomethylation	HHIPL2	152.15	9.46993579156134e-07	Overexpression
1	223316204	223316300	0.129062734657957	8.18541128703274e-24	Hypomethylation	TLR5	1.65	1.29076333807846e-07	Overexpression
1	225611233	225613983	0.141045090062381	1.85815093774075e-13	Hypomethylation	LBR	1.45	2.35757697608121e-15	Overexpression
1	225657642	225660950	0.102103907282428	2.48497829570971e-18	Hypomethylation	ENAH	3.18	8.57708407673786e-44	Overexpression
1	225670548	225672788	0.111034197685862	1.18072654642194e-10	Hypomethylation	ENAH	3.18	8.57708407673786e-44	Overexpression
1	228291608	228291765	0.190154689680242	8.06814631442088e-12	Hypomethylation	C1orf35	2.71	1.5811601610312e-59	Overexpression
1	228404818	228404974	0.167670648552122	2.41496264608342e-23	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228466340	228466757	0.253895153367876	3.07148196175507e-41	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228470158	228471653	0.240874672434771	1.44335582449742e-22	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228473640	228474011	0.285896046595024	1.71379365937851e-77	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228494504	228495428	0.26331368680863	2.35754153050192e-41	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228509618	228509774	0.341239266345218	1.70822036278264e-44	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	228559005	228559234	0.217745955425401	1.55366554791305e-36	Hypomethylation	OBSCN	5.76	2.94657942883193e-10	Overexpression
1	231761580	231761862	0.1235755067956	1.33871287317616e-21	Hypomethylation	TSNAX-DISC1	10.01	3.29527289113948e-08	Overexpression
1	233432618	233435926	0.145876801493818	8.34269246312207e-23	Hypomethylation	PCNXL2	3.42	3.50833930588804e-15	Overexpression
1	236848622	236848770	0.15789302248284	4.20993638532336e-17	Hypomethylation	ACTN2	33.18	2.13168000926935e-06	Overexpression
1	236902091	236903082	0.2749923230042	7.43768034727944e-68	Hypomethylation	ACTN2	33.18	2.13168000926935e-06	Overexpression
1	236907640	236908381	0.219884774259747	3.21296148525521e-29	Hypomethylation	ACTN2	33.18	2.13168000926935e-06	Overexpression
1	240070658	240072283	0.283600954294268	9.20544600085864e-61	Hypomethylation	CHRM3	2.83	9.8093001070705e-08	Overexpression
1	245534504	245535248	0.295433214858588	5.71393326556767e-30	Hypomethylation	KIF26B	3.63	9.57377072008301e-10	Overexpression
1	245710015	245710718	0.152423796895166	8.3149870164618e-11	Hypomethylation	KIF26B	3.63	9.57377072008301e-10	Overexpression
1	245727050	245727975	0.278178898882271	8.37086039827632e-41	Hypomethylation	KIF26B	3.63	9.57377072008301e-10	Overexpression
1	246363257	246364014	0.111434709333068	1.43427458225577e-28	Hypomethylation	SMYD3	3.43	4.5007336657869e-44	Overexpression
1	246953532	246956840	0.120738086101964	3.18259841922693e-25	Hypomethylation	LOC149134	3.41	5.69561821880289e-23	Overexpression
1	246957978	246960360	0.123794076919126	7.39302770404852e-21	Hypomethylation	LOC149134	3.41	5.69561821880289e-23	Overexpression
2	2828839	2830643	0.315103507952839	2.26215598017224e-41	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	2892283	2894616	0.357095879003143	2.51741197017663e-70	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	2935539	2941287	0.283877549878556	1.38915607850935e-82	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	2964026	2965794	0.310050305451254	3.26131288413929e-36	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	3043853	3046215	0.300286066862818	2.63912200216938e-46	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	3062959	3064179	0.335740690187757	9.68124014044441e-171	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	3104132	3106021	0.253009503926392	3.85134668254418e-37	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	3128963	3132256	0.191929625739653	3.14165644385438e-44	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	3150040	3152815	0.110327143303806	4.9487105357724e-16	Hypomethylation	TSSC1	1.43	3.99972051512953e-18	Overexpression
2	5583573	5585498	0.371935104086947	4.87006492323969e-57	Hypomethylation	SOX11	17.51	3.88631058480673e-08	Overexpression
2	5895589	5897433	0.375827809925891	1.67979033534859e-45	Hypomethylation	SOX11	17.51	3.88631058480673e-08	Overexpression
2	9892644	9895219	0.143335546050712	1.33968058011471e-15	Hypomethylation	TAF1B	1.41	4.30231398216343e-10	Overexpression
2	10665646	10665958	0.197982508441214	2.3255710584029e-32	Hypomethylation	NOL10	1.32	8.35307355866302e-22	Overexpression
2	10686079	10689899	0.110132550742493	4.13144606083938e-27	Hypomethylation	NOL10	1.32	8.35307355866302e-22	Overexpression
2	10915933	10918179	0.116423321352991	5.5643445294094e-30	Hypomethylation	ATP6V1C2	1.66	6.00815897859257e-19	Overexpression
2	10974387	10976358	0.100421957644924	2.09608859235081e-13	Hypomethylation	PDIA6	1.36	6.93428236827297e-13	Overexpression
2	15803844	15805896	0.130836808306016	5.72805857075094e-12	Hypomethylation	DDX1	1.16	5.60582712319755e-10	Overexpression
2	15829137	15831787	0.101129262180005	1.09914536094869e-12	Hypomethylation	DDX1	1.16	5.60582712319755e-10	Overexpression
2	16085084	16086660	0.128758724182113	1.27620788236393e-08	Hypomethylation	MYCN	14.1	2.13002338454867e-10	Overexpression
2	16123778	16125824	0.160658580046371	7.61913035833726e-21	Hypomethylation	MYCNOS	8.32	6.05705502689942e-14	Overexpression
2	27799187	27799589	0.200192867083946	8.81623414186824e-22	Hypomethylation	C2orf16	1.7	7.4633946259187e-10	Overexpression
2	31457001	31457103	-0.136590333332086	1.19068316885259e-14	Hypermethylation	EHD3	0.24	1.62511300311809e-13	lowexpression
2	65217387	65217764	0.184950298162029	9.1656470575218e-17	Hypomethylation	SLC1A4	1.71	1.38467289932532e-13	Overexpression
2	74052045	74055353	0.19002980001399	3.66223156860031e-20	Hypomethylation	STAMBP	1.17	5.80575674657108e-08	Overexpression
2	81423540	81428513	0.298220113585751	2.69004699041388e-151	Hypomethylation	CTNNA2	74.48	1.90385482209208e-09	Overexpression
2	81694140	81694452	0.219692466008352	3.60983037531013e-33	Hypomethylation	CTNNA2	74.48	1.90385482209208e-09	Overexpression
2	95977930	95978564	0.242508073846207	2.52691382226306e-28	Hypomethylation	KCNIP3	3.42	7.96912951130928e-14	Overexpression
2	97563572	97564283	0.16708435194843	9.54847183033708e-25	Hypomethylation	FAM178B	48.05	1.1257375591784e-08	Overexpression
2	101006575	101010577	0.247007905187609	1.16645804526576e-45	Hypomethylation	CHST10	2.66	2.1057594362631e-20	Overexpression
2	106467922	106468519	0.172918470103674	1.10401374504506e-17	Hypomethylation	NCK2	1.56	1.89779240805499e-08	Overexpression
2	106485166	106485859	0.172042602119679	1.22656481070375e-16	Hypomethylation	NCK2	1.56	1.89779240805499e-08	Overexpression
2	106559612	106561655	0.177715095857527	1.05004792445301e-17	Hypomethylation	NCK2	1.56	1.89779240805499e-08	Overexpression
2	108905119	108905521	0.136610639853614	1.22257288255549e-41	Hypomethylation	SULT1C2	12.93	1.21683982433971e-28	Overexpression
2	109891733	109892523	0.167995366344766	2.33344870251932e-17	Hypomethylation	SH3RF3	2.64	2.72803316111491e-13	Overexpression
2	109934411	109935177	0.155227731780928	3.71707178637919e-14	Hypomethylation	SH3RF3	2.64	2.72803316111491e-13	Overexpression
2	110257779	110262097	0.195856996482395	1.67508121453449e-36	Hypomethylation	SH3RF3	2.64	2.72803316111491e-13	Overexpression
2	119066668	119069107	-0.156072718771217	1.47993426103894e-33	Hypermethylation	INSIG2	0.72	3.489883476039e-08	lowexpression
2	121223217	121224226	0.190272310823649	2.73280520869479e-56	Hypomethylation	LOC84931	19.86	1.34610160998299e-07	Overexpression
2	127634395	127636562	0.31491429562552	8.82240103051583e-55	Hypomethylation	BIN1	1.45	1.45009460669282e-11	Overexpression
2	128366007	128366911	0.105561161417405	3.31607186861564e-12	Hypomethylation	MYO7B	3.39	2.98233394833576e-09	Overexpression
2	128381611	128381767	0.152361518498945	1.20073361013624e-16	Hypomethylation	MYO7B	3.39	2.98233394833576e-09	Overexpression
2	128388559	128389524	0.120428458636602	2.29662314308188e-17	Hypomethylation	MYO7B	3.39	2.98233394833576e-09	Overexpression
2	129489744	129493852	0.239680042226823	3.38608873702652e-51	Hypomethylation	HS6ST1	1.35	2.26747343842739e-06	Overexpression
2	129547123	129549123	0.202557451039509	9.40307303184064e-31	Hypomethylation	HS6ST1	1.35	2.26747343842739e-06	Overexpression
2	129655377	129658685	0.240597683445917	1.57595246232717e-32	Hypomethylation	HS6ST1	1.35	2.26747343842739e-06	Overexpression
2	132919058	132919985	0.123512063245507	7.17159398519399e-38	Hypomethylation	NCRNA00164	8.29	2.49514296829398e-08	Overexpression
2	150176606	150176947	0.183312113780899	4.943023400743e-20	Hypomethylation	LYPD6	2.3	2.35250386052388e-07	Overexpression
2	152830188	152830982	0.118252088026037	5.89179387289249e-13	Hypomethylation	CACNB4	9.72	1.3435868054486e-11	Overexpression
2	174231010	174235012	0.187173707295954	7.14875370634798e-19	Hypomethylation	CDCA7	16.16	7.6275519792118e-17	Overexpression
2	174915847	174918228	0.1804182194536	3.82912903328208e-25	Hypomethylation	OLA1	1.55	1.79733129370318e-25	Overexpression
2	181737167	181739155	0.166218001802068	1.34678210493458e-25	Hypomethylation	UBE2E3	1.18	2.2371261838882e-08	Overexpression
2	189597295	189601297	0.211947370220907	2.72865856973369e-38	Hypomethylation	DIRC1	468.26	8.03299850179068e-07	Overexpression
2	202122273	202123033	0.138241576823277	5.29280488469277e-27	Hypomethylation	CASP8	1.36	2.21984324487249e-10	Overexpression
2	219879504	219880138	0.156791249782848	8.62461438823348e-18	Hypomethylation	CCDC108	3.33	5.2541734631266e-08	Overexpression
2	220114608	220115947	0.100867035936759	1.02617975119753e-25	Hypomethylation	TUBA4A	1.52	4.53391886548642e-07	Overexpression
2	224866094	224866800	0.116187640847279	1.49312005565678e-16	Hypomethylation	SERPINE2	2.48	2.83505054177409e-08	Overexpression
2	234626034	234626668	0.111177098289574	3.32239402627951e-14	Hypomethylation	UGT1A10	44.93	9.32167262696636e-07	Overexpression
2	236282202	236284157	0.267082496434224	3.56128949554219e-26	Hypomethylation	AGAP1	1.59	8.80180938863219e-17	Overexpression
2	236293385	236293766	0.161697151408013	8.00266488126364e-28	Hypomethylation	AGAP1	1.59	8.80180938863219e-17	Overexpression
2	236299836	236301821	0.169508773757273	7.15839278675119e-17	Hypomethylation	AGAP1	1.59	8.80180938863219e-17	Overexpression
2	238274128	238274854	0.332864268374662	1.58652681720194e-47	Hypomethylation	COL6A3	2.01	1.12013949127982e-06	Overexpression
2	238282461	238284098	0.298509029376948	2.50663772048503e-55	Hypomethylation	COL6A3	2.01	1.12013949127982e-06	Overexpression
2	238289499	238290214	0.327810517035186	2.66601454481896e-63	Hypomethylation	COL6A3	2.01	1.12013949127982e-06	Overexpression
2	238296011	238296830	0.328034547535285	4.13809200773458e-43	Hypomethylation	COL6A3	2.01	1.12013949127982e-06	Overexpression
2	238322073	238322990	0.176542457888104	2.22094465807289e-41	Hypomethylation	COL6A3	2.01	1.12013949127982e-06	Overexpression
2	241585677	241586044	0.319975390998389	4.38818684900043e-45	Hypomethylation	GPR35	10.05	4.67981123210442e-19	Overexpression
2	242712136	242717118	0.143365612659826	2.5874686759755e-39	Hypomethylation	GAL3ST2	3.43	2.60689621743697e-07	Overexpression
2	242735007	242735641	0.122881796921589	1.53697910346619e-13	Hypomethylation	GAL3ST2	3.43	2.60689621743697e-07	Overexpression
2	242783878	242784258	0.110101460891464	1.92592896276733e-10	Hypomethylation	PDCD1	3.23	1.60350720545413e-06	Overexpression
2	242794850	242795059	0.160207170190599	2.13923194383705e-22	Hypomethylation	PDCD1	3.23	1.60350720545413e-06	Overexpression
2	242799319	242799640	0.208338043257962	1.33232216951358e-46	Hypomethylation	PDCD1	3.23	1.60350720545413e-06	Overexpression
3	5024683	5024927	-0.146470787502162	7.47084079553775e-13	Hypermethylation	BHLHE40	0.41	2.66728216302961e-08	lowexpression
3	9258996	9259947	0.163935110856169	2.33067835892752e-15	Hypomethylation	SRGAP3	1.74	4.47379259938119e-07	Overexpression
3	9289430	9290210	0.127737160597266	9.14136227234147e-12	Hypomethylation	SRGAP3	1.74	4.47379259938119e-07	Overexpression
3	12800721	12800883	0.174101268783258	5.59088888767955e-24	Hypomethylation	TMEM40	10.95	3.28891139589579e-08	Overexpression
3	36778438	36779360	0.125165510060119	2.25036203984252e-17	Hypomethylation	DCLK3	2.85	1.1448754487031e-12	Overexpression
3	44803247	44803335	0.181562263357439	2.69309349631253e-42	Hypomethylation	KIF15	19.13	5.08402398124662e-40	Overexpression
