cg22980483	4.9668E-07	0.382348202	0.71252873	Hypo
cg07802350	5.5323E-07	0.690873318	0.164739358	Hyper
cg25243773	4.10691E-06	0.517254263	0.820169021	Hypo
cg21341435	6.41071E-06	0.511607685	0.827184729	Hypo
cg27087622	3.3348E-05	0.530149935	0.155971784	Hyper
cg23699324	3.52024E-06	0.461715878	0.108614103	Hyper
cg10157208	1.81078E-06	0.804880899	0.498811391	Hyper
cg17083494	2.13953E-06	0.617952423	0.297246017	Hyper
cg25775494	4.7821E-06	0.492517017	0.131315318	Hyper
cg10511988	1.16341E-05	0.778722047	0.406055269	Hyper
cg16457786	3.57241E-05	0.532549775	0.153399864	Hyper
cg03871460	3.6979E-06	0.597913491	0.239624564	Hyper
cg23151000	7.73822E-06	0.406116501	0.099585849	Hyper
cg26014036	1.40881E-05	0.691482829	0.31061765	Hyper
cg21438101	0.000151623	0.497110937	0.131382343	Hyper
cg12054171	1.5865E-08	0.446606736	0.866208152	Hypo
cg15564098	4.95953E-07	0.798665508	0.276442031	Hyper
cg07146718	4.66394E-06	0.519081639	0.850183333	Hypo
cg19962750	1.86839E-05	0.740357462	0.385551012	Hyper
cg18849847	4.2433E-08	0.495581689	0.805938481	Hypo
cg21170796	4.03231E-07	0.669142126	0.337167667	Hyper
cg21790626	1.67336E-06	0.60479721	0.172086539	Hyper
cg05337753	4.1786E-06	0.809615483	0.501460741	Hyper
cg16790794	4.29244E-06	0.528045528	0.21044562	Hyper
cg05516489	5.92929E-05	0.497099238	0.180083602	Hyper
cg07879739	1.02174E-08	0.545495432	0.060872227	Hyper
cg24475782	1.10097E-06	0.596141288	0.229471845	Hyper
cg19707040	2.75839E-06	0.483677485	0.161385851	Hyper
cg22388634	1.20196E-05	0.539610619	0.067942477	Hyper
cg00708598	1.07195E-08	0.621240507	0.293188927	Hyper
cg14861089	9.17322E-08	0.793944111	0.195136035	Hyper
cg14359531	1.10667E-07	0.519673046	0.873551912	Hypo
cg13784235	6.55457E-06	0.654467779	0.314835101	Hyper
cg26071526	1.60918E-05	0.65503557	0.2690848	Hyper
cg12498088	7.23908E-09	0.651928091	0.229249055	Hyper
cg20737185	1.5178E-07	0.719558066	0.19753817	Hyper
cg06428163	3.26057E-07	0.533566099	0.108591859	Hyper
cg18579862	8.28391E-07	0.644866631	0.151022717	Hyper
cg06733794	3.5448E-06	0.721434428	0.263120933	Hyper
cg01759597	4.11826E-06	0.512143934	0.152007817	Hyper
cg01320579	4.12103E-06	0.755056192	0.417064621	Hyper
cg24221919	0.000184211	0.212188841	0.539786394	Hypo
cg16746576	4.98656E-09	0.569079032	0.200405787	Hyper
cg03874199	9.48751E-08	0.596820645	0.255127084	Hyper
cg04819775	1.11376E-06	0.613677022	0.294528344	Hyper
cg09568464	2.71933E-06	0.568828532	0.185816458	Hyper
cg01287975	8.85006E-06	0.738190468	0.350838373	Hyper
cg11113469	3.64617E-05	0.666779084	0.305931266	Hyper
cg02990291	5.37159E-05	0.589882812	0.236637647	Hyper
cg21815667	2.1099E-08	0.530488485	0.184807809	Hyper
cg21128569	2.07781E-07	0.649134785	0.290868888	Hyper
cg06639538	4.92667E-07	0.357468738	0.678774242	Hypo
cg14200170	1.9363E-05	0.593410049	0.225721963	Hyper
cg02177231	8.89545E-07	0.700736464	0.304221172	Hyper
cg14763548	2.38199E-07	0.66237138	0.14565344	Hyper
cg16370398	3.38427E-07	0.796981235	0.30424879	Hyper
cg19497031	1.844E-06	0.550866564	0.148966078	Hyper
cg02279670	2.51445E-06	0.512183205	0.115034565	Hyper
cg02776314	3.4813E-05	0.413429063	0.070026804	Hyper
cg01448276	6.87513E-05	0.513331814	0.210772712	Hyper
cg18983132	2.88771E-05	0.214226412	0.516372921	Hypo
cg20934096	3.26467E-05	0.8372881	0.533719286	Hyper
cg09226786	3.09024E-06	0.405574731	0.104690096	Hyper
cg12420900	1.09565E-06	0.65858471	0.271088173	Hyper
cg10108296	3.60841E-05	0.549899678	0.238171541	Hyper
cg04739647	4.32186E-06	0.567428345	0.236268335	Hyper
cg20823772	1.09194E-08	0.692373583	0.372331589	Hyper
cg13080379	1.45025E-09	0.592226954	0.244839365	Hyper
cg20312228	7.44839E-09	0.45188196	0.149889407	Hyper
cg11513637	9.11168E-09	0.720556194	0.195050085	Hyper
cg10143067	3.60037E-08	0.511758562	0.125684507	Hyper
cg17495130	6.58638E-08	0.726975366	0.246146238	Hyper
cg09423312	6.72676E-08	0.740978191	0.294790664	Hyper
cg07448997	7.51188E-08	0.415384104	0.801813667	Hypo
cg24812837	8.22944E-08	0.643490758	0.134326426	Hyper
cg09607488	9.24922E-08	0.585902875	0.216993577	Hyper
cg25266629	1.03203E-07	0.705962502	0.17368548	Hyper
cg13051700	1.28233E-07	0.245415254	0.649854517	Hypo
cg26593194	1.3046E-07	0.307903121	0.753063746	Hypo
cg10068034	1.53549E-07	0.499444321	0.138757999	Hyper
cg22630169	1.58605E-07	0.70263924	0.396647052	Hyper
cg19057986	1.63201E-07	0.549083897	0.114920738	Hyper
cg03918304	1.71183E-07	0.779136039	0.373781434	Hyper
cg01581084	1.80696E-07	0.744204992	0.36714774	Hyper
cg12118269	1.94963E-07	0.618951762	0.13236978	Hyper
cg04404489	2.35144E-07	0.667624012	0.288776497	Hyper
cg02362103	2.53143E-07	0.656906039	0.324077571	Hyper
cg12417071	2.6574E-07	0.685620763	0.212888031	Hyper
cg00282249	2.75515E-07	0.609010739	0.117456879	Hyper
cg05035315	2.75579E-07	0.336836419	0.650792675	Hypo
cg09173768	2.79578E-07	0.797119511	0.40817418	Hyper
cg10418524	2.81777E-07	0.619933628	0.161639732	Hyper
cg20984085	2.88656E-07	0.575904074	0.137894089	Hyper
cg11597131	2.96395E-07	0.683045019	0.208455282	Hyper
cg21865150	3.14757E-07	0.702733985	0.222114664	Hyper
cg07990546	3.17343E-07	0.656528982	0.20656964	Hyper
cg05922610	3.40173E-07	0.609981873	0.257610785	Hyper
cg04819096	3.5364E-07	0.56705995	0.237737195	Hyper
cg09968620	3.73262E-07	0.561279082	0.180841	Hyper
cg16288089	3.74513E-07	0.745210012	0.222696787	Hyper
cg10659805	3.76037E-07	0.715057942	0.316192776	Hyper
cg11229862	3.97139E-07	0.511261707	0.142550529	Hyper
cg17368254	4.01414E-07	0.581952424	0.186335443	Hyper
cg00800512	4.22404E-07	0.533129103	0.221744236	Hyper
cg15648389	4.28071E-07	0.762223338	0.29163206	Hyper
cg06544111	4.31182E-07	0.738937627	0.279921132	Hyper
cg18448949	4.81551E-07	0.716661262	0.208836406	Hyper
cg22784954	4.93155E-07	0.789374431	0.270850466	Hyper
cg00741609	5.09709E-07	0.582873605	0.237916098	Hyper
cg20377305	5.09959E-07	0.634899388	0.201367198	Hyper
cg04646674	5.10336E-07	0.745588069	0.406522951	Hyper
cg20649017	5.21393E-07	0.644287029	0.227143661	Hyper
cg20104341	5.29642E-07	0.444568921	0.100287984	Hyper
cg04897683	5.54456E-07	0.605666771	0.252880683	Hyper
cg18022224	5.61555E-07	0.500495569	0.190246702	Hyper
cg26246807	5.89075E-07	0.665012474	0.148651593	Hyper
cg14461582	5.96712E-07	0.620296241	0.304738606	Hyper
cg20170533	5.99965E-07	0.613610399	0.156248066	Hyper
cg22541735	6.15098E-07	0.717143776	0.199482404	Hyper
cg06151165	6.52654E-07	0.655771616	0.211757136	Hyper
cg08594218	6.70074E-07	0.638450878	0.189020901	Hyper
cg00796360	6.70702E-07	0.503653327	0.119288002	Hyper
cg06967998	6.74535E-07	0.330888811	0.767551641	Hypo
cg08567279	6.89771E-07	0.60615849	0.139892218	Hyper
cg19628148	7.26874E-07	0.520210937	0.142376469	Hyper
cg15991405	7.51153E-07	0.812111325	0.425462906	Hyper
cg17627328	7.94422E-07	0.360438149	0.758769954	Hypo
cg07510423	8.46231E-07	0.531364233	0.165713189	Hyper
cg10364040	8.48016E-07	0.759875585	0.240835365	Hyper
cg23906738	8.6125E-07	0.734194294	0.242033777	Hyper
cg04832767	8.69146E-07	0.455920688	0.120082793	Hyper
cg03280624	8.83639E-07	0.451979566	0.062584033	Hyper
cg02097144	9.11628E-07	0.481636895	0.811057604	Hypo
cg17241776	9.14643E-07	0.718429998	0.234618473	Hyper
cg15604467	9.55564E-07	0.51836581	0.179048084	Hyper
cg11391335	9.65917E-07	0.753082143	0.42387605	Hyper
cg13879483	9.77127E-07	0.830843905	0.245362103	Hyper
cg21185289	9.86623E-07	0.634828657	0.156164378	Hyper
cg09557313	1.01875E-06	0.558351764	0.219448863	Hyper
cg08858649	1.04144E-06	0.541615436	0.142557082	Hyper
cg18082337	1.04837E-06	0.655480249	0.199349828	Hyper
cg24119079	1.07399E-06	0.544044465	0.110205686	Hyper
cg03146625	1.09383E-06	0.782348268	0.263607423	Hyper
cg01715455	1.09913E-06	0.531797198	0.158370386	Hyper
cg21389743	1.13957E-06	0.581770711	0.131929853	Hyper
cg11873482	1.14105E-06	0.682843567	0.241800581	Hyper
cg00035316	1.14641E-06	0.658107414	0.239651961	Hyper
cg21264189	1.16616E-06	0.619876559	0.171352262	Hyper
cg25423004	1.17573E-06	0.504424602	0.152444003	Hyper
cg14007067	1.18347E-06	0.528589788	0.149414145	Hyper
cg16642284	1.18448E-06	0.815518518	0.251285633	Hyper
cg12060744	1.21437E-06	0.702413906	0.222273002	Hyper
cg01175020	1.2184E-06	0.604157704	0.193479085	Hyper
cg02631468	1.24602E-06	0.614947415	0.177476093	Hyper
cg02469095	1.26339E-06	0.461941797	0.123742237	Hyper
cg09803262	1.27669E-06	0.719111598	0.324420657	Hyper
cg08080489	1.27809E-06	0.338917364	0.706050264	Hypo
cg04407470	1.28424E-06	0.529958957	0.060714887	Hyper
cg07783282	1.30514E-06	0.603859595	0.18897156	Hyper
cg19509393	1.32305E-06	0.593912553	0.263068553	Hyper
cg12422154	1.32752E-06	0.170899992	0.643880967	Hypo
cg11328436	1.36049E-06	0.697247156	0.354487758	Hyper
cg09000583	1.37241E-06	0.633202873	0.130067615	Hyper
cg08243465	1.43232E-06	0.14394471	0.583743023	Hypo
cg04603730	1.4822E-06	0.471339505	0.074602547	Hyper
cg14236662	1.53812E-06	0.741207689	0.280489442	Hyper
cg19656282	1.56859E-06	0.620835856	0.214028101	Hyper
cg10145246	1.57374E-06	0.630055632	0.306792934	Hyper
cg25371634	1.58211E-06	0.556440424	0.200536005	Hyper
cg09123368	1.59665E-06	0.620178654	0.21749438	Hyper
cg11144641	1.60707E-06	0.508135195	0.195239443	Hyper
cg22647407	1.6073E-06	0.613027295	0.177026682	Hyper
cg17138769	1.63392E-06	0.681838479	0.237647277	Hyper
cg12969193	1.63429E-06	0.793969039	0.388436357	Hyper
cg25640822	1.64428E-06	0.621106507	0.189972847	Hyper
cg09238180	1.64844E-06	0.643933469	0.180216755	Hyper
cg16232183	1.65994E-06	0.561628651	0.138063678	Hyper
cg10641615	1.66566E-06	0.603585975	0.145720517	Hyper
cg25539045	1.69446E-06	0.669249773	0.173867491	Hyper
cg00891278	1.69598E-06	0.517156221	0.177772385	Hyper
cg09010671	1.72737E-06	0.579194131	0.170764298	Hyper
cg16508480	1.73259E-06	0.64733606	0.227074849	Hyper
cg25062797	1.78307E-06	0.64648462	0.231701294	Hyper
cg13916740	1.78564E-06	0.616592653	0.146710461	Hyper
cg04347874	1.80438E-06	0.713635914	0.216666036	Hyper
cg16557178	1.8058E-06	0.612179866	0.278296318	Hyper
cg01046104	1.82526E-06	0.646327841	0.231094676	Hyper
cg05884032	1.83103E-06	0.536555795	0.155805779	Hyper
cg07524679	1.8317E-06	0.593597822	0.28411817	Hyper
cg02763101	1.83291E-06	0.564348128	0.176449486	Hyper
cg16990168	1.84757E-06	0.756150624	0.428851634	Hyper
cg25146017	1.87002E-06	0.617973601	0.142359975	Hyper
cg01117384	1.87994E-06	0.14651807	0.523542697	Hypo
cg20931973	1.89315E-06	0.592165258	0.243961297	Hyper
cg03234186	1.90615E-06	0.653524149	0.254877179	Hyper
cg08829841	1.91051E-06	0.709434742	0.305677546	Hyper
cg26790247	1.91588E-06	0.778201162	0.314445967	Hyper
cg00043788	1.94666E-06	0.538883194	0.195253998	Hyper
cg17161250	1.95E-06	0.669699962	0.220755913	Hyper
cg02445395	1.95009E-06	0.41050057	0.846507385	Hypo
cg18348647	1.96199E-06	0.600066208	0.137232296	Hyper
cg05135644	2.00836E-06	0.427124869	0.10510825	Hyper
cg12506930	2.02305E-06	0.727280873	0.296973	Hyper
cg18413062	2.02822E-06	0.317708859	0.673712653	Hypo
cg13846270	2.05802E-06	0.739189118	0.342951445	Hyper
cg22802813	2.07029E-06	0.601043639	0.207316074	Hyper
cg09359114	2.07032E-06	0.741910194	0.304437152	Hyper
cg06679720	2.11179E-06	0.540278812	0.19541863	Hyper
cg15048991	2.20223E-06	0.628828175	0.164253815	Hyper
cg15272362	2.2209E-06	0.603707173	0.18445387	Hyper
cg27009208	2.26093E-06	0.496920515	0.07698533	Hyper
cg26963356	2.27744E-06	0.655520823	0.22169297	Hyper
cg21474897	2.32257E-06	0.543639187	0.125764586	Hyper
cg08013557	2.34E-06	0.523860378	0.197171034	Hyper
cg19884262	2.37074E-06	0.612033059	0.238061462	Hyper
cg18894648	2.38907E-06	0.698515096	0.242510995	Hyper
cg23068499	2.39295E-06	0.692376716	0.369914574	Hyper
cg00177431	2.41245E-06	0.313430237	0.713463064	Hypo
cg08865099	2.44083E-06	0.790079874	0.473996	Hyper
cg06401021	2.50238E-06	0.713871226	0.208958906	Hyper
cg03712816	2.62052E-06	0.552461852	0.237536081	Hyper
cg11145160	2.65306E-06	0.695447284	0.262263531	Hyper
cg21830368	2.66755E-06	0.742411455	0.401298378	Hyper
cg26783057	2.68547E-06	0.681332517	0.213724914	Hyper
cg19962990	2.68703E-06	0.618207765	0.27572782	Hyper
cg10821830	2.69854E-06	0.34189961	0.708869375	Hypo
cg02523640	2.70218E-06	0.637315715	0.205303613	Hyper
cg07137845	2.72095E-06	0.510843654	0.206882622	Hyper
cg22711111	2.73337E-06	0.588549056	0.175867639	Hyper
cg10305311	2.74273E-06	0.54166799	0.088276706	Hyper
cg09686443	2.75124E-06	0.505377399	0.149724473	Hyper
cg25340966	2.78251E-06	0.610390638	0.201783618	Hyper
cg27438889	2.79206E-06	0.597429739	0.262661204	Hyper
cg06499647	2.82374E-06	0.480817664	0.1282046	Hyper
cg03239552	2.83331E-06	0.64184276	0.19395145	Hyper
cg13879776	2.89684E-06	0.763277327	0.351066767	Hyper
cg25953239	2.90225E-06	0.691205602	0.337670829	Hyper
cg13462129	2.90804E-06	0.713124653	0.335344347	Hyper
cg02039267	2.94732E-06	0.562747899	0.246728199	Hyper
cg06204711	2.96051E-06	0.614450238	0.238273754	Hyper
cg04670857	2.96819E-06	0.603102383	0.2516233	Hyper
cg17437939	2.9863E-06	0.77130598	0.305350336	Hyper
cg07203423	2.98825E-06	0.602369944	0.228496821	Hyper
cg09661951	3.0199E-06	0.638073705	0.234026366	Hyper
cg08668790	3.13295E-06	0.722811792	0.288336128	Hyper
cg27398263	3.14999E-06	0.60943877	0.152051533	Hyper
cg07918545	3.15242E-06	0.704339516	0.286355047	Hyper
cg05661282	3.18671E-06	0.660638391	0.219021344	Hyper
cg20449692	3.20778E-06	0.565525442	0.19146935	Hyper
cg10100887	3.20958E-06	0.196203861	0.530246144	Hypo
cg08812189	3.22401E-06	0.630979245	0.269028813	Hyper
cg08487063	3.27739E-06	0.50580122	0.143798927	Hyper
cg02241055	3.29745E-06	0.524397129	0.216093286	Hyper
cg14290904	3.30271E-06	0.578211509	0.233684764	Hyper
cg13655674	3.30619E-06	0.596428065	0.230978682	Hyper
cg18318649	3.31983E-06	0.613834145	0.195549684	Hyper
