81	0.231	0.363	0.337	0.208	0.15	0.229	0.325	0.374	0.39	0.577	0.444	0.606	0.613	0.498	0.746	0.628	T
88	0.188	0.268	0.258	0.184	0.101	0.17	0.254	0.269	0.262	0.381	0.289	0.383	0.399	0.284	0.54	0.376	N
89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
93	0.811	0.848	0.862	0.812	0.76	0.788	0.846	0.835	0.842	0.894	0.865	0.905	0.902	0.884	0.931	0.908	T
94	0.399	0.488	0.471	0.385	0.349	0.353	0.427	0.451	0.477	0.615	0.527	0.609	0.621	0.529	0.73	0.671	N
BN190001	0.248	0.406	0.337	0.229	0.166	0.192	0.309	0.331	0.382	0.537	0.452	0.561	0.592	0.466	0.733	0.653	T
BN190002	0.09	0.183	0.149	0.091	0.086	0.083	0.163	0.161	0.208	0.299	0.225	0.338	0.341	0.243	0.491	0.34	N
BN190003	0.48	0.583	0.529	0.505	0.436	0.458	0.544	0.565	0.59	0.708	0.61	0.725	0.736	0.651	0.839	0.617	T
BN190005	0.207	0.297	0.291	0.226	0.149	0.183	0.289	0.278	0.301	0.463	0.346	0.391	0.471	0.324	0.606	0.418	N
BN190006	0.583	0.666	0.662	0.595	0.512	0.564	0.611	0.622	0.626	0.7	0.647	0.696	0.734	0.661	0.826	0.736	T
BN190007	0.369	0.433	0.423	0.359	0.283	0.338	0.392	0.39	0.391	0.464	0.406	0.482	0.521	0.428	0.624	0.509	N
BN190008	0.265	0.335	0.31	0.259	0.215	0.197	0.304	0.272	0.295	0.397	0.316	0.462	0.465	0.335	0.595	0.551	T
BN190010	0.316	0.403	0.403	0.311	0.259	0.292	0.371	0.394	0.4	0.528	0.429	0.568	0.568	0.501	0.68	0.541	N
BN190011	0.672	0.762	0.757	0.666	0.594	0.623	0.716	0.737	0.769	0.866	0.794	0.842	0.894	0.801	0.921	0.78	T
BN190012	0.147	0.239	0.233	0.176	0.094	0.127	0.198	0.206	0.21	0.386	0.274	0.373	0.367	0.264	0.579	0.382	N
BN190014	0.334	0.483	0.423	0.325	0.203	0.296	0.424	0.44	0.449	0.585	0.507	0.595	0.597	0.501	0.707	0.554	T
BN190015	0.207	0.288	0.278	0.2	0.114	0.152	0.256	0.286	0.254	0.42	0.265	0.369	0.424	0.321	0.585	0.445	N
BN190017	0.173	0.305	0.233	0.153	0.113	0.133	0.22	0.254	0.314	0.485	0.353	0.485	0.526	0.395	0.706	0.597	N
BN190018	0.464	0.536	0.533	0.477	0.434	0.451	0.507	0.487	0.53	0.625	0.533	0.659	0.627	0.563	0.797	0.645	T
BN190019	0.429	0.542	0.49	0.388	0.171	0.375	0.46	0.499	0.507	0.641	0.552	0.682	0.675	0.587	0.79	0.686	T
BN190023	0.202	0.283	0.275	0.18	0.1	0.152	0.255	0.231	0.282	0.4	0.297	0.398	0.371	0.29	0.506	0.389	N
BN190024	0.761	0.846	0.831	0.76	0.606	0.703	0.836	0.833	0.841	0.87	0.836	0.89	0.885	0.847	0.935	0.817	T
BN190026	0.194	0.275	0.268	0.18	0.141	0.18	0.231	0.246	0.261	0.397	0.293	0.433	0.429	0.329	0.588	0.434	N
BN190028	0.295	0.374	0.365	0.273	0.186	0.243	0.333	0.345	0.345	0.481	0.347	0.457	0.462	0.373	0.624	0.457	T
BN190029	0.156	0.161	0.179	0.156	0.094	0.097	0.219	0.219	0.25	0.438	0.281	0.438	0.438	0.25	0.531	0.719	N
BN190030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190031	0.178	0.26	0.299	0.178	0.11	0.164	0.247	0.26	0.288	0.361	0.342	0.397	0.356	0.37	0.575	0.438	T
BN190032	0.218	0.38	0.325	0.218	0.127	0.201	0.307	0.311	0.362	0.55	0.464	0.579	0.608	0.51	0.805	0.689	N
BN190033	0.34	0.459	0.433	0.339	0.269	0.325	0.41	0.454	0.476	0.64	0.531	0.65	0.624	0.561	0.779	0.641	T
BN190034	0.504	0.568	0.564	0.474	0.426	0.462	0.547	0.545	0.552	0.651	0.574	0.682	0.682	0.611	0.763	0.671	T
BN190036	0.212	0.294	0.242	0.18	0.139	0.17	0.284	0.386	0.378	0.541	0.422	0.539	0.559	0.462	0.696	0.626	T
BN190037	0.188	0.269	0.241	0.153	0.11	0.132	0.243	0.23	0.241	0.34	0.275	0.348	0.371	0.244	0.5	0.36	N
BN190038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190039	0.392	0.479	0.426	0.383	0.307	0.35	0.461	0.499	0.562	0.623	0.568	0.618	0.63	0.568	0.748	0.511	T
BN190040	0.181	0.272	0.239	0.151	0.096	0.155	0.237	0.274	0.322	0.459	0.358	0.46	0.46	0.367	0.625	0.445	N
BN190041	0.33	0.53	0.468	0.309	0.22	0.308	0.433	0.463	0.48	0.627	0.552	0.66	0.667	0.558	0.789	0.689	T
BN190042	0.171	0.279	0.249	0.15	0.1	0.131	0.22	0.229	0.236	0.398	0.294	0.373	0.433	0.294	0.575	0.421	N
BN190044	0.913	0.925	0.928	0.914	0.897	0.907	0.924	0.917	0.92	0.939	0.933	0.947	0.953	0.943	0.953	0.936	T
BN190046	0.591	0.647	0.63	0.581	0.559	0.547	0.61	0.609	0.631	0.702	0.663	0.71	0.739	0.687	0.822	0.763	T
BN190047	0.364	0.441	0.431	0.354	0.209	0.319	0.412	0.403	0.424	0.544	0.441	0.548	0.558	0.482	0.686	0.517	N
BN190048	0.361	0.445	0.437	0.338	0.324	0.286	0.401	0.429	0.424	0.562	0.478	0.597	0.594	0.519	0.702	0.588	T
BN190049	0.837	0.879	0.863	0.785	0.776	0.817	0.862	0.882	0.87	0.866	0.86	0.882	0.878	0.884	0.879	0.794	T
BN190050	0.243	0.302	0.284	0.21	0.152	0.221	0.312	0.316	0.322	0.528	0.351	0.472	0.503	0.383	0.629	0.48	N
BN190051	0.409	0.519	0.506	0.361	0.294	0.378	0.464	0.511	0.507	0.65	0.532	0.655	0.677	0.582	0.797	0.682	T
BN190052	0.363	0.463	0.415	0.383	0.265	0.338	0.433	0.421	0.437	0.568	0.469	0.565	0.587	0.502	0.704	0.564	N
BN190054	0.786	0.916	0.917	0.791	0.604	0.745	0.903	0.902	0.916	0.916	0.911	0.92	0.936	0.914	0.923	0.845	T
BN190055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190056	0.225	0.253	0.256	0.193	0.125	0.169	0.231	0.22	0.253	0.372	0.279	0.362	0.406	0.303	0.569	0.398	N
BN190057	0.157	0.279	0.253	0.132	0.097	0.139	0.214	0.224	0.267	0.447	0.284	0.422	0.434	0.326	0.581	0.411	T
BN190059	0.161	0.217	0.202	0.113	0.058	0.108	0.144	0.199	0.229	0.33	0.269	0.409	0.438	0.29	0.497	0.409	N
BN190062	0.113	0.203	0.162	0.086	0.069	0.062	0.14	0.142	0.154	0.278	0.221	0.314	0.329	0.248	0.438	0.298	N
BN190068	0.13	0.217	0.21	0.126	0.095	0.097	0.179	0.192	0.191	0.374	0.266	0.389	0.357	0.238	0.536	0.353	N
BN190071	0.247	0.332	0.319	0.221	0.15	0.228	0.305	0.317	0.325	0.457	0.344	0.45	0.466	0.358	0.598	0.481	N
BN190072	0.322	0.438	0.412	0.309	0.21	0.308	0.397	0.405	0.422	0.548	0.443	0.539	0.554	0.466	0.655	0.502	N
BN190073	0.478	0.55	0.58	0.574	0.469	0.528	0.605	0.586	0.605	0.736	0.648	0.685	0.752	0.654	0.833	0.821	T
BN190075	0.166	0.239	0.207	0.135	0.114	0.125	0.199	0.226	0.216	0.371	0.258	0.393	0.416	0.308	0.589	0.441	N
BN190077	0.7	0.749	0.742	0.709	0.668	0.67	0.725	0.714	0.714	0.781	0.723	0.794	0.781	0.744	0.853	0.787	T
BN190080	0.1	0.15	0.158	0.097	0.06	0.077	0.133	0.15	0.16	0.314	0.233	0.318	0.32	0.199	0.488	0.277	N
BN190083	0.362	0.534	0.49	0.351	0.248	0.344	0.462	0.461	0.503	0.685	0.569	0.722	0.714	0.627	0.813	0.722	T
BN190085	0.303	0.417	0.392	0.323	0.206	0.311	0.406	0.377	0.431	0.547	0.468	0.547	0.545	0.484	0.676	0.554	N
BN190087	0.263	0.405	0.347	0.232	0.202	0.227	0.321	0.355	0.367	0.516	0.44	0.523	0.531	0.426	0.661	0.517	T
BN190089	0.522	0.573	0.583	0.514	0.374	0.433	0.575	0.55	0.57	0.665	0.589	0.662	0.69	0.627	0.779	0.671	N
BN190090	0.604	0.638	0.646	0.598	0.593	0.585	0.622	0.612	0.629	0.683	0.628	0.687	0.707	0.638	0.775	0.7	T
BN190092	0.312	0.397	0.376	0.301	0.259	0.293	0.34	0.367	0.379	0.492	0.357	0.495	0.53	0.416	0.624	0.519	N
BN190094	0.545	0.612	0.619	0.557	0.415	0.539	0.607	0.599	0.6	0.688	0.633	0.692	0.696	0.633	0.814	0.651	T
BN190096	0.209	0.281	0.266	0.173	0.158	0.172	0.241	0.259	0.264	0.376	0.298	0.381	0.437	0.326	0.677	0.462	N
BN190098	0.135	0.26	0.226	0.121	0.073	0.128	0.238	0.216	0.259	0.431	0.308	0.445	0.513	0.36	0.581	0.538	N
BN190099	0.178	0.325	0.278	0.175	0.111	0.145	0.267	0.304	0.342	0.496	0.396	0.523	0.528	0.413	0.698	0.613	T
BN190101	0.121	0.229	0.194	0.14	0.085	0.1	0.186	0.194	0.206	0.359	0.221	0.344	0.36	0.265	0.528	0.385	N
BN190106	0.514	0.577	0.564	0.515	0.471	0.491	0.552	0.537	0.55	0.608	0.574	0.632	0.654	0.563	0.71	0.557	T
BN190109	0.169	0.25	0.219	0.162	0.112	0.154	0.202	0.229	0.228	0.367	0.275	0.393	0.408	0.259	0.553	0.384	N
BN190111	0.128	0.188	0.177	0.101	0.049	0.1	0.16	0.174	0.184	0.295	0.198	0.267	0.29	0.19	0.478	0.317	T
BN190114	0.332	0.47	0.438	0.344	0.315	0.314	0.418	0.44	0.484	0.602	0.526	0.59	0.647	0.539	0.76	0.628	T
BN190117	0.478	0.571	0.554	0.467	0.415	0.455	0.534	0.581	0.552	0.7	0.628	0.699	0.714	0.619	0.804	0.719	N
BN190119	0.85	0.918	0.914	0.828	0.771	0.784	0.924	0.928	0.911	0.936	0.906	0.927	0.936	0.912	0.941	0.838	T
BN190120	0.231	0.354	0.317	0.21	0.177	0.195	0.312	0.328	0.379	0.502	0.433	0.578	0.567	0.496	0.737	0.626	N
BN190121	0.34	0.471	0.426	0.316	0.215	0.295	0.382	0.412	0.466	0.594	0.503	0.645	0.669	0.548	0.799	0.714	T
BN190122	0.207	0.277	0.263	0.206	0.17	0.189	0.242	0.255	0.296	0.446	0.328	0.412	0.429	0.322	0.564	0.416	N
BN190125	0.131	0.207	0.19	0.127	0.075	0.103	0.207	0.198	0.22	0.355	0.258	0.366	0.359	0.262	0.54	0.425	T
BN190128	0.105	0.183	0.154	0.095	0.05	0.081	0.161	0.16	0.17	0.325	0.21	0.33	0.361	0.221	0.549	0.408	N
BN190131	0.204	0.311	0.278	0.194	0.134	0.166	0.257	0.288	0.334	0.49	0.362	0.488	0.506	0.4	0.652	0.576	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.392	0.535	0.496	0.369	0.351	0.387	0.478	0.469	0.489	0.625	0.536	0.642	0.649	0.575	0.761	0.676	T
BN190137	0.108	0.237	0.203	0.13	0.086	0.098	0.19	0.199	0.214	0.352	0.253	0.375	0.387	0.291	0.558	0.351	N
BN190141	0.194	0.354	0.295	0.209	0.157	0.173	0.28	0.318	0.311	0.517	0.438	0.561	0.571	0.455	0.725	0.631	T
BN190142	0.457	0.529	0.515	0.438	0.371	0.428	0.514	0.504	0.521	0.618	0.556	0.627	0.621	0.561	0.749	0.656	N
BN190147	0.359	0.458	0.44	0.339	0.248	0.292	0.385	0.413	0.442	0.555	0.472	0.562	0.566	0.5	0.692	0.589	T
BN190149	0.258	0.339	0.318	0.238	0.167	0.231	0.31	0.306	0.337	0.464	0.375	0.494	0.492	0.379	0.637	0.487	N
BN190150	0.287	0.383	0.342	0.24	0.228	0.244	0.358	0.412	0.42	0.603	0.532	0.653	0.666	0.575	0.792	0.712	T
BN190151	0.368	0.486	0.453	0.384	0.337	0.343	0.454	0.531	0.537	0.698	0.599	0.752	0.754	0.668	0.888	0.785	T
BN190155	0.202	0.328	0.301	0.185	0.134	0.174	0.258	0.286	0.324	0.467	0.383	0.504	0.519	0.369	0.65	0.444	N
BN190158	0.486	0.567	0.531	0.45	0.31	0.392	0.516	0.496	0.535	0.633	0.568	0.639	0.656	0.573	0.79	0.667	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190163	0.34	0.436	0.418	0.349	0.298	0.327	0.392	0.41	0.433	0.554	0.458	0.547	0.559	0.459	0.694	0.531	N
BN190164	0.681	0.803	0.761	0.655	0.609	0.601	0.786	0.792	0.798	0.841	0.785	0.834	0.828	0.783	0.857	0.75	T
BN190166	0.586	0.738	0.693	0.617	0.571	0.476	0.726	0.716	0.715	0.768	0.725	0.793	0.797	0.751	0.851	0.663	N
BN190168	0.239	0.337	0.314	0.207	0.174	0.213	0.29	0.265	0.297	0.39	0.333	0.397	0.428	0.325	0.555	0.367	T
BN190170	0.306	0.4	0.38	0.252	0.188	0.259	0.366	0.372	0.395	0.534	0.447	0.52	0.52	0.42	0.657	0.543	T
BN190171	0.078	0.132	0.112	0.08	0.055	0.052	0.111	0.112	0.137	0.28	0.176	0.279	0.307	0.21	0.466	0.29	N
BN190172	0.544	0.595	0.572	0.509	0.483	0.359	0.544	0.555	0.567	0.633	0.596	0.664	0.669	0.581	0.757	0.645	T
BN190175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190179	0.47	0.727	0.672	0.399	0.221	0.411	0.698	0.7	0.742	0.821	0.695	0.83	0.822	0.619	0.876	0.779	T
BN190180	0.139	0.236	0.234	0.115	0.077	0.127	0.217	0.224	0.236	0.32	0.248	0.38	0.428	0.255	0.478	0.357	N
BN190181	0.697	0.786	0.774	0.705	0.6	0.674	0.772	0.787	0.787	0.839	0.796	0.837	0.852	0.762	0.876	0.767	T
BN190184	0.106	0.201	0.161	0.109	0.089	0.092	0.157	0.173	0.152	0.301	0.216	0.322	0.334	0.239	0.462	0.313	N
BN190186	0.185	0.318	0.281	0.185	0.139	0.166	0.285	0.337	0.339	0.504	0.408	0.55	0.545	0.466	0.744	0.585	T
BN190189	0.135	0.223	0.194	0.101	0.064	0.094	0.154	0.175	0.182	0.356	0.264	0.336	0.37	0.25	0.499	0.34	N
BN190191	0.716	0.752	0.747	0.691	0.657	0.642	0.725	0.722	0.727	0.794	0.742	0.786	0.799	0.741	0.849	0.766	T
BN190192	0.543	0.6	0.588	0.543	0.514	0.429	0.486	0.6	0.571	0.606	0.6	0.743	0.686	0.6	0.771	0.706	N
BN190193	0.064	0.125	0.128	0.078	0.029	0.047	0.109	0.105	0.137	0.25	0.159	0.312	0.307	0.178	0.484	0.374	T
BN190195	0.049	0.133	0.076	0.032	0.019	0.025	0.086	0.101	0.103	0.234	0.144	0.253	0.283	0.16	0.453	0.251	N
BN190198	0.421	0.47	0.459	0.332	0.256	0.346	0.435	0.411	0.437	0.538	0.48	0.545	0.564	0.476	0.709	0.593	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.605	0.776	0.755	0.545	0.433	0.617	0.745	0.731	0.76	0.815	0.765	0.853	0.826	0.756	0.899	0.763	T
BN190201	0.13	0.211	0.182	0.116	0.09	0.111	0.186	0.203	0.219	0.349	0.27	0.393	0.406	0.29	0.552	0.433	N
BN190202	0.655	0.758	0.758	0.638	0.418	0.611	0.713	0.693	0.719	0.78	0.711	0.789	0.791	0.739	0.867	0.777	T
BN190203	0.177	0.354	0.287	0.185	0.137	0.193	0.289	0.311	0.332	0.615	0.443	0.609	0.623	0.513	0.768	0.66	T
BN190206	0.163	0.234	0.209	0.175	0.12	0.148	0.221	0.204	0.237	0.365	0.268	0.353	0.361	0.263	0.517	0.355	N
BN190209	0.142	0.219	0.202	0.133	0.077	0.112	0.203	0.187	0.189	0.339	0.266	0.355	0.357	0.259	0.538	0.393	N
BN190210	0.568	0.647	0.658	0.57	0.365	0.552	0.606	0.574	0.583	0.667	0.614	0.645	0.66	0.602	0.768	0.685	T
BN190211	0.667	0.779	0.778	0.649	0.433	0.605	0.752	0.755	0.755	0.831	0.772	0.837	0.822	0.764	0.888	0.785	T
BN190213	0.091	0.182	0.149	0.084	0.053	0.072	0.157	0.164	0.166	0.357	0.211	0.311	0.336	0.232	0.519	0.31	N
BN190215	0.6	0.682	0.675	0.592	0.536	0.551	0.635	0.648	0.653	0.728	0.685	0.739	0.748	0.686	0.828	0.74	T
BN190218	0.279	0.367	0.359	0.257	0.223	0.236	0.329	0.315	0.352	0.487	0.423	0.523	0.551	0.429	0.679	0.568	N
BN190219	0.408	0.526	0.489	0.391	0.355	0.382	0.458	0.46	0.466	0.611	0.551	0.657	0.656	0.607	0.797	0.703	T
BN190221	0.13	0.225	0.181	0.114	0.08	0.109	0.195	0.212	0.249	0.363	0.287	0.388	0.426	0.306	0.612	0.4	N
BN190223	0.359	0.453	0.445	0.337	0.291	0.313	0.387	0.39	0.458	0.603	0.502	0.642	0.623	0.52	0.719	0.645	T
BN190225	0.232	0.354	0.321	0.202	0.099	0.204	0.331	0.34	0.36	0.44	0.376	0.481	0.518	0.35	0.642	0.442	N
BN190227	0.61	0.688	0.68	0.609	0.577	0.572	0.652	0.634	0.675	0.758	0.702	0.761	0.779	0.714	0.848	0.784	T
BN190229	0.349	0.431	0.424	0.327	0.323	0.334	0.381	0.401	0.43	0.544	0.48	0.563	0.58	0.498	0.683	0.564	N
BN190231	0.352	0.468	0.446	0.348	0.289	0.322	0.406	0.425	0.44	0.608	0.522	0.637	0.624	0.532	0.748	0.638	T
BN190233	0.183	0.296	0.254	0.152	0.101	0.15	0.244	0.264	0.255	0.383	0.339	0.383	0.38	0.294	0.505	0.363	N
BN190235	0.289	0.389	0.373	0.272	0.195	0.241	0.336	0.338	0.396	0.525	0.417	0.523	0.533	0.459	0.672	0.518	T
BN190238	0.16	0.243	0.212	0.164	0.096	0.146	0.22	0.21	0.236	0.367	0.263	0.356	0.376	0.254	0.502	0.379	N
BN190240	0.273	0.423	0.379	0.193	0.18	0.231	0.364	0.391	0.445	0.598	0.476	0.608	0.628	0.528	0.755	0.625	T
BN190241	0.263	0.334	0.315	0.256	0.183	0.242	0.303	0.354	0.352	0.485	0.377	0.506	0.499	0.385	0.623	0.51	N
BN190242	0.723	0.799	0.784	0.698	0.683	0.712	0.77	0.763	0.763	0.816	0.793	0.849	0.853	0.763	0.921	0.831	T
BN190244	0.263	0.437	0.389	0.257	0.176	0.202	0.348	0.357	0.443	0.593	0.476	0.606	0.648	0.505	0.776	0.678	T
BN190245	0.167	0.25	0.237	0.14	0.148	0.133	0.23	0.216	0.218	0.349	0.256	0.348	0.373	0.243	0.527	0.343	N
BN190247	0.114	0.182	0.153	0.08	0.039	0.073	0.15	0.177	0.191	0.372	0.267	0.337	0.393	0.222	0.459	0.333	T
BN190248	0.84	0.873	0.883	0.83	0.755	0.779	0.861	0.848	0.86	0.877	0.87	0.887	0.899	0.856	0.92	0.859	T
BN190249	0.636	0.698	0.697	0.661	0.598	0.585	0.679	0.664	0.668	0.739	0.688	0.753	0.762	0.716	0.835	0.73	T
BN190251	0.224	0.36	0.328	0.192	0.119	0.186	0.324	0.317	0.344	0.49	0.405	0.538	0.505	0.414	0.685	0.544	T
BN190252	0.323	0.462	0.428	0.415	0.373	0.33	0.469	0.483	0.494	0.559	0.496	0.563	0.593	0.528	0.732	0.603	T
BN190255	0.186	0.291	0.265	0.164	0.09	0.15	0.248	0.245	0.276	0.414	0.33	0.416	0.43	0.303	0.572	0.382	N
BN190256	0.675	0.721	0.715	0.674	0.598	0.665	0.709	0.677	0.697	0.77	0.712	0.765	0.755	0.685	0.847	0.748	T
BN190257	0.28	0.358	0.353	0.253	0.17	0.248	0.329	0.329	0.316	0.45	0.363	0.458	0.473	0.386	0.623	0.44	N
BN190258	0.506	0.606	0.597	0.491	0.435	0.482	0.57	0.589	0.581	0.703	0.636	0.696	0.697	0.664	0.785	0.725	T
BN190260	0.256	0.367	0.341	0.225	0.154	0.229	0.306	0.329	0.351	0.466	0.41	0.474	0.517	0.417	0.617	0.525	N
BN190262	0.053	0.123	0.111	0.06	0.038	0.051	0.121	0.143	0.131	0.272	0.191	0.275	0.316	0.198	0.459	0.318	N
BN190264	0.343	0.438	0.422	0.347	0.248	0.337	0.417	0.437	0.437	0.571	0.487	0.559	0.591	0.489	0.666	0.566	N
BN190265	0.746	0.798	0.803	0.755	0.644	0.709	0.783	0.772	0.775	0.814	0.781	0.803	0.835	0.769	0.858	0.811	T
BN190266	0.309	0.399	0.392	0.273	0.206	0.253	0.328	0.331	0.377	0.48	0.365	0.48	0.505	0.411	0.632	0.524	N
BN190267	0.324	0.434	0.425	0.326	0.231	0.323	0.406	0.417	0.432	0.545	0.476	0.579	0.591	0.501	0.732	0.632	T
BN190269	0.167	0.25	0.24	0.176	0.137	0.169	0.211	0.224	0.239	0.345	0.298	0.368	0.38	0.307	0.501	0.377	N
BN190270	0.31	0.486	0.444	0.248	0.122	0.22	0.441	0.436	0.462	0.58	0.48	0.562	0.596	0.482	0.717	0.533	T
BN190271	0.095	0.135	0.161	0.095	0.077	0.079	0.133	0.162	0.192	0.332	0.192	0.323	0.302	0.235	0.503	0.344	N
BN190274	0.414	0.628	0.564	0.352	0.301	0.38	0.543	0.5	0.54	0.761	0.61	0.731	0.741	0.648	0.868	0.784	T
BN190278	0.723	0.755	0.765	0.721	0.674	0.709	0.74	0.717	0.728	0.763	0.734	0.772	0.783	0.734	0.84	0.781	T
BN190279	0.131	0.229	0.205	0.127	0.086	0.099	0.198	0.186	0.202	0.393	0.28	0.361	0.389	0.259	0.571	0.379	N
BN190280	0.782	0.875	0.854	0.802	0.754	0.788	0.866	0.86	0.86	0.905	0.866	0.905	0.903	0.872	0.952	0.832	T
BN190283	0.119	0.266	0.213	0.134	0.097	0.126	0.259	0.245	0.312	0.445	0.348	0.484	0.49	0.386	0.652	0.541	N
BN190284	0.713	0.775	0.79	0.676	0.534	0.658	0.744	0.777	0.755	0.837	0.799	0.848	0.834	0.793	0.911	0.771	T
BN190285	0.186	0.289	0.314	0.154	0.095	0.153	0.258	0.253	0.286	0.455	0.332	0.458	0.495	0.347	0.621	0.455	N
BN190286	0.42	0.488	0.471	0.348	0.321	0.359	0.481	0.48	0.5	0.604	0.512	0.595	0.611	0.55	0.72	0.595	T
BN190287	0.258	0.332	0.291	0.254	0.182	0.236	0.324	0.277	0.275	0.415	0.36	0.429	0.455	0.374	0.573	0.435	N
BN190288	0.414	0.507	0.49	0.385	0.328	0.395	0.478	0.467	0.464	0.572	0.499	0.583	0.573	0.507	0.715	0.633	T
BN190290	0.488	0.569	0.557	0.485	0.396	0.439	0.542	0.547	0.552	0.643	0.557	0.639	0.68	0.582	0.765	0.671	N
BN190292	0.388	0.49	0.454	0.378	0.316	0.304	0.437	0.437	0.49	0.55	0.498	0.564	0.586	0.488	0.725	0.563	T
BN190293	0.538	0.667	0.538	0.385	0.538	0.538	0.538	0.615	0.846	0.769	0.846	0.846	0.846	0.769	0.846	0.846	N
BN190296	0.231	0.383	0.325	0.225	0.192	0.206	0.335	0.402	0.387	0.555	0.484	0.582	0.583	0.509	0.783	0.629	T
BN190298	0.338	0.424	0.415	0.29	0.244	0.331	0.387	0.397	0.421	0.523	0.436	0.509	0.527	0.409	0.625	0.443	N
BN190300	0.757	0.805	0.781	0.753	0.641	0.649	0.766	0.77	0.77	0.818	0.787	0.814	0.83	0.809	0.874	0.79	T
BN190303	0.155	0.233	0.229	0.119	0.075	0.125	0.198	0.221	0.247	0.384	0.286	0.369	0.402	0.268	0.542	0.42	N
BN190305	0.15	0.277	0.238	0.135	0.082	0.143	0.232	0.292	0.299	0.472	0.35	0.482	0.501	0.366	0.679	0.574	T
BN190308	0.216	0.309	0.284	0.212	0.169	0.189	0.271	0.279	0.278	0.385	0.315	0.386	0.377	0.303	0.526	0.397	N
BN190310	0.138	0.235	0.22	0.114	0.092	0.148	0.223	0.218	0.264	0.411	0.29	0.357	0.397	0.28	0.516	0.351	N
BN190312	0.628	0.66	0.668	0.609	0.532	0.497	0.618	0.606	0.608	0.651	0.609	0.665	0.663	0.605	0.734	0.628	T
BN190313	0.369	0.48	0.223	0.273	0.225	0.327	0.568	0.528	0.627	0.788	0.486	0.713	0.711	0.523	0.872	0.61	T
