BN190028	0.494	0.075	0.065	0.033	0.065	0.076	0.07	0.07	0.081	0.101	0.084	0.097	0.079	0.084	0.076	0.104	T
BN190029	0.578	0.133	0.111	0.067	0.111	0.133	0.111	0.111	0.133	0.133	0.156	0.156	0.178	0.156	0.156	0.111	N
BN190030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190032	0.492	0.015	0.021	0.012	0.025	0.015	0.025	0.015	0.018	0.037	0.031	0.037	0.031	0.037	0.043	0.055	N
BN190033	0.429	0.321	0.286	0.286	0.333	0.393	0.286	0.357	0.393	0.407	0.357	0.464	0.429	0.357	0.429	0.464	T
BN190034	0.534	0.63	0.627	0.637	0.655	0.655	0.659	0.653	0.661	0.667	0.649	0.659	0.659	0.675	0.668	0.675	T
BN190036	0.364	0.182	0.152	0.121	0.182	0.242	0.182	0.182	0.212	0.242	0.273	0.242	0.212	0.242	0.212	0.273	T
BN190037	0.429	0.214	0.214	0.214	0.231	0.154	0.143	0.143	0.143	0.214	0.286	0.214	0.214	0.214	0.214	0.214	N
BN190038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190039	0.528	0.524	0.507	0.483	0.52	0.517	0.518	0.53	0.522	0.523	0.537	0.53	0.528	0.535	0.529	0.544	T
BN190040	0.477	0.219	0.209	0.2	0.226	0.244	0.245	0.237	0.242	0.27	0.265	0.259	0.26	0.271	0.257	0.284	N
BN190041	0.505	0.016	0.007	0.007	0.012	0.042	0.027	0.013	0.024	0.043	0.04	0.045	0.034	0.05	0.029	0.062	T
BN190042	0.483	0.035	0.036	0.028	0.045	0.05	0.04	0.026	0.035	0.052	0.043	0.05	0.047	0.049	0.035	0.06	N
BN190044	0.509	0.047	0.043	0.039	0.054	0.05	0.047	0.045	0.049	0.055	0.056	0.05	0.053	0.056	0.046	0.063	T
BN190046	0.526	0.05	0.05	0.025	0.05	0.05	0.05	0.05	0.025	0.075	0.075	0.025	0.075	0.051	0.05	0.075	T
BN190047	0.5	0.025	0.01	0.018	0.019	0.029	0.015	0.006	0.028	0.037	0.035	0.038	0.043	0.043	0.031	0.062	N
BN190048	0.54	0.217	0.22	0.165	0.222	0.264	0.256	0.258	0.248	0.271	0.269	0.276	0.267	0.28	0.271	0.297	T
BN190049	0.509	0.639	0.588	0.495	0.652	0.656	0.634	0.6	0.652	0.671	0.633	0.666	0.654	0.668	0.652	0.687	T
BN190050	0.514	0.174	0.162	0.148	0.172	0.175	0.171	0.158	0.163	0.2	0.182	0.187	0.182	0.182	0.185	0.207	N
BN190051	0.524	0.302	0.256	0.213	0.311	0.36	0.354	0.343	0.34	0.381	0.372	0.369	0.342	0.386	0.353	0.385	T
BN190052	0.514	0.269	0.223	0.171	0.24	0.299	0.274	0.277	0.278	0.312	0.298	0.307	0.301	0.314	0.316	0.336	N
BN190054	0.513	0.907	0.856	0.845	0.885	0.895	0.875	0.87	0.857	0.913	0.898	0.913	0.906	0.9	0.902	0.915	T
BN190055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190056	0.547	0.081	0.049	0.042	0.059	0.091	0.065	0.049	0.075	0.115	0.114	0.114	0.088	0.118	0.101	0.13	N
BN190057	0.481	0.062	0.04	0.038	0.075	0.081	0.07	0.064	0.07	0.09	0.085	0.078	0.08	0.091	0.086	0.104	T
BN190059	0.733	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0	N
BN190062	0.568	0.064	0.059	0.056	0.056	0.067	0.064	0.064	0.061	0.094	0.082	0.071	0.074	0.079	0.066	0.102	N
BN190068	0.492	0.056	0.036	0.026	0.051	0.067	0.043	0.062	0.056	0.064	0.069	0.079	0.066	0.075	0.06	0.097	N
BN190071	0.524	0.137	0.087	0.06	0.128	0.17	0.131	0.131	0.148	0.179	0.17	0.169	0.145	0.166	0.165	0.191	N
BN190072	0.7	0.1	0	0	0.1	0.1	0	0	0.1	0.1	NA	0.1	0.1	0.1	0.1	0.1	N
BN190073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190075	0.487	0.17	0.155	0.12	0.159	0.208	0.175	0.173	0.187	0.226	0.209	0.206	0.206	0.22	0.223	0.246	N
BN190077	0.512	0.564	0.552	0.565	0.558	0.563	0.561	0.558	0.561	0.57	0.562	0.566	0.566	0.574	0.562	0.582	T
BN190080	0.496	0.071	0.062	0.07	0.063	0.071	0.07	0.071	0.071	0.079	0.094	0.078	0.102	0.086	0.094	0.117	N
BN190083	0.513	0.175	0.157	0.12	0.163	0.193	0.187	0.183	0.197	0.218	0.202	0.211	0.209	0.221	0.208	0.232	T
BN190085	0.508	0.017	0.016	0.015	0.027	0.024	0.024	0.01	0.02	0.033	0.031	0.035	0.03	0.035	0.021	0.041	N
BN190087	0.491	0.216	0.213	0.218	0.232	0.253	0.243	0.244	0.246	0.269	0.257	0.259	0.255	0.269	0.26	0.281	T
BN190089	0.523	0.801	0.797	0.793	0.806	0.803	0.792	0.811	0.806	0.811	0.802	0.82	0.805	0.788	0.819	0.81	N
BN190090	0.511	0.522	0.39	0.275	0.462	0.522	0.377	0.344	0.398	0.544	0.522	0.528	0.432	0.521	0.479	0.537	T
BN190092	0.51	0.371	0.243	0.185	0.32	0.334	0.285	0.243	0.297	0.373	0.333	0.351	0.301	0.34	0.346	0.394	N
BN190094	0.486	0.003	0.002	0	0.008	0.011	0.019	0.005	0.002	0.013	0.003	0.014	0.011	0.008	0.011	0.017	T
BN190096	0.509	0.005	0.005	0.005	0.007	0.014	0.008	0.006	0.005	0.029	0.018	0.017	0.024	0.024	0.016	0.043	N
BN190098	0.474	0.079	0.069	0.061	0.079	0.106	0.088	0.079	0.093	0.119	0.111	0.114	0.105	0.118	0.109	0.157	N
BN190099	0.531	0.041	0.037	0.033	0.04	0.062	0.054	0.054	0.048	0.069	0.064	0.069	0.06	0.07	0.059	0.101	T
BN190101	0.524	0.096	0.075	0.063	0.076	0.094	0.073	0.077	0.083	0.119	0.112	0.099	0.09	0.104	0.086	0.121	N
BN190106	0.727	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	T
BN190109	0.495	0.003	0.004	0.003	0.014	0.006	0.009	0.004	0.009	0.015	0.027	0.021	0.028	0.015	0.019	0.046	N
BN190111	0.505	0.078	0.067	0.036	0.072	0.092	0.07	0.053	0.069	0.086	0.085	0.088	0.08	0.089	0.084	0.086	T
BN190114	0.533	0.083	0.086	0.074	0.096	0.103	0.096	0.089	0.096	0.115	0.108	0.11	0.105	0.116	0.111	0.119	T
BN190117	0.543	0.31	0.294	0.265	0.313	0.319	0.314	0.311	0.319	0.326	0.315	0.337	0.328	0.332	0.331	0.339	N
BN190119	0.511	0.935	0.92	0.899	0.92	0.971	0.928	0.892	0.942	0.942	0.964	0.957	0.95	0.957	0.957	0.957	T
BN190120	0.519	0.076	0.074	0.07	0.095	0.1	0.098	0.085	0.093	0.118	0.111	0.105	0.095	0.144	0.115	0.144	N
BN190121	0.346	0.308	0.308	0.269	0.32	0.346	0.308	0.346	0.308	0.346	0.346	0.346	0.308	0.346	0.346	0.385	T
BN190122	0.512	0.173	0.163	0.17	0.184	0.184	0.182	0.182	0.185	0.192	0.192	0.187	0.19	0.193	0.185	0.203	N
BN190125	0.512	0.018	0.018	0.014	0.018	0.03	0.026	0.017	0.025	0.046	0.039	0.04	0.03	0.038	0.033	0.053	T
BN190128	0.446	0.039	0.032	0.023	0.045	0.058	0.029	0.016	0.049	0.042	0.049	0.061	0.026	0.049	0.074	0.077	N
BN190131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190135	0.49	0.217	0.206	0.208	0.224	0.25	0.246	0.236	0.235	0.27	0.259	0.257	0.254	0.276	0.261	0.28	T
BN190137	0.502	0.053	0.048	0.048	0.054	0.073	0.071	0.07	0.074	0.072	0.074	0.08	0.075	0.078	0.073	0.086	N
BN190141	0.516	0.062	0.054	0.056	0.075	0.077	0.086	0.079	0.077	0.103	0.086	0.094	0.086	0.103	0.099	0.122	T
BN190142	0.532	0.331	0.316	0.299	0.336	0.365	0.346	0.335	0.351	0.374	0.368	0.353	0.357	0.38	0.363	0.364	N
BN190147	0.538	0.212	0.19	0.184	0.221	0.242	0.242	0.235	0.247	0.262	0.242	0.262	0.256	0.263	0.251	0.275	T
BN190149	0.466	0.335	0.292	0.28	0.323	0.335	0.323	0.313	0.321	0.351	0.335	0.358	0.345	0.345	0.359	0.378	N
BN190150	0.537	0.009	0.012	0.001	0.015	0.024	0.019	0.018	0.016	0.051	0.032	0.047	0.041	0.054	0.033	0.078	T
BN190151	0.519	0.008	0.009	0.01	0.016	0.03	0.02	0.016	0.018	0.056	0.044	0.04	0.041	0.054	0.031	0.063	T
BN190155	0.522	0.008	0.005	0.005	0.014	0.026	0.016	0.012	0.02	0.034	0.02	0.021	0.028	0.034	0.032	0.041	N
BN190158	0.497	0.426	0.399	0.226	0.421	0.443	0.385	0.444	0.448	0.46	0.451	0.459	0.451	0.461	0.459	0.476	T
BN190159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190164	0.525	0.756	0.744	0.667	0.762	0.783	0.783	0.761	0.769	0.787	0.779	0.788	0.786	0.781	0.779	0.785	T
BN190166	0.532	0.495	0.462	0.456	0.497	0.493	0.5	0.48	0.487	0.52	0.502	0.509	0.498	0.513	0.504	0.524	N
BN190168	0.532	0.213	0.199	0.172	0.2	0.235	0.209	0.216	0.223	0.249	0.243	0.249	0.229	0.251	0.238	0.254	T
BN190170	0.535	0.211	0.201	0.149	0.224	0.249	0.21	0.211	0.238	0.275	0.256	0.266	0.247	0.264	0.26	0.282	T
BN190171	0.482	0.081	0.072	0.054	0.087	0.104	0.096	0.096	0.1	0.116	0.108	0.13	0.107	0.121	0.112	0.131	N
BN190172	0.534	0.009	0.008	0.006	0.01	0.008	0.008	0.01	0.01	0.016	0.012	0.013	0.016	0.02	0.009	0.021	T
BN190175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190179	0.464	0.742	0.67	0.711	0.732	0.732	0.67	0.722	0.742	0.76	0.722	0.753	0.753	0.773	0.753	0.753	T
BN190180	0.53	0.135	0.124	0.126	0.136	0.157	0.145	0.133	0.147	0.169	0.161	0.165	0.164	0.164	0.158	0.191	N
BN190181	0.489	0.722	0.618	0.423	0.698	0.835	0.746	0.739	0.83	0.874	0.852	0.868	0.833	0.86	0.871	0.855	T
BN190184	0.523	0.128	0.12	0.081	0.125	0.143	0.136	0.131	0.143	0.16	0.159	0.16	0.141	0.161	0.164	0.167	N
BN190186	0.506	0.02	0.012	0.01	0.012	0.022	0.028	0.019	0.026	0.044	0.033	0.037	0.034	0.044	0.037	0.058	T
BN190189	0.625	0.375	0.312	0.312	0.333	0.375	0.438	0.375	0.375	0.375	0.312	0.375	0.375	0.375	0.375	0.375	N
BN190191	0.524	0.641	0.635	0.586	0.64	0.651	0.657	0.658	0.667	0.668	0.663	0.659	0.639	0.669	0.667	0.676	T
BN190192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190193	0.507	0.006	0.01	0.002	0.009	0.008	0.01	0.006	0.011	0.018	0.011	0.017	0.021	0.017	0.011	0.025	T
BN190195	0.522	0.004	0.004	0.002	0.002	0.008	0.006	0.002	0.013	0.017	0.011	0.022	0.017	0.019	0.006	0.017	N
BN190198	0.528	0.484	0.47	0.469	0.479	0.484	0.472	0.475	0.478	0.496	0.485	0.484	0.481	0.491	0.494	0.506	T
BN190199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190200	0.492	0.008	0.009	0.004	0.007	0.018	0.014	0.009	0.004	0.03	0.012	0.014	0.016	0.021	0.012	0.02	T
BN190201	0.503	0.014	0.008	0.008	0.011	0.022	0.015	0.012	0.016	0.029	0.022	0.028	0.024	0.032	0.021	0.033	N
BN190202	0.516	0.564	0.504	0.419	0.512	0.583	0.548	0.557	0.58	0.584	0.583	0.588	0.571	0.594	0.594	0.597	T
BN190203	0.562	0.062	0	0	0	0.062	0	0	0	0	0	0	0.062	0	0	0	T
BN190206	0.538	0.131	0.108	0.094	0.129	0.142	0.138	0.122	0.133	0.159	0.145	0.15	0.146	0.145	0.147	0.151	N
BN190209	0.5	0.104	0.062	0.104	0.104	0.115	0.105	0.126	0.135	0.135	0.135	0.156	0.156	0.146	0.146	0.156	N
BN190210	0.526	0.497	0.466	0.399	0.509	0.499	0.503	0.484	0.512	0.514	0.51	0.523	0.517	0.524	0.523	0.523	T
BN190211	0.5	0.858	0.823	0.769	0.825	0.866	0.847	0.84	0.878	0.884	0.868	0.884	0.872	0.876	0.885	0.88	T
BN190213	0.5	0.065	0.057	0.052	0.072	0.075	0.071	0.066	0.081	0.105	0.081	0.094	0.082	0.094	0.088	0.102	N
BN190215	0.517	0.539	0.52	0.506	0.537	0.54	0.54	0.538	0.548	0.553	0.552	0.559	0.553	0.563	0.551	0.569	T
BN190218	0.525	0.195	0.187	0.192	0.215	0.218	0.218	0.211	0.218	0.238	0.232	0.226	0.227	0.234	0.228	0.249	N
BN190219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190221	0.517	0.018	0.01	0.012	0.025	0.031	0.02	0.014	0.025	0.036	0.031	0.04	0.028	0.045	0.031	0.057	N
BN190223	0.497	0.311	0.284	0.29	0.32	0.351	0.35	0.341	0.345	0.359	0.341	0.35	0.347	0.357	0.352	0.378	T
BN190225	0.545	0.182	0.091	0.091	0.091	0.182	0.273	0.091	0.182	0.182	0.182	0.182	0.091	0.182	0.091	0.182	N
BN190227	0.523	0.009	0.006	0.005	0.009	0.015	0.018	0.015	0.012	0.018	0.024	0.023	0.022	0.027	0.023	0.037	T
BN190229	0.519	0.011	0.011	0.005	0.011	0.012	0.015	0.01	0.016	0.024	0.018	0.019	0.024	0.025	0.025	0.029	N
BN190231	0.504	0.1	0.084	0.101	0.113	0.127	0.118	0.123	0.132	0.151	0.15	0.159	0.148	0.163	0.16	0.175	T
BN190233	0.487	0.068	0.061	0.051	0.052	0.078	0.063	0.081	0.074	0.091	0.083	0.113	0.083	0.1	0.094	0.1	N
BN190235	0.333	0.167	0.125	0.125	0.13	0.167	0.125	0.125	0.174	0.167	0.167	0.208	0.208	0.167	0.167	0.208	T
BN190238	0.508	0.149	0.126	0.12	0.148	0.164	0.143	0.126	0.135	0.189	0.17	0.177	0.147	0.18	0.155	0.204	N
BN190240	0.525	0.103	0.093	0.088	0.113	0.141	0.123	0.119	0.129	0.162	0.146	0.155	0.151	0.157	0.146	0.181	T
BN190241	0.527	0.148	0.128	0.113	0.151	0.153	0.154	0.144	0.158	0.182	0.164	0.175	0.168	0.171	0.167	0.186	N
BN190242	0.516	0.568	0.541	0.488	0.573	0.581	0.573	0.568	0.579	0.591	0.583	0.591	0.535	0.588	0.593	0.596	T
BN190244	0.508	0.129	0.121	0.098	0.148	0.168	0.148	0.148	0.153	0.169	0.166	0.172	0.156	0.184	0.169	0.205	T
BN190245	0.515	0.174	0.151	0.145	0.166	0.19	0.165	0.16	0.176	0.207	0.207	0.197	0.179	0.203	0.196	0.21	N
BN190247	0.518	0.02	0.011	0.008	0.021	0.034	0.019	0.019	0.017	0.042	0.035	0.045	0.028	0.048	0.036	0.052	T
BN190248	0.507	0.828	0.765	0.78	0.803	0.818	0.815	0.735	0.824	0.831	0.808	0.828	0.816	0.825	0.826	0.823	T
BN190249	0.504	0.009	0.013	0.009	0.009	0.014	0.012	0.009	0.012	0.013	0.019	0.011	0.019	0.017	0.008	0.02	T
BN190251	0.5	0.053	0.042	0.048	0.061	0.075	0.059	0.058	0.068	0.089	0.08	0.091	0.074	0.102	0.082	0.106	T
BN190252	0.533	0.014	0.01	0.003	0.008	0.021	0.019	0.018	0.02	0.031	0.029	0.03	0.024	0.03	0.024	0.048	T
BN190255	0.522	0.028	0.011	0.009	0.028	0.032	0.026	0.029	0.029	0.051	0.048	0.046	0.045	0.056	0.046	0.07	N
BN190256	0.6	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	NA	0.1	0.1	T
BN190257	0.517	0.045	0.029	0.015	0.04	0.052	0.04	0.033	0.042	0.064	0.054	0.059	0.051	0.058	0.056	0.078	N
BN190258	0.521	0.42	0.411	0.4	0.43	0.423	0.429	0.422	0.44	0.451	0.44	0.446	0.448	0.456	0.443	0.463	T
BN190260	0.524	0.125	0.104	0.059	0.117	0.156	0.127	0.104	0.136	0.172	0.16	0.158	0.133	0.164	0.155	0.177	N
BN190262	0.517	0.055	0.048	0.032	0.049	0.047	0.066	0.051	0.064	0.076	0.077	0.062	0.066	0.074	0.079	0.076	N
BN190264	0.512	0.038	0.027	0.017	0.041	0.057	0.045	0.031	0.043	0.069	0.054	0.054	0.048	0.055	0.049	0.057	N
BN190265	0.535	0.639	0.6	0.568	0.639	0.661	0.651	0.647	0.656	0.663	0.661	0.675	0.664	0.672	0.663	0.668	T
BN190266	0.5	0.05	0.053	0.05	0.05	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.25	0.1	0.1	N
BN190267	0.516	0.187	0.169	0.127	0.165	0.188	0.183	0.173	0.193	0.199	0.192	0.202	0.196	0.202	0.196	0.214	T
BN190269	0.51	0.168	0.155	0.104	0.168	0.196	0.183	0.177	0.186	0.202	0.203	0.2	0.184	0.214	0.202	0.225	N
BN190270	0.529	0.456	0.405	0.382	0.461	0.464	0.442	0.448	0.471	0.486	0.478	0.482	0.477	0.484	0.476	0.477	T
BN190271	0.51	0.242	0.224	0.22	0.244	0.239	0.235	0.236	0.247	0.255	0.261	0.272	0.264	0.263	0.278	0.292	N
BN190274	0.538	0.327	0.328	0.322	0.344	0.353	0.353	0.35	0.357	0.377	0.367	0.371	0.351	0.399	0.362	0.365	T
BN190278	0.509	0.721	0.714	0.704	0.722	0.723	0.727	0.719	0.725	0.741	0.726	0.728	0.731	0.735	0.729	0.743	T
BN190279	0.513	0.038	0.019	0.019	0.029	0.049	0.037	0.03	0.038	0.065	0.062	0.061	0.051	0.06	0.049	0.097	N
BN190280	0.519	0.009	0.005	0.006	0.004	0.007	0.011	0.006	0.004	0.01	0.02	0.013	0.011	0.023	0.015	0.016	T
BN190283	0.507	0.07	0.057	0.037	0.069	0.079	0.072	0.053	0.07	0.102	0.084	0.092	0.062	0.082	0.079	0.102	N
BN190284	0.5	0.517	0.506	0.497	0.518	0.525	0.506	0.498	0.527	0.527	0.529	0.536	0.536	0.543	0.531	0.544	T
BN190285	0.433	0.075	0.06	0.053	0.098	0.097	0.104	0.067	0.105	0.135	0.09	0.158	0.12	0.134	0.119	0.104	N
BN190286	0.696	0.522	0.565	0.435	0.609	0.609	0.652	0.609	0.652	0.696	0.739	0.739	0.696	0.727	0.696	0.739	T
BN190287	0.493	0.454	0.447	0.449	0.484	0.484	0.463	0.486	0.486	0.516	0.495	0.5	0.47	0.502	0.491	0.507	N
BN190288	0.515	0.444	0.422	0.425	0.451	0.443	0.453	0.44	0.457	0.472	0.46	0.459	0.46	0.455	0.462	0.474	T
BN190290	0.532	0.47	0.455	0.436	0.465	0.483	0.466	0.475	0.482	0.499	0.49	0.493	0.494	0.506	0.495	0.51	N
BN190292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190293	0.143	0.429	0.357	0.214	0.214	0.5	0.5	0.429	0.429	0.429	0.429	0.5	0.429	0.5	0.5	0.571	N
BN190296	0.519	0.014	0.006	0.009	0.013	0.029	0.022	0.015	0.023	0.035	0.03	0.043	0.024	0.045	0.032	0.053	T
BN190298	0.5	0.305	0.297	0.2	0.287	0.33	0.326	0.324	0.33	0.343	0.337	0.338	0.326	0.34	0.324	0.342	N
BN190300	0.505	0.76	0.751	0.658	0.742	0.771	0.771	0.756	0.764	0.779	0.777	0.772	0.763	0.778	0.774	0.773	T
BN190303	0.51	0.351	0.253	0.224	0.303	0.356	0.317	0.301	0.328	0.372	0.374	0.378	0.336	0.374	0.356	0.381	N
BN190305	0.505	0.101	0.075	0.077	0.105	0.126	0.112	0.106	0.117	0.128	0.133	0.136	0.117	0.142	0.126	0.152	T
BN190308	0.515	0.13	0.125	0.119	0.139	0.143	0.142	0.14	0.144	0.148	0.151	0.15	0.148	0.148	0.141	0.163	N
BN190310	0.501	0.074	0.051	0.051	0.064	0.078	0.069	0.063	0.083	0.104	0.102	0.095	0.091	0.099	0.092	0.111	N
BN190312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190313	0.468	0.006	0.006	0.013	0.013	0.007	0.019	0.019	0.006	0.019	0.026	0.013	0.006	0.019	0	0.013	T
BN190314	0.504	0.022	0.015	0.015	0.019	0.027	0.028	0.019	0.024	0.059	0.034	0.043	0.031	0.051	0.033	0.045	N
BN190315	0.515	0.146	0.127	0.125	0.148	0.179	0.166	0.168	0.165	0.185	0.182	0.177	0.173	0.176	0.181	0.196	N
BN190319	0.508	0.355	0.336	0.317	0.364	0.38	0.374	0.367	0.378	0.389	0.384	0.391	0.391	0.394	0.391	0.418	T
BN190322	0.429	0.143	0.143	0.143	0.143	0.143	0.143	0.143	0.143	0.214	0.214	0.214	0.214	0.214	0.214	0.214	T
