chr2	63286930	63286937
chr6	1379479	1379599
chr13	112715443	112715545
chr5	528649	528660
chr1	151811044	151811075
chr17	44899865	44899877
chr8	25901176	25901190
chr10	118031933	118032113
chr18	5629764	5629815
chr1	70034314	70034340
chr19	53193685	53193750
chr7	1199840	1199871
chr20	55125816	55125827
chr13	79170266	79170270
chr19	53868451	53868463
chr12	108169180	108169201
chr8	132052491	132052506
chr6	6004189	6004216
chr15	35046931	35046942
chr13	58205958	58206057
chr1	50886736	50886781
chr8	56014678	56014725
chr2	182545295	182545301
chr22	45680923	45680943
chr8	54793224	54793228
chr17	12877619	12877634
chr4	44450137	44450145
chr5	15500514	15500524
chr1	63789046	63789058
chr19	50312804	50312839
chr5	54516458	54516482
chr4	22516887	22516963
chr4	186317916	186318071
chr3	183903549	183903706
chr5	174178381	174178427
chr1	151103809	151103831
chr8	145104637	145104648
chr3	128210836	128210887
chr14	24641120	24641182
chr2	99439450	99439463
chr4	1165318	1165342
chr8	144650763	144650803
chr19	55592691	55592710
chr20	34189003	34189012
chr2	99439402	99439418
chr2	99439480	99439502
chr2	99439538	99439549
chr18	76828737	76828762
chr3	192125879	192125899
chr10	81002122	81002136
chr2	171573012	171573039
chr10	131757117	131757130
chr2	131721649	131721664
chr13	28550014	28550035
chr13	28498832	28498880
chr11	119227019	119227063
chr18	74162980	74163260
chr1	145562988	145563006
chr22	46367434	46367452
chr22	46367513	46367526
chr1	110626548	110626567
chr17	74072736	74072749
chr12	4273998	4274005
chr21	36041818	36041835
chr12	25056055	25056146
chr12	25055884	25055910
chr11	2161891	2161900
chr17	79478015	79478036
chr19	50037565	50037581
chr19	50037591	50037596
chr5	7395423	7395433
chr19	55592209	55592215
chr17	73750104	73750127
chr20	55956848	55956987
chr5	140593442	140593452
chr20	21494591	21494600
chr19	51161936	51161962
chr3	170137672	170137686
chr14	23835204	23835295
chr19	15122056	15122080
chr5	178422156	178422205
chr7	100609885	100609947
chr4	1397570	1397649
chr20	42876146	42876166
chr14	48143559	48143579
chr19	15122102	15122110
chr10	131757155	131757167
chr1	50886686	50886698
chr5	134870927	134870944
chr8	57358162	57358172
chr8	70982666	70982673
chr8	23564058	23564095
chr5	155108288	155108355
chr2	105459552	105459570
chr16	87637043	87637053
chr8	13424301	13424309
chr17	72667550	72667567
chr15	27113154	27113158
chr16	22910546	22910667
chr5	172659889	172659913
chr8	57358612	57358650
chr9	122132142	122132159
chr18	73628519	73628524
chr17	75524725	75524732
chr19	20189423	20189520
chr13	58204132	58204153
chr19	57050561	57050619
chr17	58227044	58227100
chr8	56015682	56015724
chr18	25755507	25755542
chr2	154728467	154728495
chr5	134880362	134880382
chr19	46002393	46002398
chr6	99273167	99273300
chr5	1884330	1884412
chr11	31827866	31827871
chr6	28793429	28793539
chr1	115880206	115880217
chr17	32908906	32909007
chr16	31228141	31228150
chr16	31228216	31228222
chr2	113956897	113956942
chr9	135455879	135455891
chr10	23481514	23481524
chr6	45389430	45389482
chr18	70210928	70210943
chr3	174159059	174159240
chr6	27115138	27115298
chr17	77811682	77811762
chr11	128562140	128562222
chr13	112547537	112547563
chr14	104928365	104928381
chr16	62069620	62069632
chr12	6310288	6310340
chr14	104928421	104928438
chr18	70210912	70210916
chr22	43411221	43411247
chr1	179198399	179198438
chr4	146101420	146101453
chr19	30717009	30717018
chr18	5890924	5890937
chr3	69591060	69591090
chr9	126774282	126774295
chr7	127672151	127672263
chr19	55592712	55592780
chr5	112073397	112073700
chr15	84323422	84323427
chr20	37356313	37356329
chr19	30021189	30021208
chr5	158478589	158478597
chr6	50787733	50787757
chr7	155167381	155167400
chr22	46933901	46933923
chr6	26273514	26273534
chr8	53852541	53852546
chr18	5543089	5543106
chr6	166580864	166580889
chr6	85473772	85473786
chr12	133195021	133195033
chr15	68724264	68724271
chr17	46691788	46691801
chr22	19706420	19706436
chr7	150716233	150716243
chr10	124910708	124910729
chr12	108169217	108169313
chr13	25321194	25321203
chr13	25321259	25321299
chr6	85473716	85473721
chr6	85473729	85473751
chr7	96634479	96634643
chr8	99986838	99986872
chr11	108463721	108463735
chr5	128300999	128301048
chr16	55690219	55690262
chr8	70983566	70983588
chr2	154335592	154335683
chr12	111471223	111471228
chr6	13014146	13014207
chr6	26250624	26250711
chr13	46961346	46961506
chr16	86530657	86530757
chr12	117318243	117318333
chr1	22746965	22747240
chr12	128752951	128753007
chr3	26664843	26664915
chr6	43276477	43276512
chr3	61549506	61549539
chr13	28366937	28366972
chr22	19511787	19511800
chr6	45389357	45389422
chr7	12443381	12443388
chr1	21766355	21766443
chr4	3075418	3075496
chr7	1276432	1276444
chr5	135266134	135266140
chr15	83953269	83953274
chr8	70984657	70984662
chr6	117592051	117592075
chr10	118032121	118032133
chr2	740215	740358
chr10	134000754	134000765
chr17	26699124	26699138
chr1	91184410	91184428
chr4	44449984	44450017
chr21	27012292	27012514
chr5	17218621	17218698
chr4	180980551	180980588
chr12	65218920	65219037
chr10	45914483	45914558
chr17	42635610	42635616
chr22	19706524	19706539
chr4	1165427	1165440
chr2	73147431	73147443
chr21	44496975	44497018
chr2	198651075	198651092
chr6	50787770	50787798
chr22	19138076	19138087
chr14	74707288	74707300
chr9	135116371	135116415
chr4	180980651	180980709
chr7	28449561	28449613
chr10	26506970	26507020
chr1	50513969	50514018
chr15	84323507	84323536
chr19	47951072	47951078
chr7	153583419	153583434
chr14	70014828	70014872
chr15	100346799	100346833
chr20	2781462	2781482
chr12	69327312	69327337
chr18	70210874	70210889
chr12	124779908	124779922
chr12	50135881	50136241
chr2	107503963	107503991
chr17	48585485	48585565
chr13	23733978	23734005
chr6	28979209	28979248
chr15	68116689	68116867
chr11	88242239	88242254
chr19	30865882	30866015
chr17	76227903	76227930
chr1	37499618	37499648
chr2	154728441	154728447
chr2	105470422	105470440
chr10	74113726	74113815
chr15	83349414	83349452
chr22	19706464	19706499
chr2	230578591	230578605
chr15	93632777	93632828
chr7	97362801	97362857
chr2	187350575	187350807
chr1	63788992	63789021
chr21	28338643	28338655
chr6	117086443	117086455
chr10	28035177	28035209
chr2	175191306	175191373
chr9	133814487	133814558
chr17	5015172	5015219
chr7	72848299	72848313
chr9	134421812	134421864
chr8	55382538	55382604
chr15	45408914	45408955
chr19	30021006	30021018
chr2	119914884	119914983
chr4	69239414	69239497
chr2	99439022	99439029
chr2	1748088	1748111
chr22	46368002	46368044
chr11	35440548	35440573
chr1	237205863	237205877
chr15	76635175	76635199
chr5	1876367	1876373
chr1	53308800	53308816
chr2	5836798	5836827
chr7	38670466	38670493
chr2	5836772	5836788
chr1	170640387	170640532
chr8	53853067	53853071
chr22	41698686	41698801
chr6	26722714	26722739
chr16	65156205	65156220
chr6	117086335	117086373
chr20	21494581	21494588
chr6	26271403	26271438
chr14	60981535	60981543
chr6	6547228	6547290
chr19	51227723	51227736
chr13	28366777	28366793
chr16	51186064	51186152
chr13	58206101	58206138
chr2	68694506	68694516
chr5	42424879	42424994
chr2	154335705	154335737
chr7	43152821	43152956
chr5	140864597	140864611
chr5	178156980	178157012
chr11	109293629	109293665
chr7	24324273	24324399
chr16	54971367	54971377
chr20	61637892	61637927
chr8	97172598	97172648
chr6	45387593	45387642
chr4	68411325	68411339
chr3	179754658	179754678
chr15	84322505	84322541
chr13	23733902	23733939
chr2	182521798	182521881
chr17	59494298	59494345
chr11	2291231	2291263
chr17	77783867	77783900
chr20	52790177	52790261
chr2	105478832	105478872
chr17	7212211	7212307
chr5	101631557	101631583
chr5	17218475	17218590
chr11	131781059	131781083
chr3	138657290	138657356
chr9	135116354	135116363
chr10	17270371	17270443
chr6	160148266	160148279
chr19	34113545	34113565
chr6	71666942	71667036
chr8	10587548	10587598
chr10	50818435	50818482
chr5	134871040	134871052
chr5	134871079	134871085
chr7	24324754	24324780
chr3	195934334	195934360
chr4	111543595	111543629
chr15	79725073	79725090
chr2	74726655	74726671
chr12	114881731	114881766
chr12	114881665	114881675
chr5	134871007	134871017
chr6	26250821	26250918
chr12	85674128	85674169
chr9	79633570	79633618
chr6	84418606	84418667
chr20	61809492	61809535
chr5	170108204	170108254
chr18	22930348	22930368
chr3	35681609	35681615
chr13	37248265	37248279
