19	8386383	8387280	RPS28	RPS28	1	6015826	6016723	86
19	10400654	10407454	ICAM5	ICAM5	1	6016724	6023524	87
19	49055428	49102684	SULT2B1	SULT2B1;SULT2B1	1	6023525	6070781	88
19	54926604	54947899	TTYH1	TTYH1;TTYH1;TTYH1	1	6070782	6092077	89
2	24272583	24286550	FKBP1B	FKBP1B;FKBP1B	1	6092078	6106045	90
2	30945637	31030311	CAPN13	CAPN13	1	6106046	6190720	91
2	108905094	108926371	SULT1C2	SULT1C2;SULT1C2	1	6190721	6211998	92
2	136871918	136875725	CXCR4	CXCR4;CXCR4	1	6211999	6215806	93
2	159651828	159672496	DAPL1	DAPL1	1	6215807	6236475	94
2	172378756	172414643	CYBRD1	CYBRD1;CYBRD1;CYBRD1	1	6236476	6272363	95
2	189598464	189654831	DIRC1	DIRC1	1	6272364	6328731	96
2	217536827	217560272	IGFBP5	IGFBP5	1	6328732	6352177	97
2	237478379	237490994	CXCR7	CXCR7	1	6352178	6364793	98
20	584636	590910	TCF15	TCF15	1	6364794	6371068	99
20	3208062	3219887	SLC4A11	SLC4A11;SLC4A11;SLC4A11	1	6371069	6382894	100
20	17474549	17539605	BFSP1	BFSP1;BFSP1	1	6382895	6447951	101
20	22561641	22566101	FOXA2	FOXA2;FOXA2	1	6447952	6452412	102
20	23545369	23549386	CST9L	CST9L	1	6452413	6456430	103
20	47988504	48099181	KCNB1	KCNB1	1	6456431	6567108	104
20	56136136	56141513	PCK1	PCK1	1	6567109	6572486	105
20	59827481	60515673	CDH4	CDH4;CDH4;CDH4	1	6572487	7260679	106
20	62119364	62130668	EEF1A2	EEF1A2	1	7260680	7271984	107
21	15588465	15600693	RBM11	RBM11	1	7271985	7284213	108
22	18632757	18660162	USP18	USP18	1	7284214	7311619	109
22	20105023	20114704	RANBP1	RANBP1	1	7311620	7321301	110
22	21996541	21998588	SDF2L1	SDF2L1	1	7321302	7323349	111
22	29190547	29196560	XBP1	XBP1;XBP1	1	7323350	7329363	112
22	32439018	32509011	SLC5A1	SLC5A1;SLC5A1	1	7329364	7399357	113
3	8792094	8811300	OXTR	OXTR	1	7399358	7418564	114
3	68780914	68981761	FAM19A4	FAM19A4;FAM19A4	1	7418565	7619412	115
3	115342150	115440334	GAP43	GAP43;GAP43	1	7619413	7717597	116
3	115521209	116164385	LSAMP	LSAMP	1	7717598	8360774	117
3	116428634	116435887	LSAMP	LSAMP-AS3	1	8360775	8368028	118
3	133118789	133194056	BFSP2	BFSP2	1	8368029	8443296	119
3	160394947	160396235	ARL14	ARL14	1	8443297	8444585	120
3	160801670	160823160	B3GALNT1	B3GALNT1;B3GALNT1;B3GALNT1;B3GALNT1;B3GALNT1	1	8444586	8466076	121
3	165490691	165555253	BCHE	BCHE	1	8466077	8530639	122
3	173116243	174001116	NLGN1	NLGN1	1	8530640	9415513	123
3	184279586	184300196	EPHB3	EPHB3	1	9415514	9436124	124
3	184428154	184429836	MAGEF1	MAGEF1	1	9436125	9437807	125
3	193853930	193856401	HES1	HES1	1	9437808	9440279	126
4	15779930	15850706	CD38	CD38	1	9440280	9511056	127
4	15937192	15940363	FGFBP1	FGFBP1	1	9511057	9514228	128
4	75310852	75320726	AREG	AREG	1	9514229	9524103	129
4	75480628	75490485	AREG	AREG	1	9524104	9533961	130
4	142557748	142655140	IL15	IL15;IL15;IL15	1	9533962	9631354	131
4	177105724	177116822	SPATA4	SPATA4	1	9631355	9642453	132
5	32710742	32791830	NPR3	NPR3;NPR3;NPR3	1	9642454	9723542	133
5	36606456	36688436	SLC1A3	SLC1A3;SLC1A3;SLC1A3	1	9723543	9805523	134
5	43287571	43313614	HMGCS1	HMGCS1;HMGCS1	1	9805524	9831567	135
5	54273694	54281414	ESM1	ESM1;ESM1	1	9831568	9839288	136
5	75379304	75621416	SV2C	SV2C	1	9839289	10081401	137
5	128301209	128369335	SLC27A6	SLC27A6;SLC27A6	1	10081402	10149528	138
5	170210722	170241050	GABRP	GABRP	1	10149529	10179857	139
5	180017104	180018487	SCGB3A1	SCGB3A1	1	10179858	10181241	140
5	180467224	180488523	BTNL9	BTNL9	1	10181242	10202541	141
6	26055967	26056699	HIST1H1C	HIST1H1C	1	10202542	10203274	142
6	31132113	31138451	POU5F1	POU5F1;POU5F1;POU5F1	1	10203275	10209613	143
6	41157551	41168925	TREML2	TREML2	1	10209614	10220988	144
6	76017799	76203496	FILIP1	FILIP1	1	10220989	10406686	145
6	114376749	114384041	HS3ST5	HS3ST5	1	10406687	10413979	146
6	151561133	151679694	AKAP12	AKAP12;AKAP12	1	10413980	10532541	147
6	160221300	160241735	PNLDC1	PNLDC1	1	10532542	10552977	148
6_cox_hap2	2646866	2653222	POU5F1	POU5F1;POU5F1;POU5F1	1	10552978	10559334	149
6_dbb_hap3	2429237	2435593	POU5F1	POU5F1;POU5F1;POU5F1	1	10559335	10565691	150
6_mann_hap4	2480457	2486814	POU5F1	POU5F1;POU5F1;POU5F1	1	10565692	10572049	151
6_mcf_hap5	2514036	2520393	POU5F1	POU5F1;POU5F1;POU5F1	1	10572050	10578407	152
6_qbl_hap6	2427965	2434320	POU5F1	POU5F1;POU5F1;POU5F1	1	10578408	10584763	153
6_ssto_hap7	2467050	2473404	POU5F1	POU5F1;POU5F1;POU5F1	1	10584764	10591118	154
7	16832263	16844738	AGR2	AGR2	1	10591119	10603594	155
7	24323806	24331484	NPY	NPY	1	10603595	10611273	156
7	28338939	28865511	CREB5	CREB5;CREB5;CREB5;CREB5	1	10611274	11137846	157
7	142568959	142583490	TRPV6	TRPV6	1	11137847	11152378	158
7	150549564	150558379	ABP1	ABP1;ABP1	1	11152379	11161194	159
7	150642043	150675402	KCNH2	KCNH2;KCNH2;KCNH2;KCNH2	1	11161195	11194554	160
8	97154557	97173020	GDF6	GDF6	1	11194555	11213018	161
9	976967	991732	DMRT3	DMRT3	1	11213019	11227784	162
9	5784571	5833081	ERMP1	ERMP1	1	11227785	11276295	163
9	14081841	14398982	NFIB	NFIB;NFIB;NFIB	1	11276296	11593437	164
9	80912058	80945009	PSAT1	PSAT1;PSAT1	1	11593438	11626389	165
X	38420730	38548172	TSPAN7	TSPAN7	1	11626390	11753832	166
X	73952690	74145287	KIAA2022	KIAA2022	1	11753833	11946430	167
X	75002822	75005079	MAGEE2	MAGEE2	1	11946431	11948688	168
X	92929011	92967273	FAM133A	FAM133A;FAM133A;FAM133A;FAM133A	1	11948689	11986951	169
X	152157367	152162671	PNMA5	PNMA5;PNMA5;PNMA5;PNMA5	1	11986952	11992256	170
Y	2709622	2734997	RPS4Y1	RPS4Y1	1	11992257	12017632	171
