cp	tt	nt	np
NA	1	1	0.100431212711914	0.00833333333333333
NA	0.530448717948718	0.508333333333334	0.0573626373626374	0.00625
NA	1	1	0.0043859649122807	NA
NA	1	0.41452380952381	NA	0.0120833333333333
NA	0.66336038961039	0.5	NA	0.0125
NA	0.554464113082248	1	NA	0.00817460317460317
NA	0.555304232804233	1	0.0327593312557733	0.0349206349206349
NA	0.827664399092971	0.614718614718615	0.00555555555555556	0.0111111111111111
NA	0.824162906336819	0.42	0.00205128205128205	0.00444444444444444
NA	0.65343137254902	0.417222222222222	0.28940795559667	0.0334656084656085
NA	0.622448979591837	0.513888888888889	0.0715221623240489	0.0555555555555556
NA	0.718253968253968	0.493589743589744	NA	0.0104166666666667
NA	0.784567901234568	1	0.0104166666666667	0.0416666666666667
NA	0.815277777777778	0.609259259259259	NA	0.0277777777777778
NA	0.724478458049887	0.407159442268707	NA	0.0141269841269841
NA	0.435527544351074	0.585739750445633	0.0622222222222222	NA
NA	0.166666666666667	1	0.0613247863247863	NA
NA	0.683240568954855	0.513888888888889	0.00320512820512821	NA
NA	0.659722222222222	0.5	NA	0.0306712962962963
NA	1	1	0.0138888888888889	NA
NA	0.353339947089947	0.418125084791751	NA	0.0833333333333333
NA	0.833333333333333	0.5	0.00216450216450216	0.0833333333333333
NA	0.723703703703704	1	NA	0.0133333333333333
NA	0.61437074829932	0.466666666666667	NA	0.0625
NA	0.449589430177666	0.666666666666667	0.000823045267489712	NA
NA	0.918518518518519	0.613425925925926	NA	0.0416666666666667
NA	0.648148148148148	1	0.0605306452054417	NA
NA	0.69140625	1	NA	0.00625
NA	0.625147306397306	0.5	0.00694444444444444	0.0625
NA	0.671690821256039	1	0.00205128205128205	0.00392156862745098
NA	0.576736111111111	0.552777777777778	0.0236542443064182	0.0166666666666667
NA	0.451017924976258	0.436388888888889	NA	0.0125
NA	0.560235760971055	0.638888888888889	0.0529025372775372	NA
NA	0.640873015873016	1	0.166666666666667	0.025
NA	0.607357142857143	0.5	NA	0.0416666666666667
NA	0.534722222222222	0.5	0.0053763440860215	NA
NA	0.642800532800533	0.990476190476191	0.00896321831484887	0.0281721716061463
NA	0.38656462585034	0.5	0.00471952535059331	0.277777777777778
NA	0.329246031746032	1	0.00641025641025641	NA
NA	1	1	0.0239735859890899	0.0208333333333333
NA	0.753125	1	0.0232475143744243	0.0541666666666667
NA	0.701838867831515	1	0.00114942528735632	0.00555555555555555
NA	0.754861111111111	0.588888888888889	0.00379746835443038	NA
NA	0.661129676041957	0.666666666666667	NA	0.0685714285714286
NA	0.756172839506173	0.958333333333333	0.0225468975468975	NA
NA	1	0.822222222222222	0.00497512437810945	NA
NA	0.601875901875902	0.741666666666667	0.0251468592429691	NA
NA	0.651666666666667	1	0.0261195872216462	NA
NA	0.624212714646836	1	0.00277777777777778	0.00811287477954145
NA	0.737301587301587	0.5	0.00378787878787879	NA
NA	0.525006224712107	0.510416666666667	0.0118290960451977	0.0666666666666667
NA	0.41372142946217	0.533333333333333	NA	0.0999999999999999
NA	0.796296296296296	0.444444444444444	0.00423728813559322	0.111111111111111
NA	0.728395061728395	0.5	NA	0.0162037037037037
NA	0.762152777777778	0.475925925925926	NA	0.037037037037037
NA	0.53125	0.503125	0.00185695337210489	0.0111111111111111
NA	0.756944444444445	1	NA	0.0277777777777778
NA	1	1	0.0339372822299652	NA
NA	0.626157407407407	0.5	0.00564168819982773	0.0416666666666667
NA	0.648677248677249	1	0.00169491525423729	NA
NA	0.24383837731198	0.413508713508714	NA	0.00379075383819217
NA	0.743172235750361	0.562715389185978	NA	0.037037037037037
NA	0.53703922340286	0.520833333333333	0.0161290322580645	0.0666666666666667
NA	0.277777777777778	1	NA	0.0277777777777778
NA	0.763668430335097	0.792124542124542	0.0152312289481737	0.0158730158730159
NA	0.771593399272876	0.561284271284271	0.00267147009171757	0.00494054254923822
NA	0.427926587301587	0.426003787878788	0.00300618921308577	0.0333333333333333
NA	0.793333333333333	0.5	0.0241545893719807	NA
NA	0.435670093795094	0.616541353383459	0.0019047619047619	0.0158333333333333
NA	0.841627122877123	0.455262732909792	0.00283687943262411	0.0863636363636365
NA	0.46753996003996	1	0.0245566814138242	0.0895833333333333
NA	0.942013888888889	0.527777777777778	0.00248756218905473	0.0666666666666667
NA	0.97989417989418	0.530555555555556	0.00121212121212121	NA
NA	1	0.5	0.00136054421768707	NA
NA	0.834259259259259	0.679166666666666	0.0156146179401993	NA
NA	0.701242916706477	0.455262732909792	0.0028169014084507	0.00177835610496639
NA	0.923076923076923	0.5	0.0040650406504065	NA
NA	0.621296296296296	0.668943911502895	0.0277777777777778	0.0162037037037037
NA	0.689221160103513	0.548333333333333	0.00740740740740741	0.00238095238095238
NA	0.675557644110276	0.600555555555556	0.0145781021134128	0.0375
NA	NA	0.5	0.00213675213675214	NA
NA	0.765256536148177	0.501360544217687	0.00853190287972896	0.00833333333333333
NA	0.703703703703704	1	0.0151515151515152	NA
NA	0.379504399618779	1	NA	0.00555555555555555
NA	0.945833333333333	1	0.0127619047619048	NA
NA	0.73655753968254	0.545860805860806	0.0708333333333333	0.0277777777777778
NA	NA	1	0.0104166666666667	NA
NA	0.165157588396399	0.493264177083403	0.040639434326623	0.0115954715219421
NA	0.972222222222222	1	NA	0.0277777777777778
NA	0.516944444444444	0.505555555555556	0.153241138511639	0.00967372134038802
NA	0.53238196988197	0.511111111111111	0.00387596899224806	0.0277777777777778
NA	0.530676291205394	0.445028625638733	0.00289493516280762	0.00250781738586616
NA	0.519675925925926	0.569444444444444	0.114351851851852	0.0833333333333334
NA	0.645049130763416	0.42	0.00246913580246914	0.0133333333333333
NA	0.713888888888889	1	0.0016260162601626	NA
NA	0.806772486772487	0.666666666666667	0.00238095238095238	NA
NA	0.664930555555556	1	0.110578913839783	0.0416666666666667
NA	1	1	NA	0.00512820512820513
NA	0.88868253968254	1	0.00117647058823529	0.0166666666666667
NA	0.663773148148148	1	0.0580667354661163	0.0555555555555556
NA	0.568661749553723	0.670783865033428	0.0016025641025641	0.00171338628785437
NA	0.236680911680912	0.518518518518518	0.00323493472249019	0.0277777777777778
NA	0.803935185185185	1	NA	0.0256410256410256
NA	0.62368253968254	0.5	NA	0.00833333333333333
NA	0.836666666666667	1	0.00785296574770259	0.00586419753086419
NA	0.816666666666667	1	0.00231481481481481	NA
NA	1	1	0.0372730229238131	NA
NA	0.670539485766758	0.642708333333333	0.003125	0.00902777777777778
NA	0.555084325396825	1	0.00183150183150183	NA
NA	0.527777777777778	1	0.0072463768115942	NA
NA	0.59667545995671	0.448801681410377	0.0065359477124183	0.0277777777777778
NA	0.402083333333333	1	0.0908496732026144	0.0125
NA	0.747936507936508	0.710114379084968	NA	0.0825793650793648
NA	0.00740740740740741	0.828333333333333	0.00462354938058263	NA
NA	0.804398148148148	0.511904761904762	0.0029146021568056	0.0203703703703704
NA	0.718293650793651	0.5	0.00535714285714286	NA
NA	0.647453850676073	0.576190476190476	0.0881721981721982	0.0476190476190476
NA	0.705432098765432	0.738095238095238	0.00674603174603174	0.0555555555555556
NA	1	0.5	0.00245098039215686	NA
NA	0.464986151275625	1	0.00221496005809732	NA
NA	0.566646707992862	0.510416666666667	0.00555555555555555	NA
NA	0.787301587301587	0.726222275055227	0.0508466445636119	NA
NA	1	0.5	0.0833333333333333	0.05
NA	0.586435786435786	0.666666666666667	NA	0.0291666666666667
NA	0.753793740981241	0.5	0.0016260162601626	NA
NA	0.573002645502646	1	0.003125	0.0125
NA	1	0.5125	0.0183911903010882	0.0146825396825397
NA	0.581428571428571	0.888888888888889	NA	0.00444444444444444
NA	0.896296296296296	0.444444444444444	0.00295193312434692	NA
NA	0.875	0.977142857142857	0.00625	0.0133333333333333
NA	0.884437636666739	0.672486772486772	0.0267431184502741	NA
NA	0.614994205141264	0.431363636363636	0.00133333333333333	0.0037037037037037
NA	0.841428571428571	0.822222222222222	NA	0.0133333333333333
NA	0.719173021585302	0.459027777777778	0.0123348390739695	0.0208333333333333
NA	0.885416666666667	0.472222222222222	0.12226430976431	0.0238095238095238
NA	0.542695473251029	0.5	0.0309161137588387	0.0555555555555556
NA	0.763191137566138	1	NA	0.00478260869565217
NA	0.811309523809524	1	NA	0.0125
NA	0.709876543209876	0.5	0.00256410256410256	0.0416666666666667
NA	0.433333333333333	1	NA	0.0555555555555556
NA	0.765939831773165	0.445	NA	0.02
NA	0.833333333333333	0.979166666666667	0.170229468599034	0.0421296296296296
NA	0.723148148148148	1	0.0644444444444444	0.0555555555555556
NA	0.673854124337336	0.478611111111111	NA	0.0222486772486773
NA	0.777777777777778	0.541666666666667	0.0942028985507246	NA
NA	0.833333333333333	1	NA	0.00999999999999998
NA	0.350505050505051	0.919047619047619	0.00617283950617284	0.0833333333333333
NA	0.330643738977072	0.431330313097755	NA	0.00740740740740741
NA	0.606428571428571	0.916666666666667	NA	0.0223765432098765
NA	0.671296296296296	0.5	NA	0.037037037037037
NA	0.724988662131519	0.958333333333333	0.00606060606060606	0.106666666666667
NA	1	1	0.00925925925925926	NA
NA	0.697916666666667	0.5	NA	0.0277777777777778
NA	1	1	NA	0.0574074074074074
NA	0.524074074074074	0.510416666666667	0.00555555555555556	0.0128205128205128
NA	0.852507215007215	0.504768270944742	NA	0.0072463768115942
NA	0.711666666666667	1	NA	0.0958333333333335
NA	0.770833333333333	1	0.0449888246545314	0.0666666666666667
NA	0.667989417989418	0.777777777777778	NA	0.0424382716049383
NA	0.631462585034013	0.5	0.0384073291050035	0.0718253968253969
NA	0.722222222222222	0.822222222222222	0.00225225225225225	NA
NA	0.684	0.402222222222222	NA	0.00865663929389419
NA	0.962962962962963	0.5	NA	0.0733333333333333
NA	1	1	0.0308948700253048	NA
NA	0.743055555555556	1	0.0666666666666667	0.0707010582010582
NA	0.712121212121212	0.541666666666667	NA	0.0694444444444444
NA	0.720793303388662	0.586470588235294	0.00179138321995464	0.014058473930676
NA	1	1	0.0704656862745098	0.0555555555555556
NA	0.681481481481481	1	0.0261973641915783	NA
NA	1	0.5	0.00238095238095238	NA
NA	0.669090909090909	0.512	0.0133333333333333	0.00722222222222222
NA	0.749206349206349	0.5	NA	0.0125
NA	0.75	1	0.0476190476190476	NA
NA	0.483539094650206	0.403650040047099	0.00282485875706215	0.03125
NA	0.814814814814815	0.510185185185185	0.00333333333333333	0.0138888888888889
NA	0.708	1	0.0118055555555556	0.00999999999999998
NA	1	1	0.00161290322580645	NA
NA	0.756342592592593	0.8	0.00175438596491228	NA
NA	0.694444444444444	0.5	0.00132450331125828	NA
NA	0.106807760141094	0.530952380952381	NA	0.068888888888889
NA	0.725925925925926	0.722222222222222	0.0842484926787252	NA
NA	0.53010582010582	0.750476190476191	0.0021509009009009	NA
NA	0.685185185185185	1	0.068432774954514	NA
NA	0.821428571428571	1	0.0424648268398268	0.0824074074074075
NA	1	1	0.0019047619047619	NA
NA	0.880952380952381	1	0.0925559947299078	NA
NA	0.472222222222222	1	0.0327708486182441	0.0555555555555556
NA	0.617283950617284	0.857142857142857	0.00256410256410256	NA
NA	0.680555555555556	0.666666666666667	0.0199624326759052	NA
NA	0.888888888888889	0.638888888888889	0.00546448087431694	NA
NA	0.815625	1	0.00952380952380952	0.0238095238095238
NA	1	0.508333333333333	0.00689655172413793	0.114166666666667
NA	0.492283950617284	1	0.0045045045045045	NA
NA	0.718253968253968	0.666666666666667	0.00546448087431694	0.0666666666666667
NA	0.616666666666667	0.509259259259259	NA	0.0111111111111111
NA	0.737547472135707	0.656666666666667	0.0280988368921617	0.105804713804714
NA	0.527777777777778	1	0.0207563439270756	0.0555555555555556
NA	NA	0.5125	0.00114942528735632	NA
NA	0.464583333333333	1	NA	0.0555555555555556
NA	1	0.527777777777778	NA	0.00769230769230769
NA	0.933333333333333	1	0.00285714285714286	NA
NA	0.638888888888889	1	0.00617283950617284	NA
NA	0.561190476190476	0.918928571428572	0.00574828559903187	0.166666666666667
NA	0.768911971795357	0.583350168350168	0.0289013732833958	NA
NA	0.00833333333333333	0.539880952380952	0.0235710459476539	NA
NA	0.680555555555556	1	0.00508660464412676	0.0555555555555556
NA	0.719391127391127	0.623333333333333	0.00369695353247985	0.0055074555074555
NA	0.592857142857143	0.5	NA	0.0833333333333333
NA	0.50625	1	0.00112359550561798	0.0126358695652174
NA	0.716666666666667	0.5	0.00208333333333333	NA
NA	0.859848484848485	0.5	0.00992179863147604	0.0416666666666667
NA	0.524287749287749	0.569444444444445	0.083174908571734	0.0944444444444445
NA	1	1	0.00793039509342462	NA
NA	0.492063492063492	1	0.00470543948804818	NA
NA	1	1	0.00104166666666667	NA
NA	NA	1	0.00757575757575758	NA
NA	0.779418413679035	0.802619047619048	0.0101397773039564	0.00512820512820513
NA	0.833333333333333	1	0.00847457627118644	0.0277777777777778
NA	0.868518518518518	0.472222222222222	0.0111111111111111	0.0333333333333333
NA	0.726666666666667	0.5	0.00354609929078014	0.103444444444444
NA	0.735858585858586	0.49046499477534	0.00694444444444444	NA
NA	0.66050024050024	0.5	NA	0.0375
NA	0.716346500721501	0.522569064707223	0.316572326816229	0.0552359997029114
NA	0.749455337690632	0.583333333333333	0.098740440845704	0.0740740740740741
NA	1	0.944444444444444	NA	0.00521885521885522
NA	0.715995842781557	0.5	0.103382173382173	0.0104166666666667
NA	0.73015873015873	0.445833333333333	0.0802469135802469	NA
NA	0.893162393162393	0.428240740740741	NA	0.0185185185185185
NA	0.509814814814815	0.454372294372294	0.00136054421768707	0.0133333333333333
NA	0.830961114908483	1	NA	0.00833333333333333
NA	0.571737689393939	0.416666666666667	NA	0.0125
NA	0.411407407407407	0.506666666666667	0.0862962962962963	0.03
NA	0.511363636363636	0.5	0.0229885057471264	0.0662202380952381
NA	0.632740340602061	0.891601731601732	NA	0.0152222222222222
NA	1	1	0.00317460317460317	0.00999999999999998
NA	0.05	1	0.0037037037037037	0.025
NA	0.73825592397021	0.613571428571429	0.00350877192982456	0.00341859621859622
NA	0.53587962962963	0.432055796055796	0.0374807866478579	0.0557777777777777
NA	0.717857142857143	0.627777777777778	0.0114718614718615	0.0163461538461538
NA	0.56984126984127	0.506172839506173	0.0453199282986517	NA
NA	0.494108669108669	1	0.0104166666666667	NA
NA	0.744270820770574	0.992592592592593	0.00236985236985237	0.002147681815201
NA	0.69010582010582	0.555555555555555	0.0366666666666667	0.0625
NA	0.577777777777778	0.475308641975309	NA	0.037037037037037
NA	0.613888888888889	0.506933850463262	0.0935885167464115	NA
NA	0.76886396431851	0.70505354294828	0.00229885057471264	NA
NA	0.671666666666667	1	NA	0.0944444444444447
NA	0.551427984597654	0.457848932676519	0.000775193798449612	0.00714285714285714
NA	0.689433307433307	0.5	0.00151515151515152	0.127777777777778
NA	1	1	NA	0.0555555555555556
NA	0.508333333333333	0.5	0.00512820512820513	NA
NA	0.653703703703704	0.488095238095238	0.00183150183150183	NA
NA	0.366964091464092	0.41010708589656	NA	0.00666666666666667
NA	0.397813571304411	0.772778332778333	NA	0.0183396178984414
NA	0.751984126984127	0.638888888888889	0.0795659862376504	0.0138888888888889
NA	0.761114718614719	0.452804232804233	0.00087719298245614	NA
NA	0.788105158730159	1	NA	0.025
NA	0.585978835978836	0.493827160493827	0.0622038392805672	0.0555555555555556
NA	0.753606237816764	0.446921596921597	NA	0.0353174603174603
NA	0.739300693337352	0.454074074074074	NA	0.00246334139017066
NA	0.625925925925926	0.445833333333333	0.0065359477124183	0.0833333333333333
NA	0.493055555555555	0.5	0.0294621997508245	NA
NA	0.922619047619048	1	0.00411522633744856	0.0555555555555556
NA	0.671666666666667	0.513425925925926	0.00943396226415094	0.076388888888889
NA	0.723359584859585	0.627830687830688	0.0123467730025107	0.00555555555555555
NA	0.671111111111111	1	0.124242424242424	0.0277777777777778
NA	0.916666666666667	1	0.00205128205128205	NA
NA	0.531902472527473	0.555092592592593	0.00740740740740741	0.036250734861846
NA	0.409056437389771	0.44047619047619	0.0539409184726522	0.0125
NA	0.475384615384615	0.419791666666667	0.00838682071031237	NA
NA	0.556990740740741	1	0.0459236326109391	NA
NA	0.585775764435465	0.441279831279831	0.003125	0.00367063492063492
NA	0.292474241158452	0.538287638287638	0.0856863087473509	0.0416666666666667
NA	0.73070987654321	0.454314204314204	NA	0.0238095238095238
NA	1	1	NA	0.0555555555555556
NA	0.833333333333333	1	0.00196078431372549	NA
NA	0.53505291005291	0.45453216374269	0.0500678023561319	0.0185185185185185
NA	0.699074074074074	1	0.0765873015873016	NA
NA	0.986458333333333	1	NA	0.0208333333333333
NA	0.613492063492064	1	0.0216779279279279	NA
NA	0.64346916971917	1	NA	0.00763888888888888
NA	0.708333333333333	1	NA	0.0148148148148148
NA	1	1	0.016468253968254	NA
NA	0.722662913650309	0.958333333333333	0.00454545454545455	0.00944444444444443
NA	0.655555555555556	0.445314432631506	0.00205176767676768	0.0111111111111111
NA	0.753265306122449	1	0.00575122356634962	0.025
NA	0.539656084656085	0.406798033121562	0.066609776955174	0.00509259259259259
NA	0.813541666666667	0.401309523809524	0.0466734784345437	0.0149267399267399
NA	0.633653846153846	0.75	NA	0.0125
NA	0.668136390358613	0.685185185185185	0.00823045267489712	0.0324074074074074
NA	0.65507564484127	0.5	0.0769920044113593	0.025
NA	0.420417738760876	0.401314776252353	0.00490664350846721	0.00777777777777777
NA	0.888801383801384	0.505555555555556	NA	0.0103768115942029
NA	0.684511784511785	0.462658382066277	0.0189926372155288	0.0277777777777778
NA	0.468308080808081	0.425	0.005	0.0185185185185185
NA	0.916984126984127	1	0.00303030303030303	NA
NA	0.882222222222222	0.712962962962963	0.0571520350564467	NA
NA	0.533333333333333	1	0.0040650406504065	NA
NA	0.174166666666667	0.59156223893066	0.00206766917293233	0.0125
NA	1	0.759259259259259	0.00238095238095238	NA
NA	0.523802308802309	1	0.0319123071292171	NA
NA	0.508333333333333	0.5	0.00101010101010101	NA
NA	0.904040404040404	0.501851851851852	NA	0.0277777777777778
NA	0.752525252525253	1	0.0117511425010386	NA
NA	0.724140211640212	0.495021291344821	0.0054989944695827	NA
NA	0.835185185185185	1	0.0589247311827957	0.1
NA	0.598547601745982	0.613323996265173	0.00204081632653061	0.0555555555555556
NA	0.529756293089626	1	0.0327826956553946	0.0581018518518519
NA	0.742808207873997	0.562765567765568	0.00720873126483881	0.00833333333333332
NA	0.958333333333333	1	0.0016260162601626	0.00555555555555555
NA	0.78968253968254	0.569444444444444	0.00314465408805031	NA
NA	0.719618055555556	0.466666666666667	NA	0.0833333333333333
NA	0.634920634920635	0.446527777777778	NA	0.0555555555555556
NA	0.791666666666667	1	0.0028735632183908	0.166666666666667
NA	0.447891931340074	1	0.00250726153131172	NA
NA	1	1	0.00256410256410256	0.00555555555555555
NA	1	0.95	0.008	NA
NA	0.876190476190476	1	0.00206896551724138	0.0416666666666667
NA	0.905618887285554	1	0.111111111111111	0.0201923076923077
NA	0.691919191919192	0.5	NA	0.0555555555555556
NA	0.713744403744404	1	0.0127717391304348	NA
NA	0.359550264550265	0.5	NA	0.0333333333333333
NA	0.662962962962963	1	0.046474358974359	NA
NA	0.628431245646214	0.457887783970213	0.00606060606060606	NA
NA	0.756493506493507	0.491071428571428	0.00991815785823276	NA
NA	0.669135802469136	0.75	0.00436117936117936	0.0111111111111111
NA	0.684367965367965	0.744338624338624	0.00112994350282486	0.00965956558061822
NA	0.421828703703704	0.5	NA	0.0203703703703704
NA	NA	1	0.00426723200695803	0.0333333333333333
NA	0.621666666666667	1	NA	0.0143162393162393
NA	0.460648148148148	1	0.00354609929078014	NA
NA	0.286838624338624	1	NA	0.00740740740740741
NA	0.516424798533792	0.511897907404733	0.00185185185185185	0.0222222222222222
NA	0.681851851851852	0.428935185185185	0.228728991596639	0.019047619047619
NA	0.57051282051282	0.638888888888889	NA	0.0972222222222223
NA	0.737654320987654	1	0.0173423423423423	0.0416666666666667
NA	0.491890782828283	0.508497357490004	NA	0.00833333333333333
NA	0.649537037037037	0.447222222222222	0.00212765957446809	0.025
NA	0.634178841991342	0.489245014245014	0.0028735632183908	0.0277777777777778
NA	0.461352094528565	1	0.00896358543417367	0.00481481481481481
NA	0.724840330609561	0.518518518518518	0.00825082508250825	NA
NA	1	1	0.00650252525252525	NA
NA	0.642617604617605	0.438333333333333	0.000803212851405623	NA
NA	1	1	0.0555555555555556	NA
NA	NA	1	0.0132671734234234	NA
NA	0.835858585858586	0.504409171075838	0.00606060606060606	0.0277777777777778
NA	0.405161736411736	0.553126262626262	0.0387205387205387	0.113131313131313
NA	1	0.822222222222222	NA	0.0925925925925927
NA	0.745672198172198	1	0.00140350877192982	0.0111111111111111
NA	0.780864197530864	0.405555555555556	0.00842606031285278	0.0277777777777778
NA	0.877180615680616	1	0.0349079025549614	0.0111111111111111
NA	1	1	NA	0.0111111111111111
NA	0.583333333333333	1	0.028673835125448	NA
NA	0.996949891067538	0.5	0.000937300937300937	0.0303472037158768
NA	0.529224965706447	1	0.00298507462686567	0.0454545454545455
NA	0.683317496985889	0.449013980007632	NA	0.0024973544973545
NA	0.511185933408156	0.413060938464164	0.114671215880894	0.0209986772486772
NA	0.403723128723129	0.43979797979798	0.00817099567099567	NA
NA	0.827777777777778	1	0.00641025641025641	NA
NA	0.641666666666667	0.732363315696649	NA	0.0555555555555556
NA	0.537046122601678	0.42	0.00705387205387205	NA
NA	0.721064814814815	1	NA	0.0166666666666667
NA	0.814814814814815	0.838383838383838	0.0267094017094017	0.0648148148148148
NA	0.824700160753017	0.672486772486772	0.00198019801980198	0.0222222222222222
NA	0.944444444444444	0.833333333333333	NA	0.0138888888888889
NA	0.790625	1	NA	0.01875
NA	0.506119456523868	0.651227795193312	NA	0.00238095238095238
NA	0.476388888888889	0.504166666666667	0.00935323984526111	NA
NA	0.699814814814815	0.425984848484849	NA	0.0111111111111111
NA	0.717227891156463	1	NA	0.025
NA	0.63495115995116	0.624400871459695	0.0732804232804233	0.0185185185185185
NA	0.67798353909465	0.5	0.00297619047619048	NA
NA	0.662577990792277	0.445092816396996	0.000929791271347248	0.00952380952380952
NA	1	0.5	NA	0.0833333333333333
NA	0.586656746031746	0.560606060606061	0.0153388278388278	NA
NA	0.824621212121212	0.5	0.00909090909090909	0.0111111111111111
NA	0.761111111111111	1	0.00694444444444444	NA
NA	0.841358024691358	0.822222222222222	0.0277777777777778	0.0138888888888889
NA	NA	1	0.190238773572107	0.0416666666666667
NA	0.702116685264863	0.598690476190476	0.00138888888888889	0.00444444444444444
NA	0.776111111111111	1	0.00228310502283105	0.12037037037037
NA	0.75	0.5	0.00144927536231884	0.00647619047619048
NA	0.556712962962963	0.477693602693603	0.0169590643274854	0.037037037037037
NA	0.875	0.722916666666667	0.0144927536231884	0.0277777777777778
NA	0.517721369539551	0.711923076923077	0.00192996967190515	NA
NA	0.465297619047619	0.541666666666667	NA	0.025
NA	0.55	1	0.00158730158730159	NA
NA	0.603497942386831	0.718386243386243	0.0120478180823008	0.0074074074074074
NA	0.586772486772487	1	0.00307692307692308	0.00476190476190476
NA	0.940740740740741	0.5	NA	0.075
NA	0.278569246216353	0.402271576016317	0.00202020202020202	0.00666666666666667
NA	0.825771604938272	0.411253289194466	NA	0.0482804232804233
NA	0.690788840788841	0.593333333333333	NA	0.00952380952380952
NA	0.701883116883117	0.702136752136752	0.00476190476190476	NA
NA	0.611288524713447	1	0.000852838310465429	0.00412605588044185
NA	0.75	0.434343434343434	0.00119047619047619	NA
NA	0.793004535147392	1	0.0105882352941176	0.00466746316208682
