	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
AHRR_374425	0.0648060585635611	0.0904352348754022	0.366163076886626	2.67095868966664	4.99001049540148	0.696843794608082	0.0153461633611214	0.211538461538462	0.980582524271845	0.53668782673637
ARRB2_4615064	0.37812144149403	0.514146349295196	3.3873055393745e-09	2.53303841741443	3.49862953235533	1.65801652884558	8.55539377767084e-08	0.663461538461538	0.83495145631068	0.739451082897685
ARRB2_4615088	0.0085011243667421	0.00787426536082188	0.255528358131847	-23.9330763892724	11.1734899486734	-59.9777269959202	0.187901514228788	0.298076923076923	0.825242718446602	0.546209858103062
ARRB2_4615165	0.114447920386856	0.361119013606238	1.27501923487773e-21	3.70415491953631	4.87904403774019	2.70176253212367	1.29074354084882e-10	0.903846153846154	0.766990291262136	0.889096340552651
BCAN_156616482	0.362158073112725	0.64941725787439	1.99183724368813e-25	6.76120820849749	8.80152487111427	5.14185685625894	8.24234275457921e-12	0.769230769230769	0.980582524271845	0.929144884241972
BCAN_156616498	0.398823531919469	0.689941493525248	3.34976748626994e-25	6.64309635761336	8.55828102839273	5.09570296243867	3.80933581238655e-12	0.826923076923077	0.951456310679612	0.92634428678118
BCAN_156616518	0.356296181934436	0.703449802789606	3.17121177269012e-27	6.18927718193371	7.94866301123021	4.77855446893861	2.85463207339577e-12	0.817307692307692	0.970873786407767	0.948375653472741
BCAN_156616535	0.226605951697731	0.64202862079279	2.06633284410481e-28	6.57610036454703	8.77216646786457	4.89975607753309	1.16605280453515e-10	0.903846153846154	0.922330097087379	0.962658700522778
BCAN_156616554	0.144021166516916	0.566029721624623	1.71572895051683e-27	5.99549726512278	7.93583147511142	4.4932753863271	5.04658289443842e-11	0.913461538461538	0.912621359223301	0.950989544436146
BCAN_156616560	0.206304095823235	0.644438627153476	2.06633284410481e-28	5.81758180363661	7.59496361393296	4.42274350622349	1.01661469784598e-11	0.961538461538462	0.883495145631068	0.962285287528006
DLX5_96650072	0.192291299720141	0.401527523457552	2.14021545678046e-23	9.69218841452493	12.8572441504271	7.08104720565506	1.97815569057944e-10	0.817307692307692	0.912621359223301	0.907580283793876
DLX5_96650078	0.24123649423769	0.429927714015678	1.18097603685026e-20	9.59933100056013	13.0598571969435	6.81540277852394	3.08662031773987e-09	0.817307692307692	0.87378640776699	0.878827483196415
DLX5_96650096	0.151077141958989	0.357945418131633	3.7994760173107e-23	10.9677437965106	14.738443841214	7.91241391154245	7.58820409488725e-10	0.855769230769231	0.912621359223301	0.905153099327857
DLX5_96650099	0.240358601350505	0.430852557016073	1.10082771801753e-22	11.197653271616	15.0229521448404	8.10398376220367	6.03445482805099e-10	0.836538461538462	0.902912621359223	0.900298730395818
DLX5_96650102	0.186685473519996	0.377864351119872	5.06214762907914e-22	10.6424235578966	14.2394592922912	7.71046241359369	4.93105761373538e-10	0.826923076923077	0.922330097087379	0.893203883495146
DLX5_96650171	0.0671285457977036	0.220290429360968	4.81894528390093e-16	11.7516829977713	16.7428904778031	7.79521199305055	3.36016800208649e-07	0.75	0.883495145631068	0.82916355489171
DLX5_96650192	0.0676952889015261	0.236381760281466	1.04122010324704e-20	12.8050875609943	17.7032383304568	8.89560521117201	1.6350228489033e-08	0.855769230769231	0.87378640776699	0.879387602688574
DMRTA2_50888443	0.176903643890102	0.50145339067441	2.26556987184394e-26	9.22062331219044	12.3641949378848	6.70661707633833	4.84054255859004e-10	0.875	0.961165048543689	0.938853622106049
DMRTA2_50888460	0.225067035986187	0.547446477479918	1.77843997293609e-26	8.68847259852456	11.4996579749496	6.41690540103429	1.09180794595073e-10	0.894230769230769	0.951456310679612	0.940300597460792
DMRTA2_50888479	0.130965744154368	0.401207675915372	1.08162236541709e-23	8.27384872659026	11.2435094413476	5.90511472274236	2.2351176991471e-09	0.855769230769231	0.902912621359223	0.910660941000747
DMRTA2_50888485	0.232535102179763	0.501206581704975	7.58231051201001e-23	7.64194401753649	10.1809530685668	5.55904467872307	3.23670028081858e-10	0.798076923076923	0.951456310679612	0.902025765496639
DMRTA2_50888501	0.0876619044335732	0.327350081546693	4.34438560782604e-22	8.20442019672281	11.1598103494773	5.84166544206784	2.47665655872881e-09	0.788461538461538	0.941747572815534	0.893997386109037
DMRTA2_50888522	0.136287523148074	0.389224430821373	2.2144406573507e-21	6.60032891009777	8.94412429544509	4.70774656917264	1.98093677367073e-09	0.807692307692308	0.902912621359223	0.886529126213592
DMRTA2_50888525	0.146582021056347	0.444045090469604	8.65599087448676e-24	6.78825587799046	9.00591933393898	5.00835747945872	1.24764802354565e-10	0.788461538461538	0.961165048543689	0.911781179985063
DMRTA2_50888560	0.161501056239143	0.448107711288253	1.46925196363988e-21	6.53005449502667	8.74906054862192	4.74242302890218	4.93712927029546e-10	0.778846153846154	0.941747572815534	0.8884428678118
DMRTA2_50888569	0.121315397228097	0.467024780044257	7.12061175149457e-25	7.01872268705577	9.4320246232989	5.10395826446908	5.09247399870505e-10	0.865384615384615	0.912621359223301	0.922936893203884
DMRTA2_50888571	0.16635931726899	0.506189032820154	2.26695777025628e-25	6.90948859286866	9.21939709855076	5.04254022242776	2.99718520348252e-10	0.836538461538462	0.922330097087379	0.928398058252427
DMRTA2_50888588	0.112019923998384	0.414595513741023	9.24133636243186e-21	6.18516187313885	8.33239236488304	4.44852145533176	9.7504390785894e-10	0.798076923076923	0.941747572815534	0.879947722180732
DMRTA2_50888590	0.125212471379969	0.444674267373092	8.68766932232821e-24	6.95876748130092	9.33589529566089	5.01284555601296	7.339367359309e-10	0.846153846153846	0.902912621359223	0.911734503360717
DMRTA2_50888597	0.200644343106101	0.512860698867384	2.41625080963321e-23	6.92703476538629	9.24728819090028	5.04132533073637	3.62427990114841e-10	0.826923076923077	0.941747572815534	0.907020164301718
DMRTA2_50888613	0.164455241153599	0.502784733065586	8.30504068910958e-26	7.71883639567591	10.2874321507209	5.66321306872185	2.08599573798924e-10	0.884615384615385	0.922330097087379	0.93306572068708
DMRTA2_50888615	0.197796938627591	0.560372066770071	2.80173991273839e-25	6.6459231914157	8.72943888863567	4.96021924649926	3.9759337038184e-11	0.836538461538462	0.970873786407767	0.92741784914115
FGF8_103536314	0.395465169870365	0.491113091624607	8.64033259517923e-05	2.08662610147964	3.06734820202112	1.18734906776767	1.40084242372686e-05	0.480769230769231	0.941747572815534	0.659120612397311
FGF8_103536320	0.0880980713849339	0.317757869328405	1.38268182925719e-22	10.0810149689716	13.5937962418347	7.23516275800962	1.12531229964266e-09	0.798076923076923	0.941747572815534	0.899225168035848
FGF8_103536330	0.140981052560809	0.354103406762125	8.34623982158766e-21	8.48045941410885	11.3752099303861	6.11524187533638	6.9702179009448e-10	0.75	0.912621359223301	0.88050784167289
FGF8_103536336	0.362174340239732	0.486823900887592	7.63941257891888e-08	3.19184394415075	4.4249688808657	2.10734914768972	8.19546780012973e-08	0.5	0.970873786407767	0.717699775952203
FGF8_103536339	0.139030196550581	0.359017136443922	1.15897276969244e-20	8.59857151481689	11.5916885612459	6.15785359243069	1.28456851520483e-09	0.817307692307692	0.893203883495146	0.878920836445108
FGF8_103536342	0.0889800257570494	0.313733668387698	1.82297757428932e-22	10.6307352611219	14.4054725976873	7.60655758069621	1.72366163009332e-09	0.817307692307692	0.941747572815534	0.897918222554145
FGF8_103536348	0.147280691031642	0.395956454150893	2.88035338588142e-23	8.93638348122421	12.0285873284729	6.47424112301085	6.93681623228352e-10	0.894230769230769	0.854368932038835	0.906273338312173
FGF8_103536360	0.0967218134088281	0.307728546464192	1.46925196363988e-21	9.6293643986152	12.8982918204161	6.96390240239031	5.53303689974524e-10	0.798076923076923	0.922330097087379	0.8884428678118
FGF8_103536381	0.14674558512443	0.348381622839827	3.27654501417813e-17	7.84099525386162	10.579927684889	5.62165465429542	1.20655468812242e-09	0.730769230769231	0.922330097087379	0.842326362957431
FGF8_103536384	0.0978181002663793	0.32200412047064	8.37484111408044e-22	9.56763242921189	13.0109069556276	6.85250394374814	1.94116946862431e-09	0.740384615384615	0.951456310679612	0.890963405526512
FGF8_103536398	0.356268236990058	0.540354432889338	1.18036473169524e-13	4.34601868138344	5.79252306999277	3.12655194712674	4.73034348025962e-10	0.663461538461538	0.941747572815534	0.800550784167289
FGF8_103536402	0.503883594600124	0.616197458171882	4.129474767719e-08	3.16486224542051	4.38132789777053	2.07530988583936	8.96091361407642e-08	0.528846153846154	0.970873786407767	0.72218073188947
FGF8_103536416	0.446988647347145	0.597985488963911	2.61907042078326e-13	4.86731738639013	6.43606174936637	3.51044756869483	2.50478816839646e-10	0.625	0.970873786407767	0.796209858103062
FGF8_103536426	0.404016143687819	0.575174167331308	1.2660903385387e-15	5.49449202169903	7.19619030969921	4.04220374078604	6.18332379133686e-11	0.692307692307692	0.951456310679612	0.824262509335325
FGF8_103536432	0.232903521475425	0.432374495567409	6.48012241886946e-16	5.90499896637023	7.83312842573201	4.29290719528627	2.36860291267842e-10	0.721153846153846	0.922330097087379	0.827669902912621
FGF8_103536439	0.402618769206597	0.514326661132672	3.23642056011495e-08	3.73410604607482	5.16896391253838	2.47732786734024	6.68394842080685e-08	0.596153846153846	0.902912621359223	0.723907766990291
FGF8_103536441	0.335088386683711	0.508215744792044	2.15145646997115e-15	5.78482210908097	7.67044521907573	4.19901139577882	2.38065899944796e-10	0.673076923076923	0.932038834951456	0.821601941747573
FGF8_103536448	0.405836568510776	0.573837022821119	2.61738953804338e-15	5.50771956577951	7.26358921055962	4.02323617557745	1.29074354084882e-10	0.75	0.844660194174757	0.820575056011949
FGF8_103536453	0.359801035125775	0.56227156870013	7.62110584184443e-19	6.54724593351151	8.6115315268495	4.84458394670081	6.33548424408118e-11	0.701923076923077	0.990291262135922	0.860063480209111
FGF8_103536463	0.189783611437232	0.42292023156357	5.16556528602432e-23	9.22528230010486	12.2891362000335	6.74579387264361	2.36860291267842e-10	0.711538461538462	0.990291262135922	0.903752800597461
FGF8_103536470	0.492294013987032	0.600552575233439	1.1643612606464e-07	3.41365005752676	4.74673469836852	2.23697738877875	1.12524229237364e-07	0.528846153846154	0.961165048543689	0.714619118745332
FGF8_103536483	0.438461480358799	0.608197427523979	1.47096272323241e-16	6.06784521293905	7.96199800652129	4.47005316317246	6.50544951922947e-11	0.682692307692308	0.961165048543689	0.834998132935026
FGF8_103536487	0.405694510379921	0.583197535554633	1.0946355568308e-15	5.80376927547978	7.64623586252939	4.26184591895483	9.7063522873209e-11	0.663461538461538	0.970873786407767	0.825009335324869
FGF8_103536489	0.214906422347264	0.463914704487459	4.51501523637453e-22	7.9780408186878	10.665578455767	5.82825797036859	3.14850847146659e-10	0.759615384615385	0.970873786407767	0.893764002987304
FGF8_103536496	0.659394653054882	0.693384232078966	0.00889292608453024	1.3730367860586	2.58556496478059	0.219569998581684	0.0232208996548112	0.5	0.854368932038835	0.606142643764003
FGF8_103536504	0.488288726098565	0.613785799104918	2.6535428266385e-10	4.06118929192987	5.49361795549593	2.80722472744929	4.80130306897641e-09	0.625	0.932038834951456	0.755881254667662
FGF8_103536531	0.211256427682254	0.353848669672163	4.23313991705771e-08	4.23474960798471	5.88203305677029	2.85160182565895	5.54284603336911e-08	0.576923076923077	0.932038834951456	0.721994025392084
GRIN1_140051098	0.0195700856304571	0.0678026728512437	0.023081975040437	4.74753060275281	9.76284937206972	0.921074004639546	0.0408554152217127	0.4	0.878787878787879	0.632659932659933
GRIN1_140051107	0.0432558417388139	0.113238137848686	0.0138958923754229	3.49265639640802	6.54612733285403	1.0420645973333	0.0137512937395463	0.595744680851064	0.742857142857143	0.654711246200608
GRIN1_140051121	0.169201505589935	0.408487998191252	0.0064988846427236	3.11053684312596	6.18194868969366	0.960494811511412	0.017758672979439	0.722222222222222	0.818181818181818	0.810606060606061
GRIN1_140051127	0.0641237550411104	0.29192098478199	0.00185130888967597	6.33013149394207	12.9964563884895	2.17075820668809	0.0214824483183096	0.842105263157895	0.818181818181818	0.849282296650718
GRIN1_140051146	0.151187409100328	0.506950310275078	0.000297867788215252	5.6345325863409	12.5358790660488	2.15567046369088	0.0231870282488193	0.823529411764706	0.9	0.929411764705882
GRIN1_140051148	0.197832430745349	0.57502403819649	0.000329467500250627	6.26929469757874	13.7602293144996	2.50579898561928	0.0206947823077266	0.764705882352941	1	0.926470588235294
GRIN1_140051154	0.138435073716413	0.491435731110517	0.00015003447292363	12.1843733665934	30.8777265431235	4.24054909109087	0.0515867424787529	0.882352941176471	1	0.95
GRIN1_140051156	0.142201307482647	0.38865667817839	0.000439141121732582	8.82691042895024	18.2903494454433	3.46729387817677	0.0149428317128796	0.882352941176471	0.9	0.917647058823529
GRIN1_140051171	0.235228124732112	0.348769086378445	0.229407963306224	1.13261120338332	3.23236867176213	-0.555570533359531	0.229612031041874	0.705882352941177	0.666666666666667	0.650326797385621
GRIN1_140051178	0.130809190818282	0.332613621040528	0.0339856757869159	2.8315616142365	6.48817493161765	0.531032978909222	0.0571968954026229	0.470588235294118	1	0.752941176470588
GRIN1_140051184	0.177676514528721	0.340733004793344	0.0816285926192546	1.85224067212642	4.49723201647882	-0.0430321033007702	0.100268847245067	0.823529411764706	0.555555555555556	0.715686274509804
GRIN1_140051196	0.166521811539993	0.347167510849539	0.0740202535754064	2.57981510555259	6.04637819886009	0.387433745106533	0.0629194686191984	0.388888888888889	1	0.711111111111111
GRIN1_140051199	0.126512881058336	0.296674869636031	0.0490790782733879	2.45690374261563	5.34422021066039	0.39160317435707	0.0464993429225338	0.5	0.909090909090909	0.724747474747475
GRIN1_140051203	0.1949247721975	0.305988603423539	0.325742204326313	1.03512234888774	2.92953347363674	-0.481028993080478	0.221107534220315	0.333333333333333	0.909090909090909	0.613636363636364
GRIN1_140051205	0.153332235397453	0.28955025427337	0.242033202955661	1.44202513060883	3.53014210262841	-0.13302610217976	0.112975473468346	0.476190476190476	0.833333333333333	0.626984126984127
GRIN1_140051213	0.146315640880858	0.32436984095417	0.0572710815094129	1.73265453006114	3.87376621869723	0.16868586950511	0.0597866492777358	0.523809523809524	0.916666666666667	0.704365079365079
GRIN1_140051220	0.134771629336847	0.366125258043447	0.0137675391071494	2.42835474888898	5.203945835041	0.599219273795749	0.0329580333907053	0.611111111111111	0.916666666666667	0.773148148148148
GRIN1_140051227	0.178648018648019	0.381263685772016	0.12861073125142	3.2349505229969	9.57807570118053	-0.0270088129064069	0.171159267138651	0.545454545454545	1	0.754545454545455
GRIN1_140051232	0.162457542457543	0.288991479852208	0.778747981943184	1.28832821904731	4.95903999368212	-0.907749465962931	0.352109279793511	0.363636363636364	1	0.554545454545455
GRIN1_140051241	0.117948717948718	0.367686398521493	0.0674502199896539	5.59990434995988	17.69303545368	0.0185525760092172	0.197655058716965	0.75	1	0.895833333333333
GSC_95235339	0.141966117621921	0.312201918140865	4.03417394639046e-05	3.63298241629538	5.18708751582213	2.39945489427597	3.36969770208988e-07	0.567307692307692	0.951456310679612	0.666355489171023
GSC_95235341	0.12782207586364	0.304639331782249	3.58296457339867e-05	3.70384927838077	5.33523645164416	2.43773281920198	5.2544101916906e-07	0.548076923076923	0.970873786407767	0.66747572815534
GSC_95235343	0.128141421652367	0.296352978946539	2.57949400468776e-05	3.57508845470393	5.15436455460241	2.34073956734959	6.07594143800505e-07	0.538461538461538	0.941747572815534	0.670509708737864
GSC_95235351	0.100793429222658	0.25335760640511	0.000119689515853749	4.0717021410722	5.89259116493819	2.62259290360808	1.11426967344311e-06	0.528846153846154	0.951456310679612	0.655899925317401
GSC_95235355	0.110312182602931	0.270104925068506	5.88293721394578e-05	3.89358981036983	5.66357997257697	2.51850400986695	1.1792151466982e-06	0.519230769230769	0.970873786407767	0.662808065720687
GSC_95235384	0.0763271769474052	0.1977050984692	0.0088447432098088	3.3082022269268	5.1963198931543	1.9290452438044	5.87128615928197e-05	0.471153846153846	0.902912621359223	0.606235997012696
GSC_95235393	0.0831231040442373	0.226925815114868	8.75409605207405e-05	3.79727600791681	5.78343524692081	2.32264000231434	1.49987727198949e-05	0.538461538461538	0.902912621359223	0.658980582524272
GSC_95235402	0.111338236394126	0.234552441427886	0.000791505726582022	3.80566951386256	6.04378840245237	2.17967513338258	0.000112223605451182	0.471153846153846	0.912621359223301	0.63601568334578
GSC_95235419	0.142118051053445	0.298904379565502	2.2730699711263e-05	3.48796003397492	5.11827226225789	2.2219137569804	2.22219486980635e-06	0.509615384615385	0.951456310679612	0.671676624346527
GSC_95235425	0.153151975856019	0.257813146748447	0.0101727599157301	2.54722133173106	4.11144791841355	1.37157630626524	0.00023752701941395	0.365384615384615	0.932038834951456	0.604275578790142
GSC_95235428	0.142376414073701	0.277542517031637	5.77607499097798e-05	3.46416428562546	5.33601851614622	2.06897420898107	2.98565876129007e-05	0.528846153846154	0.902912621359223	0.662994772218073
GSC_95235434	0.266295731875292	0.39277555300437	0.0259141946843642	2.30472056192707	3.41578507683379	1.38060523787189	8.41697805381743e-06	0.432692307692308	0.970873786407767	0.590365944734877
GSC_95235437	0.194622169281562	0.359256484330085	2.33175504161284e-11	4.25274790537061	6.1378281161853	2.76333597580749	8.66183893340272e-07	0.673076923076923	0.844660194174757	0.770631067961165
HIST1H3G_26271605	0.0966502762087032	0.311660403776654	3.195802978572e-11	3.96623668501443	5.39740064487832	2.78294978541634	4.38725251422708e-09	0.679611650485437	0.851485148514851	0.770739209843314
HIST1H3G_26271716	0.0902392446807975	0.32025034592792	1.11441614640978e-11	4.49815301366293	6.11547149334866	3.15267647002377	4.73712918004568e-09	0.669902912621359	0.97029702970297	0.776987407478612
HIST1H3G_26271718	0.135956585129861	0.346962342322299	5.21021909667103e-10	3.1611681451328	4.30298367418393	2.19747196826064	6.02549702251294e-09	0.669902912621359	0.881188118811881	0.753484571758147
HIST1H3G_26271748	0.0753884967564947	0.327712497144277	2.72259171090833e-13	4.70581152987028	6.46244628576207	3.28461786549121	1.05053880899729e-08	0.669902912621359	0.96039603960396	0.798135153321157
HOXA1_27135007	0.301690108137186	0.570681123759138	1.91156456425824e-22	5.47709619901427	7.03348123926648	4.17597829407355	3.80933581238655e-12	0.817307692307692	0.902912621359223	0.897684839432412
HOXA1_27135064	0.196920501631712	0.449673458082483	3.49953362206254e-18	4.6237377857507	6.04086334675245	3.43507156287779	3.34392675236497e-11	0.721153846153846	0.932038834951456	0.852921956684093
HOXA1_27135073	0.176151122935542	0.45171204227245	5.08861308419029e-21	4.94901819871198	6.44732296834744	3.71147150881936	1.77067383573160e-11	0.836538461538462	0.854368932038835	0.882748319641524
HOXA1_27135075	0.160689394923331	0.427015980470468	6.62925590092543e-21	4.87281021738346	6.38381532409557	3.62118395672131	3.9138732875936e-11	0.769230769230769	0.883495145631068	0.881534727408514
HOXA1_27135147	0.101120489113958	0.30560677782135	7.73921148206253e-14	4.74956920592629	6.5911301791056	3.28305266334654	2.2877901771872e-08	0.634615384615385	0.922330097087379	0.802837938760269
HOXA1_27135153	0.110531640378702	0.320621787616551	4.51385472971084e-16	5.52560049555992	7.63227741270392	3.86052449532092	1.21828905526715e-08	0.692307692307692	0.932038834951456	0.829490291262136
HOXA1_27135177	0.174611137433802	0.426278883365035	6.26475492657945e-18	5.24332025120029	6.91360659922073	3.86870230271729	8.39772028540514e-11	0.769230769230769	0.932038834951456	0.850168035847648
HOXA1_27135196	0.132483284791586	0.47955003988431	4.96960508699427e-22	5.2546254339805	6.9036880185974	3.93479429841794	3.34392675236497e-11	0.846153846153846	0.922330097087379	0.893297236743839
HOXA1_27135198	0.166827894980951	0.496306903548717	8.011570701733e-21	4.9724965190225	6.52052822485419	3.7220401327519	3.08705499327171e-11	0.826923076923077	0.922330097087379	0.880694548170276
HOXA1_27135214	0.226513812139859	0.497174252933117	4.15711054783457e-18	4.48358235071799	5.89498282374779	3.31583452769794	6.31725349458927e-11	0.807692307692308	0.902912621359223	0.852081777445855
HOXA9_27204834	0.0928305501737925	0.387308050979931	7.29815530100315e-26	11.5177175068761	15.6935236181506	8.20772291036311	2.86770214945349e-09	0.855769230769231	0.951456310679612	0.933625840179238
HOXA9_27204839	0.096572213451205	0.346134598044091	4.79128090788604e-20	9.09801826356757	12.5817912016841	6.31014480453841	2.07122994472229e-08	0.721153846153846	0.961165048543689	0.872572815533981
HOXA9_27204848	0.0736870772980621	0.360175086153399	3.92778320753399e-25	11.9446755665012	16.5244126357171	8.33834612186718	1.47424609340737e-08	0.846153846153846	0.951456310679612	0.925690814040329
HOXA9_27204854	0.0914456331873853	0.425702680499345	3.3159838346137e-25	11.8067360121394	16.4506774967696	8.05945286984883	4.68136001928264e-08	0.865384615384615	0.941747572815534	0.92648431665422
HOXA9_27204858	0.138740993535976	0.45815524479896	5.69942865088186e-23	8.89911477698464	12.4108108186441	6.19155408030863	2.91524751138795e-08	0.798076923076923	0.970873786407767	0.903286034353995
