cancer	normal	V1	V2	V3	V4	V5	V6	V7
0.432869606798085	0.040157752139402	chr1	224805287	224805288	cg01777643	CNIH3	Island	I
0.430932872411698	0.149043005806407	chr19	48828859	48828860	cg01795122	EMP3	S_Shelf	II
0.401774782471083	0.06178126916604	chr14	95239586	95239587	cg01796166	cg01796166	Island	I
0.513640178445891	0.109399859515641	chr17	46797042	46797043	cg01818151	cg01818151	Island	II
0.423086513968474	0.139306551245032	chr8	67875261	67875262	cg01824969	cg01824969	Island	II
0.413870224306619	0.0386231062646266	chr5	134825791	134825792	cg01889143	cg01889143	Island	I
0.41787882864769	0.100953128159008	chr1	45308593	45308594	cg01913970	PTCH2	Island	I
0.418477942371597	0.17746381222645	chr5	31854504	31854505	cg01924596	PDZD2	N_Shore	I
0.407624668812583	0.0207406626186956	chr11	43602879	43602880	cg01939477	MIR129-2	Island	I
0.406577082177027	0.16997001136486	chr2	185462493	185462494	cg01968493	ZNF804A	N_Shore	II
0.506178332342237	0.0376991485445893	chr10	63212226	63212227	cg02023345	TMEM26	N_Shore	I
0.403569832134492	0.0361912974079661	chr2	175200844	175200845	cg02071005	SP9	Island	I
0.410868474092518	0.0267172223921655	chr17	59529618	59529619	cg02081266	cg02081266	Island	I
0.434252192907543	0.0921027288829401	chr2	175190867	175190868	cg02091526	cg02091526	Island	II
0.488497209313009	0.0871319206403434	chr2	223176167	223176168	cg02099878	cg02099878	N_Shore	I
0.490022788516657	0.16137489739616	chr7	45961473	45961474	cg02120774	IGFBP3	S_Shore	I
0.409735248917713	0.0974189362197162	chr11	22454233	22454234	cg02123280	cg02123280	N_Shore	II
0.53475530797915	0.0957515483126188	chr2	45169681	45169682	cg02147764	SIX3	Island	II
0.553930887743654	0.0460390860453941	chr2	45160490	45160491	cg02155398	cg02155398	N_Shore	I
0.400659309999809	0.0424079410148476	chr14	61114145	61114146	cg02162886	SIX1	Island	I
0.418144437261838	0.0937977168603168	chr8	57069688	57069689	cg02182795	cg02182795	Island	II
0.466327311091532	0.15294029176997	chr11	123066560	123066561	cg02184673	ASAM	Island	I
0.604819633994005	0.078407245170367	chr3	147077616	147077617	cg02253760	cg02253760	Island	I
0.462343482182905	0.0297820647063474	chr7	70597058	70597059	cg02300154	WBSCR17	Island	I
0.589633427589189	0.175157976854171	chr12	103355958	103355959	cg02305377	cg02305377	N_Shelf	I
0.449241550206051	0.0639888915442291	chr16	230343	230344	cg02401454	HBQ1	Island	I
0.401023184931568	0.0835774397802585	chr17	46655790	46655791	cg02422694	HOXB4	S_Shore	II
0.582883506717521	0.147760727830183	chr5	176107427	176107428	cg02460251	cg02460251	Island	I
0.431856410825299	0.158488100310853	chr16	54404655	54404656	cg02469838	cg02469838	NA	II
0.474016406039924	0.0851259304686315	chr13	37006063	37006064	cg02478448	CCNA1	Island	I
0.46361980355716	0.0342768455841461	chr5	170738274	170738275	cg02511231	TLX3	Island	I
0.510132905484846	0.19256246785072	chr21	38078767	38078768	cg02553516	SIM2	N_Shore	II
0.433603890778952	0.0812591545053749	chr17	59478194	59478195	cg02577108	TBX2	Island	II
0.488926060550367	0.109200725288142	chr6	26250744	26250745	cg02578368	HIST1H2BH	Island	I
0.433375978981131	0.0873582706565388	chr19	37096321	37096322	cg02587316	ZNF529	Island	II
0.51324446804707	0.0744456399891118	chr16	71459870	71459871	cg02634272	cg02634272	Island	I
0.479087956175237	0.0747944902701919	chr4	111551829	111551830	cg02725370	PITX2	N_Shore	I
0.408013199260827	0.0621089226646647	chr3	132757106	132757107	cg02745211	TMEM108	Island	I
0.408474633667532	0.055121503448036	chr20	591151	591152	cg02760031	TCF15	Island	I
0.509187886026418	0.11467380661913	chr10	72218642	72218643	cg02809409	cg02809409	S_Shore	I
0.446851630637973	0.0626305332485487	chr2	175191069	175191070	cg02809707	cg02809707	Island	II
0.525631132832699	0.190808602985673	chr1	118150234	118150235	cg02854554	FAM46C	S_Shore	II
0.436867367707174	0.0543683619009434	chr14	101193397	101193398	cg02874376	DLK1	Island	I
0.499870143031012	0.113805639797377	chr8	70982285	70982286	cg02919936	PRDM14	Island	II
0.457520471752008	0.138440920042378	chr3	50375483	50375484	cg02930432	RASSF1	Island	I
0.520697359861567	0.130199047970219	chr2	119594696	119594697	cg02958634	cg02958634	S_Shore	II
0.708910409765915	0.16870440639358	chr16	3237991	3237992	cg02970836	cg02970836	N_Shore	I
0.402323697583009	0.16544038362413	chr19	5829415	5829416	cg03008525	cg03008525	Island	I
0.464648284507672	0.0315304945367485	chr7	113722758	113722759	cg03012726	cg03012726	N_Shelf	I
0.446005512386463	0.161054274393719	chr22	37730664	37730665	cg03018796	cg03018796	Island	I
0.472446949245899	0.111667704935372	chr8	99951730	99951731	cg03020554	cg03020554	N_Shore	II
0.438080074590146	0.131731767812029	chr10	102890984	102890985	cg03020810	TLX1	N_Shore	I
0.518496445225362	0.0423796946535273	chr7	70597065	70597066	cg03044249	WBSCR17	Island	I
0.442808365356587	0.0453218826109595	chr15	60296996	60296997	cg03059131	FOXB1	Island	I
0.409757665072172	0.0374514801686639	chr15	34786594	34786595	cg03062549	cg03062549	Island	I
0.409666812218353	0.0276718032487451	chr12	54408664	54408665	cg03078363	cg03078363	Island	I
0.446404132198371	0.126505624431427	chr13	26586713	26586714	cg03107235	ATP8A2	Island	I
0.406261236613368	0.0901578720805971	chr1	22351389	22351390	cg03114585	HSPC157	N_Shore	I
0.584890446662138	0.130550342934259	chr19	3822189	3822190	cg03126579	ZFR2	Island	I
0.47093738193552	0.155950983590099	chr16	23847675	23847676	cg03156893	PRKCB	Island	I
0.450123233728216	0.0498169053376556	chr1	203596940	203596941	cg03161476	ATP2B4	N_Shore	II
0.458520363902515	0.0919678269355507	chr6	38683221	38683222	cg03166753	cg03166753	Island	I
0.491409172638692	0.0868183266028839	chr2	175199670	175199671	cg03181248	SP9	Island	I
0.473599522000932	0.0300964541109458	chr5	38257541	38257542	cg03205103	EGFLAM	N_Shore	I
0.556744934682923	0.0928921474713494	chr19	48828835	48828836	cg03208951	EMP3	S_Shelf	I
0.484962746027543	0.0314568235488779	chr16	23847556	23847557	cg03217795	PRKCB	Island	I
0.466089143443542	0.0472203270795612	chr8	97172012	97172013	cg03224572	GDF6	Island	I
0.479703071029095	0.0530584802828965	chr1	46951318	46951319	cg03257575	cg03257575	Island	I
0.476636588602932	0.187268103327662	chr16	3239458	3239459	cg03281661	cg03281661	Island	II
0.417932326764368	0.159512851665198	chr18	52989085	52989086	cg03284649	TCF4	NA	II
0.442550966232737	0.0305956819697056	chr8	99954557	99954558	cg03301200	cg03301200	Island	I
0.59489219595646	0.0694038757892725	chr16	23847325	23847326	cg03306374	PRKCB	Island	I
0.456973667548269	0.0461339847101913	chr8	69243285	69243286	cg03357798	cg03357798	Island	I
0.42718392228727	0.107778590258783	chr16	49316197	49316198	cg03389653	CBLN1	Island	I
0.408914524058722	0.0590664238818504	chr4	172734776	172734777	cg03413465	GALNTL6	Island	II
0.515728964153367	0.144827906059337	chr15	31658323	31658324	cg03465028	KLF13	NA	II
0.432702793793453	0.114672418830547	chr2	19557201	19557202	cg03489023	OSR1	Island	II
0.424957287287098	0.10200115523302	chr2	119590758	119590759	cg03508786	cg03508786	N_Shore	II
0.483774406801176	0.0378920704013102	chr12	54367460	54367461	cg03536474	HOXC11	Island	I
0.417939022922664	0.135149434429593	chr1	205537837	205537838	cg03585778	MFSD4	Island	I
0.432228158592291	0.0388231290879816	chr13	95359718	95359719	cg03637815	cg03637815	Island	I
0.477393905327664	0.111188717313995	chr11	62694712	62694713	cg03688699	cg03688699	Island	I
0.5359642191269	0.153936004225965	chr7	27204349	27204350	cg03698009	HOXA9	Island	II
0.400200802892181	0.160508312671648	chr6	26273193	26273194	cg03758514	HIST1H2BI	N_Shore	II
0.501186291087932	0.171488386071023	chr6	26235311	26235312	cg03761746	HIST1H1D	NA	II
0.416919943092841	0.0327536927356406	chr16	19897093	19897094	cg03780561	GPRC5B	Island	I
0.435360472192877	0.170107428386893	chr18	67069959	67069960	cg03790988	DOK6	Island	I
0.438984008644386	0.0880942221627923	chr12	4381800	4381801	cg03801902	CCND2	Island	I
0.47954265050453	0.0553401039581881	chr5	174159039	174159040	cg03807298	cg03807298	Island	II
0.45965928539124	0.0704132629017461	chr10	21807211	21807212	cg03846926	C10orf140	S_Shore	I
0.447485393112959	0.068071694259217	chr4	183062301	183062302	cg03867465	MGC45800	Island	I
0.400102330903184	0.0810129976854491	chr5	42992998	42992999	cg03894174	cg03894174	N_Shore	II
0.462169620366549	0.0673274810983848	chr22	50986962	50986963	cg03957481	KLHDC7B	Island	I
0.505073826699662	0.0744180387525431	chr7	121942010	121942011	cg03981954	FEZF1	N_Shore	I
0.551885264157029	0.0667218573608182	chr1	3567303	3567304	cg04021697	WDR8	Island	I
0.408993079784268	0.0265162167237038	chr1	44873064	44873065	cg04023150	RNF220	Island	I
0.419103290131192	0.0569755309924825	chr2	183732062	183732063	cg04037038	FRZB	Island	I
0.441737508536323	0.0642531876603733	chr1	167090618	167090619	cg04138112	DUSP27	Island	I
0.510542960397494	0.197449245425208	chr21	39878866	39878867	cg04207218	ERG	NA	II
0.472050976633617	0.0449992572906341	chr5	42994776	42994777	cg04223424	cg04223424	Island	I
0.43301457809045	0.122205271068341	chr16	23846968	23846969	cg04279973	PRKCB	Island	II
0.432438000325867	0.0244326115518546	chr14	70014873	70014874	cg04281464	cg04281464	Island	I
0.434046746642049	0.0626655972193796	chr14	65637810	65637811	cg04301104	cg04301104	NA	I
0.512981236520007	0.175447860435159	chr1	67773719	67773720	cg04311496	IL12RB2	Island	II
0.504536143265253	0.0538388564796885	chr14	36987408	36987409	cg04347874	NKX2-1	Island	I
0.44069317181588	0.115620564111506	chr1	47697965	47697966	cg04363624	cg04363624	Island	I
0.412178501781618	0.026697161115156	chr13	100643312	100643313	cg04370314	cg04370314	S_Shore	I
0.423397658625774	0.178109356283571	chr14	68189457	68189458	cg04394967	RDH12	NA	II
0.403673991791903	0.114217360100392	chr7	19147157	19147158	cg04495995	cg04495995	Island	II
0.448038455333208	0.110482926484297	chr16	2041225	2041226	cg04514123	SYNGR3	N_Shore	I
0.467978234338852	0.0595303306097589	chr6	85474028	85474029	cg04515996	TBX18	Island	I
0.481385512012009	0.0394492807270908	chr7	27242044	27242045	cg04521510	cg04521510	S_Shore	I
0.531356672295007	0.137658455960382	chr6	28956426	28956427	cg04543938	cg04543938	Island	I
0.535165916207189	0.0366934157513597	chr8	57358713	57358714	cg04612444	PENK	Island	I
0.52724596190649	0.0543223267638199	chr17	46800674	46800675	cg04618333	C17orf93	Island	I
0.400930005717658	0.0289809615109422	chr7	27224092	27224093	cg04619603	HOXA11AS	N_Shore	I
0.442591458757838	0.0689008228026444	chr7	27136191	27136192	cg04673590	HOXA1	Island	II
0.450086282621229	0.0887482764377033	chr7	45961524	45961525	cg04690927	IGFBP3	S_Shore	I
0.482988896978364	0.0576277234244559	chr12	54409491	54409492	cg04704531	HOXC4	S_Shore	I
0.485533464276748	0.123272581305687	chr2	176987462	176987463	cg04739647	HOXD9	Island	I
0.468360611854351	0.16681984521166	chr17	40427474	40427475	cg04745805	STAT5B	N_Shore	II
0.46704747252616	0.129310566188869	chr4	57522801	57522802	cg04754315	HOPX	S_Shore	I
0.495676890944273	0.0820555820902334	chr2	172958009	172958010	cg04767734	cg04767734	N_Shore	I
0.459459026084227	0.0388102065302539	chr2	99553442	99553443	cg04787024	C2orf55	Island	I
0.426118035820015	0.109650792123644	chr6	27839850	27839851	cg04796181	HIST1H3I	Island	I
0.415807428146988	0.195681886314838	chr6	32977254	32977255	cg04809274	HLA-DOA	S_Shore	II
0.54430972910479	0.0627885930161674	chr16	1030383	1030384	cg04809453	SOX8	Island	I
0.424286943757645	0.0604747246642219	chr7	28997485	28997486	cg04823311	TRIL	Island	I
0.457538892925901	0.041167998894899	chr10	114136053	114136054	cg04844987	ACSL5	NA	II
0.500315118595491	0.0621361567765027	chr12	57618943	57618944	cg04850731	NXPH4	Island	I
0.447229255129374	0.100312495975863	chr4	5021311	5021312	cg04887807	CYTL1	Island	I
0.410457990492521	0.0992855527739303	chr3	179754615	179754616	cg04894619	PEX5L	Island	I
0.429802843913488	0.123615787708284	chr19	17958647	17958648	cg04916091	JAK3	Island	II
0.517413236663606	0.0658559657049239	chr2	177029608	177029609	cg05021643	HOXD3	Island	I
0.528061321536833	0.175728353069743	chr7	27209350	27209351	cg05027336	MIR196B	Island	II
0.425655995000086	0.0357555117594652	chr16	3222180	3222181	cg05033333	cg05033333	S_Shore	I
0.408258721625591	0.0640428212999819	chr16	3237964	3237965	cg05048377	cg05048377	N_Shore	I
0.548506511784804	0.117625221473854	chr7	156798581	156798582	cg05060949	MNX1	Island	I
0.44936223268001	0.121086269332448	chr18	76739409	76739410	cg05080154	SALL3	Island	I
0.440236627653625	0.0537175209622722	chr10	22634432	22634433	cg05099508	SPAG6	Island	I
0.437457063327109	0.120603567728126	chr3	181430485	181430486	cg05142211	SOX2OT	Island	I
0.41055964105626	0.0375504148462358	chr7	1272545	1272546	cg05157140	UNCX	Island	I
0.468462309781093	0.139340215933158	chr6	26240579	26240580	cg05159188	HIST1H4F	N_Shore	II
0.405488242655465	0.112862108582128	chr12	2800471	2800472	cg05166022	CACNA1C	Island	II
0.583940654500717	0.148024179075081	chr2	176987465	176987466	cg05167251	HOXD9	Island	I
0.509465602149025	0.0703969274706738	chr15	76627594	76627595	cg05196969	cg05196969	Island	I
0.451774347229365	0.113469802595654	chr6	70992454	70992455	cg05211057	COL9A1	Island	II
0.566874918212637	0.0353193543333518	chr6	10422322	10422323	cg05224741	cg05224741	Island	I
0.443478598850309	0.0199072785411578	chr7	27209270	27209271	cg05250768	MIR196B	Island	I
0.427397410253862	0.0733227790393365	chr14	36988446	36988447	cg05295557	NKX2-1	Island	I
0.430824127160522	0.0575264263342654	chr2	175191045	175191046	cg05298922	cg05298922	Island	II
0.462288136437762	0.0855428443988334	chr6	27513479	27513480	cg05310764	cg05310764	NA	I
0.554162609477542	0.038507041295421	chr7	27225523	27225524	cg05311410	HOXA11AS	Island	I
0.466264226366987	0.0236657912674171	chr4	996175	996176	cg05327835	IDUA	Island	I
0.433998943633276	0.116724890524905	chr2	74741853	74741854	cg05349062	TLX2	Island	I
0.496851815253647	0.0541771274091655	chr1	58715539	58715540	cg05375728	DAB1	Island	I
0.427702895528089	0.0260843450191025	chr11	43602920	43602921	cg05376374	MIR129-2	Island	I
0.564522688361072	0.121192074693396	chr6	28956247	28956248	cg05404698	cg05404698	Island	I
0.540575713079891	0.0767744547380792	chr7	27196302	27196303	cg05471296	HOXA7	Island	II
0.425519587655491	0.0617070639638669	chr12	66216880	66216881	cg05481991	HMGA2	N_Shore	I
0.414997620109279	0.0486226175233605	chr10	102899285	102899286	cg05482942	cg05482942	Island	I
0.472395521853967	0.086621056187616	chr2	45231891	45231892	cg05514256	cg05514256	Island	I
0.483700555901362	0.0435348710785478	chr17	35294476	35294477	cg05527869	LHX1	Island	I
0.438596103423822	0.0341750580637193	chr6	28753940	28753941	cg05571581	cg05571581	Island	I
0.41051267818154	0.124510227917207	chr4	42401149	42401150	cg05603881	SHISA3	S_Shore	II
0.48743374079062	0.114452718552132	chr19	17958736	17958737	cg05635754	JAK3	Island	I
0.523329375500708	0.0688226964929596	chr10	118892581	118892582	cg05667348	VAX1	Island	I
0.423244264499834	0.0814425588615402	chr7	27196365	27196366	cg05743885	HOXA7	Island	I
0.40657376933988	0.0271223047666108	chr2	198650985	198650986	cg05783139	BOLL	Island	I
0.49251477542105	0.057735136710659	chr10	119302062	119302063	cg05783915	EMX2	Island	I
0.464401426572924	0.0599988615312087	chr11	122848098	122848099	cg05821789	cg05821789	Island	I
0.651637000762105	0.0800285340017625	chr2	177030150	177030151	cg05864326	HOXD3	S_Shore	I
0.423845840679982	0.0875194327708328	chr5	140800586	140800587	cg05870739	PCDHGA4	N_Shore	I
0.408214579662328	0.10824184243993	chr4	154709828	154709829	cg05874561	SFRP2	Island	II
0.48567231475936	0.112103802575885	chr2	20865847	20865848	cg05899618	GDF7	Island	II
0.417858986453692	0.0677503020417971	chr2	187713986	187713987	cg05907046	ZSWIM2	Island	II
0.536000012128899	0.182949507258217	chr16	2041512	2041513	cg05915293	SYNGR3	N_Shore	I
0.45421207437221	0.0486585449058681	chr1	63795711	63795712	cg05923687	cg05923687	Island	I
0.432705627373222	0.117797352106814	chr5	40681137	40681138	cg05971966	PTGER4	Island	I
0.476320807504489	0.116678044332169	chr6	27841314	27841315	cg05990544	HIST1H4L	S_Shore	II
0.478398937179594	0.141629053379317	chr6	27173753	27173754	cg06026136	cg06026136	NA	II
0.438449425522092	0.0337959724945954	chr2	172961280	172961281	cg06040206	cg06040206	Island	I
0.477466322956009	0.0386308037791433	chr5	3596704	3596705	cg06060135	IRX1	Island	I
0.404301647408368	0.0619271217765726	chr4	85402870	85402871	cg06065125	cg06065125	Island	I
0.468031507769057	0.0589912768907754	chr1	47695138	47695139	cg06087421	TAL1	N_Shore	I
0.464551357906627	0.107261216043139	chr16	54317413	54317414	cg06088745	IRX3	N_Shore	I
0.411588737042839	0.0562692706727099	chr12	128751582	128751583	cg06164660	TMEM132C	Island	I
0.530857548251089	0.0907226180464192	chr5	178004204	178004205	cg06183338	COL23A1	Island	I
0.443271265046534	0.105314734263413	chr3	138666118	138666119	cg06186698	C3orf72	Island	I
0.635301764065507	0.126492559879157	chr2	63276216	63276217	cg06192497	LOC100132215	Island	I
0.566102531924467	0.123292109047577	chr1	110611465	110611466	cg06215569	ALX3	Island	II
0.413293157054799	0.11916303348554	chr7	19157813	19157814	cg06243400	TWIST1	Island	II
0.422069163104812	0.0992155050858313	chr3	132757087	132757088	cg06288251	TMEM108	Island	I
0.504484778670069	0.0313123942844877	chr10	133109867	133109868	cg06304097	TCERG1L	Island	I
0.454089135187307	0.0491027970698281	chr7	42267719	42267720	cg06310816	GLI3	Island	I
0.417680363382351	0.0618789691895054	chr16	215960	215961	cg06319822	HBM	Island	I
0.452365737869794	0.112259316445072	chr6	27173991	27173992	cg06321998	cg06321998	NA	II
0.416855956835624	0.0399673981010617	chr2	162280519	162280520	cg06382344	TBR1	Island	I
0.436362454474364	0.0710838175506718	chr6	391936	391937	cg06392169	IRF4	Island	I
0.550157717063225	0.140273224735986	chr5	72528296	72528297	cg06422883	cg06422883	N_Shore	II
0.412447195960753	0.0746515600482589	chr20	9494987	9494988	cg06450650	C20orf103	N_Shore	I
0.523473362860841	0.0668255092914242	chr6	166582393	166582394	cg06463958	T	Island	I
0.462899797361904	0.0734893043605869	chr19	53758289	53758290	cg06506966	ZNF677	S_Shore	I
0.507917549312221	0.171550528642499	chr1	47911449	47911450	cg06531379	cg06531379	S_Shore	II
0.472893987190801	0.0760904279550486	chr2	237078704	237078705	cg06546806	cg06546806	Island	I
0.457222546698486	0.131994493828294	chr12	85674531	85674532	cg06552356	ALX1	Island	II
0.451154828126421	0.0313882967565088	chr6	100051116	100051117	cg06558014	cg06558014	Island	I
0.424100595164265	0.0685870496606216	chr11	33890371	33890372	cg06560887	LMO2	Island	I
0.472211376500377	0.0529771950526827	chr5	140800929	140800930	cg06572465	PCDHGA4	Island	I
0.429095917905497	0.0282982994582788	chr8	55379248	55379249	cg06616729	cg06616729	Island	I
0.485871491479363	0.0524520567122318	chr4	90757378	90757379	cg06632027	SNCA	N_Shore	I
0.543597370292332	0.148173036728344	chr1	207095153	207095154	cg06640279	FAIM3	NA	II
0.45546493591054	0.193494468104647	chr1	12655240	12655241	cg06641388	DHRS3	N_Shore	I
0.403553933608886	0.0560878711302417	chr2	233284112	233284113	cg06644428	cg06644428	Island	I
0.466781867774307	0.0946484665185245	chr7	27192246	27192247	cg06685968	cg06685968	S_Shore	II
0.578253981575225	0.0826307094571437	chr4	155663094	155663095	cg06702880	cg06702880	N_Shore	II
0.408421983480334	0.0400505784991765	chr17	77777947	77777948	cg06759189	cg06759189	Island	I
0.412667906244869	0.138153494861739	chr6	27280190	27280191	cg06761719	POM121L2	Island	II
0.409389703816375	0.109075090366919	chr16	1030444	1030445	cg06777194	SOX8	Island	I
0.42483375906519	0.179050780759507	chr17	55888548	55888549	cg06817490	cg06817490	NA	I
0.504131545546891	0.191063558162089	chr5	92938232	92938233	cg06820621	cg06820621	N_Shore	I
0.499494949749227	0.132186336611114	chr3	141516291	141516292	cg06822689	GRK7	Island	II
0.559560461751922	0.0627587517617847	chr1	47910843	47910844	cg06829686	cg06829686	Island	I
0.423341188827147	0.178786072006288	chr5	42949542	42949543	cg06843889	cg06843889	N_Shore	II
0.522069634137041	0.0913448290959485	chr2	223162881	223162882	cg06916239	PAX3	N_Shore	I
0.430641671359841	0.142185574648889	chr1	91192451	91192452	cg06936155	cg06936155	Island	I
0.425012849520944	0.0799056667358967	chr5	126626557	126626558	cg06940792	MEGF10	Island	II
0.462315301623062	0.0628722580987351	chr12	50297793	50297794	cg06947913	FAIM2	Island	I
0.41206709792713	0.152040741334275	chr20	42544728	42544729	cg06962944	TOX2	Island	I
0.544616682570971	0.148514780136833	chr17	41995241	41995242	cg06971418	C17orf88	NA	I
0.405007513622446	0.0627635284730362	chr8	99952047	99952048	cg06992285	cg06992285	Island	I
0.428752662911659	0.165660422313528	chr8	120651398	120651399	cg06998282	ENPP2	NA	II
0.521460157885351	0.0982925297595895	chr1	113052167	113052168	cg07005055	WNT2B	Island	I
0.419885847252636	0.0833746917032334	chr17	46655580	46655581	cg07015911	HOXB4	Island	I
0.400967372873308	0.0396947500134546	chr15	60296469	60296470	cg07060006	FOXB1	Island	I
0.46678830370901	0.07482137049982	chr4	41258910	41258911	cg07068756	UCHL1	Island	I
0.488290274356527	0.0629512528896772	chr12	52652377	52652378	cg07078225	cg07078225	Island	I
0.436933366364011	0.0378545235775223	chr2	132121676	132121677	cg07085827	LOC150786	Island	I
0.414246807593893	0.1065890894474	chr8	67873511	67873512	cg07104660	cg07104660	Island	II
0.450266850399493	0.0449727128839561	chr20	2781262	2781263	cg07113642	CPXM1	Island	I
