cancer	normal	V1	V2	V3	V4	V5	V6	V7
0.403043813691307	0.164557145069721	chr8	140716991	140716992	cg01247522	cg01247522	Island	I
0.467620965782636	0.132402856827761	chr6	41606317	41606318	cg01350077	MDFI	Island	I
0.44551134663989	0.178803187307785	chr5	42952307	42952308	cg01366595	cg01366595	Island	II
0.409949388006004	0.168075766302269	chr6	133563342	133563343	cg01401376	EYA4	Island	II
0.40583998208848	0.175002256297001	chr13	36919819	36919820	cg01404317	SPG20	Island	II
0.525690288266224	0.0199489985639696	chr1	111217575	111217576	cg01423964	KCNA3	Island	I
0.404472892366022	0.0596450460529571	chr17	5403879	5403880	cg01433610	LOC728392	Island	I
0.411343986341735	0.167133862186899	chr7	96654782	96654783	cg01448276	DLX5	S_Shore	I
0.421347631854623	0.167566291821832	chr1	148248077	148248078	cg01490578	cg01490578	Island	II
0.46568554926743	0.145559900953253	chr7	28449474	28449475	cg01534145	CREB5	Island	II
0.45470976822956	0.175889716876026	chr14	105993579	105993580	cg01545587	TMEM121	Island	I
0.40089958766104	0.160104133744834	chr10	22625874	22625875	cg01553209	cg01553209	Island	II
0.574696124558699	0.172767037593654	chr8	104512858	104512859	cg01566592	RIMS2	Island	I
0.474402358197146	0.149016813121361	chr17	43339512	43339513	cg01627847	LOC100133991	Island	I
0.522050991657308	0.137527856500547	chr7	96647117	96647118	cg01680010	cg01680010	S_Shore	I
0.419289493978643	0.124446218272644	chr7	96626788	96626789	cg01759597	DLX6AS	NA	I
0.431525808165509	0.105135201861145	chr8	145104359	145104360	cg01760475	cg01760475	Island	I
0.463258067407853	0.0707464253192129	chr1	3663339	3663340	cg01793449	KIAA0495	Island	I
0.502054090399092	0.140405800962736	chr19	20844422	20844423	cg01808171	ZNF626	NA	II
0.413344821523909	0.176585159195713	chr2	193059717	193059718	cg01808545	TMEFF2	Island	II
0.46491155905749	0.160469428501646	chr8	67875261	67875262	cg01824969	cg01824969	Island	II
0.476467160567147	0.122053016080708	chr2	47797953	47797954	cg01826863	KCNK12	Island	I
0.424887095360634	0.197949140262335	chr2	115920612	115920613	cg01886957	DPP10	Island	II
0.411999300084205	0.186601617900391	chr5	113697895	113697896	cg01894048	KCNN2	Island	II
0.518647384220965	0.191271532347682	chr11	43602879	43602880	cg01939477	MIR129-2	Island	I
0.438385319061492	0.16739247749066	chr15	93632730	93632731	cg01950845	RGMA	Island	I
0.44261304967687	0.0596533816486712	chr2	145274201	145274202	cg01975483	ZEB2	Island	II
0.503493598819031	0.109032572836103	chr15	65116255	65116256	cg02018277	PIF1	Island	I
0.413704739904106	0.197800076375194	chr3	138658470	138658471	cg02019774	cg02019774	Island	II
0.495760129831223	0.178546895018256	chr10	63212226	63212227	cg02023345	TMEM26	N_Shore	I
0.467643124320359	0.106020701034602	chr6	88875651	88875652	cg02063166	CNR1	Island	II
0.400756390893838	0.172713314455018	chr2	177502304	177502305	cg02077100	cg02077100	Island	I
0.52787554721903	0.185567642645091	chr6	29521138	29521139	cg02149189	cg02149189	Island	I
0.506633283261127	0.189351492534658	chr2	176985592	176985593	cg02164574	cg02164574	N_Shore	II
0.447742315208476	0.183068771322634	chr8	57069688	57069689	cg02182795	cg02182795	Island	II
0.468510488552767	0.153178264000368	chr11	128564756	128564757	cg02216246	FLI1	Island	II
0.57553591762672	0.187608208130006	chr12	54396354	54396355	cg02227188	HOXC9	S_Shore	II
0.404451953592079	0.152806376153413	chr7	143580147	143580148	cg02245020	FAM115A	N_Shore	II
0.461004261670068	0.110417659108195	chr16	72821353	72821354	cg02246055	ZFHX3	Island	I
0.427059797221863	0.110775289525722	chr13	79177195	79177196	cg02279670	POU4F1	Island	I
0.453021303953001	0.189494102442092	chr1	63785544	63785545	cg02283366	cg02283366	Island	I
0.423329511826838	0.160270719841534	chr10	94834557	94834558	cg02325540	CYP26A1	Island	I
0.406707334627346	0.0577156791726856	chr5	158533621	158533622	cg02326568	cg02326568	Island	I
0.633421396632981	0.158165506951594	chr15	96887461	96887462	cg02326806	cg02326806	Island	I
0.476874727455505	0.142305716768824	chr4	40859280	40859281	cg02379560	APBB2	S_Shore	I
0.446926416054696	0.146642821785588	chr7	22589427	22589428	cg02386159	cg02386159	Island	II
0.408332848051908	0.146572408145191	chr7	19157938	19157939	cg02400740	TWIST1	Island	I
0.406438042566052	0.15478024522192	chr5	37840089	37840090	cg02450613	GDNF	Island	I
0.448916585094475	0.0750899649640326	chr11	128563716	128563717	cg02526522	FLI1	Island	II
0.481351186899753	0.166053745139199	chr10	102887035	102887036	cg02577433	TLX1NB	N_Shelf	II
0.510627613522227	0.133150413113707	chr19	37096321	37096322	cg02587316	ZNF529	Island	II
0.422457967054231	0.133757999156685	chr4	81951472	81951473	cg02621694	BMP3	N_Shore	II
0.48032516666088	0.150657272915363	chr20	61808888	61808889	cg02650317	MIR124-3	Island	I
0.491159596589123	0.196395958588773	chr3	147112081	147112082	cg02653559	ZIC4	N_Shore	I
0.403000098920183	0.0416580740117257	chr22	24552132	24552133	cg02706110	CABIN1	Island	II
0.448458085912294	0.0918896916782727	chr16	28075269	28075270	cg02732804	GSG1L	Island	I
0.446364299635281	0.183948499973005	chr16	77822771	77822772	cg02761480	VAT1L	Island	I
0.458756062961607	0.186383438455956	chr16	49312033	49312034	cg02809746	cg02809746	Island	I
0.404207613548251	0.163252353990087	chr10	63779053	63779054	cg02863179	ARID5B	NA	II
0.502539348610408	0.0991349781484581	chr10	7453455	7453456	cg02866454	SFMBT2	Island	I
0.409670007690988	0.111966438773669	chr6	32116905	32116906	cg02925367	PRRT1	Island	I
0.514485128756633	0.159036665333111	chr3	125076372	125076373	cg02970696	ZNF148	Island	I
0.436449117876383	0.163507432785744	chr1	181452044	181452045	cg02974928	CACNA1E	Island	I
0.448017630700071	0.189678974948401	chr19	21646781	21646782	cg02997983	cg02997983	S_Shore	II
0.489319950023678	0.152222525341992	chr12	65218069	65218070	cg03030717	cg03030717	N_Shore	II
0.402951603202846	0.195417477626472	chr10	101287839	101287840	cg03036592	cg03036592	Island	I
0.427161857054238	0.155942926908003	chr1	228652338	228652339	cg03041738	cg03041738	Island	II
0.530042583302936	0.16557460260953	chr17	43339497	43339498	cg03048083	LOC100133991	Island	I
0.408485589833615	0.0613903860916798	chr19	37407374	37407375	cg03060201	ZNF568	Island	I
0.428546270987228	0.182930637665801	chr8	55379034	55379035	cg03087912	cg03087912	Island	I
0.429098328954619	0.144014189833671	chr16	23313295	23313296	cg03102879	SCNN1B	Island	I
0.401951560606052	0.186325878991477	chr7	155165471	155165472	cg03108139	cg03108139	Island	I
0.471195498995181	0.14445987595005	chr4	109092769	109092770	cg03149565	LOC641518	Island	I
0.427070483701727	0.188924133162651	chr18	4453856	4453857	cg03152033	cg03152033	N_Shore	I
0.473995308537156	0.138981536296828	chr16	23847675	23847676	cg03156893	PRKCB	Island	I
0.469433960707067	0.0403859230509253	chr9	841850	841851	cg03168582	DMRT1	Island	I
0.432666746690745	0.164957801291457	chr19	58238600	58238601	cg03215105	ZNF671	Island	II
0.446257631895394	0.116721566461171	chr1	46951318	46951319	cg03257575	cg03257575	Island	I
0.453251434130401	0.168347255697146	chr8	116660586	116660587	cg03277455	TRPS1	Island	II
0.493024621932923	0.0563891465175328	chr16	23847325	23847326	cg03306374	PRKCB	Island	I
0.405428699771829	0.195237029899803	chr19	1467952	1467953	cg03306486	APC2	Island	I
0.40652936666661	0.129931640660382	chr2	40679519	40679520	cg03307465	SLC8A1	S_Shore	I
0.446934070735963	0.109155765689985	chr12	95942287	95942288	cg03308628	USP44	Island	I
0.417201720299494	0.164353862281137	chr10	119293360	119293361	cg03311684	EMX2OS	N_Shore	I
0.497943938331186	0.185619994412154	chr16	88496788	88496789	cg03314029	ZNF469	Island	I
0.416869357097711	0.180159932246107	chr3	112052218	112052219	cg03329165	CD200	Island	II
0.420693099800749	0.187973682874108	chr3	44626453	44626454	cg03340649	ZNF660	Island	I
0.45096919776638	0.188160498046022	chr8	72756882	72756883	cg03347018	MSC	S_Shore	I
0.509833893190696	0.0871075090067596	chr10	79396793	79396794	cg03354113	KCNMA1	Island	I
0.431579389575579	0.159275565483751	chr20	61809827	61809828	cg03387135	MIR124-3	Island	I
0.501786535784006	0.0231329642487082	chr11	123301171	123301172	cg03401096	cg03401096	Island	I
0.402254117303759	0.176594284083567	chr1	46951477	46951478	cg03401357	cg03401357	Island	I
0.444840726093332	0.191390726257749	chr8	54789207	54789208	cg03475285	RGS20	N_Shore	II
0.465716038671952	0.172155252877637	chr20	37435477	37435478	cg03563630	PPP1R16B	Island	II
0.41261064722203	0.150973529903438	chr7	89748238	89748239	cg03571927	DPY19L2P4	Island	I
0.504059495894211	0.192846612765001	chr2	175547126	175547127	cg03573824	WIPF1	Island	II
0.432933336884617	0.105884405016216	chr2	47797488	47797489	cg03603951	KCNK12	Island	I
0.432769543872716	0.172738793256986	chrX	39958956	39958957	cg03662494	BCOR	Island	II
0.453856147062703	0.0880184225138819	chr12	103352326	103352327	cg03700449	ASCL1	Island	I
0.457500320790192	0.158481539541054	chr10	82117089	82117090	cg03701427	DYDC1	Island	I
0.615132696503984	0.192497422668555	chr16	84628969	84628970	cg03738384	COTL1	NA	I
0.422198165335397	0.107852446051406	chr22	24552594	24552595	cg03768513	CABIN1	Island	II
0.402546982489793	0.197652884417112	chr19	22034523	22034524	cg03803071	cg03803071	Island	II
0.431365466608872	0.107555930511376	chr2	101034279	101034280	cg03853987	CHST10	Island	II
0.492450941988596	0.195618193477138	chr12	103889798	103889799	cg03882242	C12orf42	Island	II
0.421777367393679	0.123760089012298	chr15	33009531	33009532	cg03884132	GREM1	Island	II
0.413715355323562	0.0524486087778669	chr19	37957997	37957998	cg03884783	ZNF569	Island	II
0.459744449340132	0.0822471926054317	chr1	229543112	229543113	cg03940848	cg03940848	Island	I
0.503191598601284	0.167801364454933	chr10	106400686	106400687	cg03958798	SORCS3	Island	I
0.556192276712188	0.116471121677231	chr5	133468435	133468436	cg03989273	TCF7	NA	I
0.446041615969231	0.179152108811567	chr5	139037323	139037324	cg03992638	CXXC5	N_Shelf	II
0.416614657767381	0.193954527404112	chr3	192126165	192126166	cg04003850	FGF12	Island	II
0.414824784695717	0.170838447696789	chr7	94284411	94284412	cg04010684	SGCE	N_Shore	II
0.45223838057181	0.0515681556379221	chr8	79428725	79428726	cg04014062	PKIA	Island	I
0.441074516929797	0.0602061151291704	chrY	14100573	14100574	cg04023335	cg04023335	Island	I
0.461116075663505	0.163243962659099	chr3	111260783	111260784	cg04039397	CD96	NA	II
0.401503850801886	0.158951182843741	chr7	19155806	19155807	cg04043591	TWIST1	N_Shore	II
0.469852086925098	0.13445512889519	chr6	29943455	29943456	cg04109898	HCG9	N_Shore	I
0.423211825233966	0.178065483952683	chr1	170630602	170630603	cg04123776	cg04123776	Island	I
0.42964320876756	0.0122890344765448	chr15	48937213	48937214	cg04125371	FBN1	Island	I
0.425369585800914	0.14006825600391	chr7	37488936	37488937	cg04136149	ELMO1	S_Shore	II
0.418418947339711	0.14383743599928	chr7	119912636	119912637	cg04144226	KCND2	N_Shore	II
0.402121338915605	0.1149964940897	chr6	30418941	30418942	cg04170192	cg04170192	Island	I
0.402013478870949	0.0910938275955583	chr11	107799979	107799980	cg04182321	RAB39	Island	II
0.518771808093672	0.126847239077037	chr5	118677172	118677173	cg04195774	TNFAIP8	NA	II
0.442319656814758	0.109242985556976	chr6	88877064	88877065	cg04207385	CNR1	Island	II
0.401496172296256	0.170247514314201	chr1	177140145	177140146	cg04209911	FAM5B	Island	I
0.424913148344627	0.0454098174794531	chr5	42994776	42994777	cg04223424	cg04223424	Island	I
0.410766008801081	0.13140563707964	chr1	215257222	215257223	cg04238348	KCNK2	S_Shore	I
0.515294842573724	0.0937103913366521	chr5	158524404	158524405	cg04248271	EBF1	Island	I
0.404760927179557	0.163981027247211	chr2	198063759	198063760	cg04278110	ANKRD44	NA	II
0.404062512799397	0.172807027331106	chr16	23846968	23846969	cg04279973	PRKCB	Island	II
0.451067997726603	0.141096479920285	chr19	42445244	42445245	cg04319276	cg04319276	Island	II
0.44490321038083	0.0830569932131986	chr19	37096487	37096488	cg04332534	ZNF382	Island	I
0.453484033008707	0.0953893198980455	chr10	116853118	116853119	cg04335339	ATRNL1	Island	I
0.493342457988423	0.188059237476113	chr3	192126584	192126585	cg04350913	FGF12	Island	II
0.439933849454768	0.112874488280984	chr3	112051991	112051992	cg04367486	CD200	Island	I
0.412651273140344	0.0934166988130383	chr6	73331191	73331192	cg04377145	KCNQ5	Island	I
0.44238104396205	0.103291834111681	chr1	171810376	171810377	cg04399751	DNM3	N_Shore	II
0.457814178033007	0.162896702996257	chr6	10398494	10398495	cg04406454	TFAP2A	N_Shore	I
0.448935370430125	0.167995833185937	chr7	19147157	19147158	cg04495995	cg04495995	Island	II
0.415426616603986	0.0548997519418111	chr5	77268452	77268453	cg04502985	cg04502985	Island	I
0.421785702753026	0.161248454765813	chr21	47010768	47010769	cg04574459	cg04574459	Island	II
0.446075039069063	0.148141583609819	chr16	85936480	85936481	cg04599946	IRF8	S_Shelf	II
0.472438132900631	0.114340907414154	chr5	101632341	101632342	cg04621020	SLCO4C1	Island	II
0.439231061633172	0.186702937369215	chr10	79397346	79397347	cg04688368	KCNMA1	Island	II
0.446777368704124	0.119495000432331	chr11	128565168	128565169	cg04691908	FLI1	S_Shore	II
0.408447607383253	0.043316160394763	chr20	30640512	30640513	cg04718428	HCK	Island	I
0.426309027543537	0.160988257615823	chr17	73584111	73584112	cg04738888	MYO15B	Island	I
0.42727133080892	0.0622846886751308	chr3	44037189	44037190	cg04741853	cg04741853	Island	I
0.494008958549326	0.139352642672061	chr11	105481319	105481320	cg04747226	GRIA4	Island	I
0.442689840962765	0.14813923960099	chr2	99553442	99553443	cg04787024	C2orf55	Island	I
0.610366207180521	0.121763263790994	chr5	118609467	118609468	cg04855216	TNFAIP8	NA	I
0.405830926873138	0.142968311188854	chr7	19158692	19158693	cg04904385	TWIST1	S_Shore	I
0.40056311250444	0.1483065242286	chr8	49468800	49468801	cg04920358	cg04920358	Island	I
0.434319535980573	0.0883581335527438	chr13	43149234	43149235	cg04922681	TNFSF11	Island	I
0.435996716398921	0.112027407247127	chr16	58497239	58497240	cg04942472	NDRG4	Island	II
0.414443205622508	0.109119335312299	chr10	44162879	44162880	cg04963514	cg04963514	Island	I
0.450163401120479	0.190824623982414	chr17	43339328	43339329	cg04992638	C17orf46	Island	I
0.403641715253448	0.148936087204527	chr11	57250204	57250205	cg05005609	cg05005609	Island	I
0.530959558939668	0.0491113704576498	chr19	37096329	37096330	cg05020604	ZNF529	Island	I
0.469413330818563	0.070708544405738	chr2	61372117	61372118	cg05037927	C2orf74	NA	II
0.400600335268541	0.163105032857007	chr16	3237964	3237965	cg05048377	cg05048377	N_Shore	I
0.494132968359439	0.138776100989517	chr13	37005570	37005571	cg05089090	CCNA1	N_Shore	I
0.466729627103836	0.181968214610134	chr13	37006127	37006128	cg05137358	CCNA1	Island	II
0.467671070749887	0.122831058853636	chr8	144650730	144650731	cg05191879	C8orf73	N_Shore	I
0.508327352561232	0.165470124458627	chr6	10422322	10422323	cg05224741	cg05224741	Island	I
0.431294833576375	0.0536316535841382	chr11	104034227	104034228	cg05238517	PDGFD	N_Shore	II
0.420066262892822	0.164105981118432	chr19	37825388	37825389	cg05280698	HKR1	Island	II
0.423629702024098	0.155099105398826	chr4	2813724	2813725	cg05336051	SH3BP2	NA	II
0.581083330848231	0.102673757033509	chr15	86233214	86233215	cg05341539	AKAP13	NA	II
0.444766667353322	0.135318793406071	chr6	124124275	124124276	cg05343073	NKAIN2	Island	I
0.413714354744918	0.199974746166864	chr2	74741853	74741854	cg05349062	TLX2	Island	I
0.421029421363395	0.187156224650832	chr16	82660727	82660728	cg05374412	CDH13	Island	I
0.489865149755015	0.057566902600879	chr6	28956247	28956248	cg05404698	cg05404698	Island	I
0.45527311664976	0.0200915455534846	chr6	73331114	73331115	cg05447008	KCNQ5	Island	I
0.47435377496251	0.162602602596659	chr8	72917350	72917351	cg05472468	cg05472468	Island	I
0.412990306728424	0.19004031733731	chr10	79396624	79396625	cg05479582	KCNMA1	Island	I
0.513353863325256	0.177560618939469	chr10	102899285	102899286	cg05482942	cg05482942	Island	I
0.447098783662919	0.187218300896162	chr6	133562035	133562036	cg05493394	EYA4	N_Shore	II
0.426895411050166	0.158473442637568	chr12	54359761	54359762	cg05516489	HOTAIR	Island	I
0.41522187568105	0.190514251781324	chr17	46656543	46656544	cg05527785	HOXB4	S_Shore	II
0.411906667741054	0.152660698204278	chr17	40464318	40464319	cg05548912	cg05548912	Island	II
0.495201786439253	0.147264166939054	chr6	10393778	10393779	cg05639246	cg05639246	S_Shelf	II
0.434833431881397	0.187550691261399	chr6	85474595	85474596	cg05674784	TBX18	S_Shore	II
0.495825824371629	0.179626670978582	chr10	46076550	46076551	cg05721476	MARCH8	NA	II
0.442879662178684	0.181799094065633	chr12	47225326	47225327	cg05728754	cg05728754	Island	I
0.506787206926594	0.0796539159249711	chr6	391743	391744	cg05766140	IRF4	Island	II
0.465050174896909	0.192919721308612	chr2	118982056	118982057	cg05766802	cg05766802	Island	II
0.438795564663462	0.0918440469463006	chr7	98467183	98467184	cg05833635	TMEM130	Island	II
0.414295818829129	0.145224721262427	chr13	20768236	20768237	cg05850327	GJB2	S_Shore	I
0.441238281312422	0.13676345255366	chr1	35395663	35395664	cg05860313	cg05860313	Island	II
0.404594667306605	0.112608857183712	chr5	140800586	140800587	cg05870739	PCDHGA4	N_Shore	I
0.419283883862322	0.0919539474096056	chr16	2041512	2041513	cg05915293	SYNGR3	N_Shore	I
0.435456076426333	0.113350035626979	chr14	102248253	102248254	cg05920961	PPP2R5C	Island	II
0.410736120231276	0.15864918844619	chr3	121903016	121903017	cg05937969	CASR	Island	II
0.431236913367976	0.158222609514549	chr4	5021203	5021204	cg06007271	CYTL1	Island	I
0.43834040761498	0.0210913797933808	chr11	128564106	128564107	cg06072021	FLI1	Island	I
0.414803452046455	0.197008134610823	chr12	128751582	128751583	cg06164660	TMEM132C	Island	I
0.463220910860811	0.127238084276451	chr20	37434231	37434232	cg06207052	PPP1R16B	Island	I
0.596077702550129	0.0457350465483513	chr6	393616	393617	cg06223767	IRF4	Island	I
0.412181096849513	0.163092851356771	chr17	46671131	46671132	cg06266993	LOC404266	Island	I
0.475837497925041	0.134227234666163	chr8	72755871	72755872	cg06269753	MSC	Island	II
0.436624911154724	0.0885072708434112	chr7	37488645	37488646	cg06338562	ELMO1	Island	I
0.567863271300996	0.053555230552907	chr6	391936	391937	cg06392169	IRF4	Island	I
0.465586768379005	0.0853826200586421	chr5	101632321	101632322	cg06480736	SLCO4C1	Island	I
0.430668517324642	0.146599374540495	chr4	165878055	165878056	cg06481168	C4orf39	Island	I
0.448311874297966	0.140055082795253	chr4	40859293	40859294	cg06485940	APBB2	S_Shore	I
0.441541414540811	0.178280873608166	chr11	62323216	62323217	cg06520521	cg06520521	NA	II
0.443658179277144	0.0920662145851044	chr2	19561612	19561613	cg06530338	cg06530338	Island	I
0.474851131968494	0.145013947995652	chr1	47911449	47911450	cg06531379	cg06531379	S_Shore	II
0.400829675059904	0.102116817131403	chr20	2781489	2781490	cg06539804	CPXM1	Island	II
0.435488136710456	0.0573061885167572	chr11	33890371	33890372	cg06560887	LMO2	Island	I
0.469648922290513	0.175261072221737	chr5	140800929	140800930	cg06572465	PCDHGA4	Island	I
0.425943044418209	0.19541012622579	chr19	37464417	37464418	cg06611358	cg06611358	Island	II
0.40213100518501	0.119395494972045	chr10	118893174	118893175	cg06611922	VAX1	N_Shore	I
0.406395045143132	0.190046531619868	chr3	54154869	54154870	cg06612215	cg06612215	Island	II
0.622501077042748	0.167501996087377	chr19	6272158	6272159	cg06633438	MLLT1	Island	I
0.431064014797958	0.198649786127998	chr2	180726328	180726329	cg06695611	ZNF385B	Island	I
0.425490152942428	0.0825811599773555	chr16	56224901	56224902	cg06728579	GNAO1	Island	I
0.489041071780599	0.0349131202235849	chr1	111217691	111217692	cg06750832	KCNA3	Island	I
0.457696902959349	0.197169862976901	chr2	183731824	183731825	cg06830784	FRZB	Island	II
0.439152062222431	0.128654303092253	chr5	42949542	42949543	cg06843889	cg06843889	N_Shore	II
0.412398707373213	0.190616875274212	chr8	32406928	32406929	cg06926782	NRG1	S_Shore	I
0.450904069940286	0.123071284722229	chr19	40314927	40314928	cg06936564	cg06936564	Island	I
0.497483471356084	0.0397841394362223	chr2	182322268	182322269	cg06952671	ITGA4	Island	I
0.42940477833204	0.174889764391247	chr8	99952047	99952048	cg06992285	cg06992285	Island	I
0.491047036109905	0.0732647581712486	chr13	28674451	28674452	cg07017374	FLT3	Island	I
0.457590337080783	0.159806353853267	chr7	140773905	140773906	cg07028821	cg07028821	Island	I
0.42809883058118	0.175260109747793	chr4	41258910	41258911	cg07068756	UCHL1	Island	I
0.473064466872172	0.0257217212522173	chr7	37488428	37488429	cg07122245	ELMO1	Island	I
0.404236909528141	0.179268860428217	chr16	86537316	86537317	cg07136023	cg07136023	N_Shore	I
0.470890273836462	0.0258551579798055	chr1	107683775	107683776	cg07155336	NTNG1	Island	I
0.425415521080573	0.190501188976874	chr6	106429142	106429143	cg07272711	cg07272711	Island	I
0.508568711969191	0.178405869738718	chr7	27196286	27196287	cg07302069	HOXA7	Island	I
0.435083478249894	0.161069897836807	chr2	65528222	65528223	cg07310500	cg07310500	NA	II
0.407197088681269	0.199040480625468	chr7	93520323	93520324	cg07380959	TFPI2	S_Shore	II
0.456694539814229	0.0487608256909293	chr1	107684425	107684426	cg07470367	NTNG1	Island	II
0.495988068024196	0.0973595124270623	chr6	42739021	42739022	cg07481320	cg07481320	NA	I
0.418057192390947	0.0964918539137353	chr2	97505464	97505465	cg07490070	ANKRD23	Island	I
0.42578738576791	0.195475073969216	chr11	1770066	1770067	cg07523553	HCCA2	Island	II
0.407205381223127	0.064521508061568	chr12	94543680	94543681	cg07526042	PLXNC1	Island	II
0.437288524481494	0.195687620495327	chr20	43935283	43935284	cg07534843	MATN4	Island	I
0.400513201048634	0.0725604031980227	chr19	18540208	18540209	cg07561894	SSBP4	Island	II
0.42619539179199	0.198158789246455	chr15	76630095	76630096	cg07573209	ISL2	Island	I
0.496027070986428	0.0409364930898731	chr7	50343883	50343884	cg07589773	IKZF1	Island	I
0.408176534174156	0.0342115531586092	chr5	17218278	17218279	cg07594209	BASP1	Island	I
0.438103867902786	0.190438246661136	chr19	22034418	22034419	cg07655636	cg07655636	Island	I
0.470736533982389	0.101612035457906	chr16	56228467	56228468	cg07700514	DKFZP434H168	S_Shelf	I
0.420034216526132	0.10393534576954	chr6	30228063	30228064	cg07723510	HLA-L	Island	I
0.463917326571707	0.152363686059874	chr2	176956573	176956574	cg07802350	HOXD13	Island	I
0.520756174497798	0.0407009123012387	chr1	111217712	111217713	cg07808555	KCNA3	Island	I
0.487278595468998	0.14174870356743	chr16	77822419	77822420	cg07821427	VAT1L	Island	I
0.435322590880393	0.109234570830978	chr10	43600497	43600498	cg07825347	RET	Island	I
0.400255559934703	0.0613490102763629	chr16	56228495	56228496	cg07829842	DKFZP434H168	S_Shelf	I
0.454590912881352	0.17538002716568	chr6	28411423	28411424	cg07836142	ZSCAN23	NA	II
0.402863951224879	0.0688462779193485	chr10	64575442	64575443	cg07852757	EGR2	Island	II
0.490491246005339	0.0856155419202022	chr7	127671193	127671194	cg07871590	LRRC4	Island	I
0.450945948495383	0.144805802279794	chr22	38221187	38221188	cg07879739	GALR3	Island	II
0.430798222989833	0.132286655434816	chr10	74017122	74017123	cg07904073	cg07904073	N_Shelf	II
0.424024077462828	0.137691781025998	chr8	67874858	67874859	cg07922007	cg07922007	Island	II
