CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
1	p	NADK	29	1688239	1690254	2016	1688883	1689887	1005	0.787287822373804	0.894049685061886	0.106761862688083	7.23486083577003e-24	3482
1	p	CALML6	30	1845896	1846151	256	1845940	1846098	159	0.751265162540351	0.627145187910476	-0.124119974629875	1.18036473546542e-47	1501
1	p	TMEM52	31	1851345	1852276	932	1851347	1852238	892	0.672982438593835	0.653440510337748	-0.0195419282560876	3.93032240109401e-20	4114
1	p	TMEM52	32	1853649	1858166	4518	1854473	1858106	3634	0.660446390046169	0.663995765003236	0.00354937495706686	3.52579354975666e-12	6406
1	p	KIAA1751	33	1869508	1873687	4180	1870495	1873499	3005	0.788763064245115	0.849464035491165	0.0607009712460501	9.09481756000986e-22	3813
1	p	KIAA1751	34	1875721	1880219	4499	1875780	1878565	2786	0.455030224600934	0.463609505992387	0.00857928139145253	7.69864469521469e-21	3977
1	p	KIAA1751	35	1889280	1890815	1536	1889924	1890171	248	0.920914974896063	0.921589410923253	0.000674436027190639	3.81291344247352e-11	6810
1	p	KIAA1751	36	1894969	1895251	283	1895061	1895206	146	0.795176025266057	0.855570046161908	0.060394020895851	1.28571055069747e-08	7916
1	p	GABRD	37	1945034	1948342	3309	1946008	1946688	681	0.737315487124973	0.638833152236785	-0.0984823348881879	4.71749705706216e-20	4126
1	p	PRKCZ	38	1981157	1981277	121	1981217	1981270	54	0.165662977073389	0.199955676626742	0.0342926995533528	2.25771174080171e-06	9038
1	p	PRKCZ	39	2002078	2003366	1289	2002722	2003326	605	0.822040582710021	0.837640552858644	0.0155999701486225	0.00609364348620812	9851
1	p	PRKCZ	40	2007721	2009223	1503	2008365	2008579	215	0.917389351830546	0.925938269740311	0.0085489179097652	5.95330112935526e-06	9205
1	p	PRKCZ	41	2013432	2014944	1513	2013507	2014628	1122	0.404727381494663	0.70295461406433	0.298227232569667	1.99948884093154e-221	26
1	p	PRKCZ	42	2016473	2017326	854	2016789	2017010	222	0.415059167110044	0.584723440238243	0.169664273128199	9.82484692363896e-48	1496
1	p	PRKCZ	43	2035024	2037772	2749	2035295	2037476	2182	0.768910280620954	0.755372040484867	-0.013538240136088	3.21287073297047e-07	8654
1	p	PRKCZ	44	2042065	2045135	3071	2043037	2043853	817	0.87751033068568	0.869268798650876	-0.00824153203480449	1.30234848068864e-06	8911
1	p	PRKCZ	45	2058640	2061610	2971	2058790	2060642	1853	0.736656727547623	0.607701582079951	-0.128955145467673	6.53478220241148e-27	3040
1	p	PRKCZ	46	2104162	2106936	2775	2104223	2106732	2510	0.830748967963591	0.791590149376538	-0.0391588185870532	7.15859670817998e-28	2931
1	p	C1orf86	47	2125041	2125323	283	2125049	2125243	195	0.519296115038581	0.552863425234578	0.0335673101959969	0.000578685297726144	9796
1	p	SKI	48	2162828	2164173	1346	2162931	2163529	599	0.162678420571615	0.228876805099654	0.0661983845280393	4.4919288799171e-25	3285
1	p	SKI	49	2174409	2175211	803	2174725	2174895	171	0.849894278168887	0.822347136651191	-0.0275471415176958	4.64758436680848e-14	5673
1	p	SKI	50	2217788	2220576	2789	2218432	2220497	2066	0.784250057664957	0.758144739409385	-0.0261053182555715	1.38575580231359e-23	3531
1	p	SKI	51	2222341	2222564	224	2222419	2222486	68	0.387970723166394	0.151616902680667	-0.236353820485727	1.16539892215131e-71	769
1	p	SKI	52	2230460	2230809	350	2230601	2230668	68	0.630960348524028	0.355394495149551	-0.275565853374477	6.37616495442105e-86	508
1	p	SKI	53	2240000	2244765	4766	2240191	2244585	4395	0.647760665088018	0.684081777370184	0.0363211122821666	3.04042561958047e-21	3898
1	p	MORN1	54	2261588	2263118	1531	2262232	2262923	692	0.550290147042166	0.424081100849798	-0.126209046192368	1.02514368107915e-29	2715
1	p	MORN1	55	2270200	2271123	924	2270516	2270807	292	0.884263355563585	0.901623987345225	0.0173606317816399	1.59366223182108e-06	8952
1	p	LOC100129534	56	2282538	2283170	633	2282601	2283063	463	0.831791704744251	0.840689690851061	0.0088979861068097	3.09234627911095e-07	8646
1	p	MORN1	57	2284214	2285431	1218	2284501	2285178	678	0.468037778963207	0.309938109739521	-0.158099669223686	3.5515366607782e-55	1225
1	p	MORN1	58	2324145	2324284	140	2324205	2324224	20	0.191015296421424	0.288567571072062	0.0975522746506381	3.24819974074715e-41	1787
1	p	RER1	59	2328736	2329368	633	2328848	2329176	329	0.881424594222039	0.883786026087065	0.00236143186502669	1.46765114675673e-05	9364
1	p	RER1	60	2334632	2338519	3888	2334785	2338210	3426	0.736382529609772	0.830094382818223	0.0937118532084509	4.60827158323073e-56	1199
1	p	PEX10	61	2345273	2345470	198	2345333	2345410	78	0.464005496100215	0.628853222624247	0.164847726524031	3.52457656944958e-80	588
1	p	RER1	62	2359886	2360100	215	2359927	2360074	148	0.665164092168705	0.462238835993912	-0.202925256174793	7.75310646152809e-65	932
1	p	RER1	63	2361954	2366647	4694	2362403	2365763	3361	0.683304940353115	0.673127234390762	-0.0101777059623532	8.98587852047853e-34	2322
1	p	PLCH2	64	2376317	2380175	3859	2377415	2378521	1107	0.652102982073318	0.66337755140026	0.0112745693269416	1.76598256841222e-05	9389
1	p	PLCH2	65	2381864	2385341	3478	2382583	2385305	2723	0.691009842759122	0.668501921519843	-0.0225079212392797	3.48097684362066e-10	7207
1	p	PLCH2	66	2389047	2393001	3955	2389638	2391837	2200	0.569896996046455	0.66201887696963	0.0921218809231749	9.89767386421406e-26	3200
1	p	PLCH2	67	2428548	2429321	774	2428864	2429005	142	0.784339261598125	0.836208209509602	0.0518689479114773	6.87145864549009e-09	7774
1	p	LOC115110	68	2483403	2484249	847	2483719	2483933	215	0.871121368153848	0.785200398911234	-0.0859209692426139	8.69822231337344e-78	641
1	p	C1orf93	69	2521564	2523096	1533	2521842	2523091	1250	0.913957731148903	0.926930198878262	0.0129724677293589	6.49894076471665e-07	8777
1	p	TTC34	70	2701840	2705148	3309	2703494	2705124	1631	0.33812192494746	0.514157315610841	0.176035390663381	1.95838590017472e-56	1180
1	p	TTC34	71	2718210	2724101	5892	2718742	2723217	4476	0.495846915103294	0.599018712052087	0.103171796948794	1.34800779260817e-54	1237
1	p	ACTRT2	72	2777131	2783984	6854	2777158	2783100	5943	0.491022822596589	0.596777397366578	0.105754574769989	5.03364823746446e-55	1227
1	p	ACTRT2	73	2788205	2789973	1769	2788902	2789896	995	0.606190929971758	0.792494613776285	0.186303683804527	1.78279427748738e-36	2097
1	p	ACTRT2	74	2795309	2800801	5493	2796193	2800194	4002	0.513188815110866	0.614290871596854	0.101102056485987	8.8272554078824e-35	2230
1	p	ACTRT2	75	2819109	2827837	8729	2819993	2827833	7841	0.578282491756934	0.706396961796903	0.128114470039969	2.55329315952465e-51	1353
1	p	ACTRT2	76	2832759	2841192	8434	2833643	2840308	6666	0.508850237773808	0.619085942642462	0.110235704868655	3.56563342600157e-65	927
1	p	ACTRT2	77	2842514	2845822	3309	2842673	2845514	2842	0.529844682070983	0.605646739663539	0.0758020575925559	1.96399129525425e-09	7551
1	p	ACTRT2	78	2862214	2864699	2486	2863098	2863815	718	0.428974850350349	0.523357736525984	0.0943828861756359	1.14007262964535e-19	4196
1	p	ACTRT2	79	2886710	2886950	241	2886792	2886868	77	0.695840679084167	0.832492973430842	0.136652294346675	7.04333688630502e-16	5103
1	p	ACTRT2	80	2898380	2901047	2668	2899264	2900163	900	0.636561645256713	0.747661325871829	0.111099680615115	7.89475962564751e-27	3047
1	p	ACTRT2	81	2934623	2937965	3343	2936277	2937278	1002	0.728301952335814	0.873143302907178	0.144841350571364	6.65595540209847e-42	1752
1	p	ACTRT2	82	2946047	2949396	3350	2946727	2948512	1786	0.475342399817722	0.578659716887551	0.103317317069829	2.27558675414768e-40	1838
1	p	ACTRT2	83	2953224	2955313	2090	2954108	2954429	322	0.410897282732446	0.564207058565825	0.153309775833379	5.72465080106049e-46	1570
1	p	FLJ42875	84	2984140	2984353	214	2984218	2984275	58	0.319411957146348	0.206582534171684	-0.112829422974664	2.62642159379288e-25	3259
1	p	PRDM16	85	3000861	3001269	409	3001002	3001128	127	0.675815051466265	0.795061190122933	0.119246138656667	1.32516407069725e-23	3529
1	p	PRDM16	86	3006150	3008349	2200	3006329	3008033	1705	0.672169110233156	0.847220201130309	0.175051090897153	1.45328217011855e-71	771
1	p	PRDM16	87	3010728	3011620	893	3010896	3011304	409	0.682693441845505	0.814491362989201	0.131797921143696	2.26836776701696e-31	2542
1	p	PRDM16	88	3031701	3032989	1289	3032302	3032965	664	0.683137317680618	0.731492880410831	0.0483555627302139	3.95096925585459e-06	9133
1	p	PRDM16	89	3041441	3042954	1514	3042085	3042459	375	0.840914748728206	0.906857265722001	0.0659425169937951	7.49070862758421e-08	8314
1	p	PRDM16	90	3044425	3045368	944	3044741	3045166	426	0.787939574931071	0.863371596632315	0.0754320217012447	1.23783226882692e-11	6602
1	p	PRDM16	91	3050521	3052241	1721	3050837	3052175	1339	0.774109589706001	0.793275297413322	0.0191657077073214	1.10560536451174e-19	4193
1	p	PRDM16	92	3056601	3056849	249	3056679	3056771	93	0.336910336028323	0.420703956631327	0.0837936206030048	2.19426531988142e-15	5249
1	p	PRDM16	93	3059031	3059187	157	3059051	3059137	87	0.444393234660771	0.532497097898099	0.0881038632373277	1.57157976508533e-20	4024
1	p	PRDM16	94	3077154	3079168	2015	3077798	3079069	1272	0.406902842296649	0.462637690544193	0.0557348482475437	2.7957635840341e-20	4073
1	p	PRDM16	95	3087321	3088315	995	3087637	3087999	363	0.133180369999588	0.0813231909581083	-0.0518571790414798	1.19220414683646e-09	7446
1	p	PRDM16	96	3089575	3090207	633	3089597	3090134	538	0.705828433710282	0.729588576352718	0.0237601426424364	8.73865358767772e-10	7392
1	p	PRDM16	97	3096044	3096845	802	3096360	3096529	170	0.600455077166316	0.71960376072983	0.119148683563514	2.81364079967437e-26	3124
1	p	PRDM16	98	3098589	3100903	2315	3098864	3100497	1634	0.740183725459737	0.8173855739145	0.0772018484547631	2.87778297649223e-20	4079
1	p	PRDM16	99	3106646	3107934	1289	3106929	3107290	362	0.867083040763806	0.952720242622744	0.0856372018589375	1.14058599446582e-10	6998
1	p	PRDM16	100	3114176	3116189	2014	3114820	3115545	726	0.718465454264153	0.656800892582928	-0.0616645616812244	2.0900460297554e-34	2265
1	p	PRDM16	101	3123022	3123816	795	3123054	3123695	642	0.743110553047716	0.85527145420706	0.112160901159344	2.65727387706487e-19	4284
1	p	PRDM16	102	3128689	3129554	866	3129005	3129238	234	0.724804023739047	0.857411361334152	0.132607337595105	2.96144247138855e-20	4083
1	p	PRDM16	103	3140039	3141222	1184	3140299	3140906	608	0.740603321401132	0.902603193423678	0.161999872022546	2.96804686721879e-27	2999
1	p	PRDM16	104	3143469	3145354	1886	3143682	3144710	1029	0.657949890925663	0.738862669613717	0.0809127786880541	7.48973465996315e-10	7362
1	p	PRDM16	105	3147863	3148083	221	3147941	3148005	65	0.800469401942739	0.924616984714213	0.124147582771474	2.98957297025667e-14	5601
1	p	PRDM16	106	3159427	3162314	2888	3159568	3162173	2606	0.425807300295301	0.572780001778515	0.146972701483214	6.88340868629113e-85	518
1	p	PRDM16	107	3163331	3163613	283	3163341	3163545	205	0.497035689269404	0.654378618926664	0.15734292965726	2.07054221353666e-27	2980
1	p	PRDM16	108	3192636	3193924	1289	3193118	3193787	670	0.745956634944972	0.848761583507639	0.102804948562667	8.39348922235187e-14	5764
1	p	PRDM16	109	3206727	3208232	1506	3207371	3207588	218	0.733944752436562	0.86833244996914	0.134387697532578	4.90307385442209e-32	2481
1	p	PRDM16	110	3229423	3230055	633	3229579	3229921	343	0.295006133145074	0.253034642582023	-0.0419714905630508	7.62868094663969e-07	8806
1	p	PRDM16	111	3268936	3269794	859	3269252	3269478	227	0.418208276721865	0.321577584705651	-0.0966306920162136	6.17476102596959e-11	6899
1	p	PRDM16	112	3276272	3278267	1996	3276413	3277623	1211	0.45090640942005	0.464504560778552	0.0135981513585026	1.00433377022383e-41	1765
1	p	PRDM16	113	3302657	3304602	1946	3302968	3304131	1164	0.741357940994912	0.839326662099963	0.0979687211050508	3.59707112426978e-33	2375
1	p	PRDM16	114	3320597	3320879	283	3320665	3320854	190	0.592088457353302	0.686863136526393	0.0947746791730917	1.46830278547637e-14	5511
1	p	PRDM16	115	3331002	3331232	231	3331080	3331154	75	0.840498521139847	0.957052535119226	0.116554013979379	1.23410349328414e-15	5177
1	p	PRDM16	116	3346813	3349215	2403	3347146	3348571	1426	0.799591092540669	0.845561179992099	0.0459700874514297	1.17100078325048e-15	5168
1	p	PRDM16	117	3352256	3355233	2978	3352257	3354467	2211	0.715560442548409	0.810142561254874	0.0945821187064653	1.18241105143006e-34	2244
1	p	ARHGEF16	118	3382118	3382750	633	3382237	3382565	329	0.66191211182139	0.482368104977218	-0.179544006844172	8.09942423070802e-68	854
1	p	ARHGEF16	119	3384511	3385321	811	3384827	3385005	179	0.844318375289291	0.793781992499829	-0.050536382789462	6.63068019001927e-29	2794
1	p	ARHGEF16	120	3387597	3388512	916	3387913	3388196	284	0.802519286669409	0.65751879531713	-0.145000491352279	2.08023282433594e-79	601
1	p	ARHGEF16	121	3396855	3402491	5637	3397113	3401748	4636	0.721815202014287	0.701336945693091	-0.0204782563211958	2.34200530288734e-40	1841
1	p	MEGF6	122	3424336	3424618	283	3424354	3424530	177	0.874070360942521	0.894845331180541	0.0207749702380196	1.58834234018212e-07	8482
1	p	MEGF6	123	3473886	3474518	633	3473923	3474376	454	0.617014987326534	0.46424079086708	-0.152774196459454	7.02799748461689e-28	2927
1	p	MEGF6	124	3476852	3477618	767	3477168	3477442	275	0.714251521913772	0.718133394738372	0.00388187282460017	7.04134438039641e-05	9580
1	p	MEGF6	125	3495457	3496745	1289	3495611	3496101	491	0.759462221967017	0.853243437611132	0.093781215644115	7.80818132583608e-17	4846
1	p	MEGF6	126	3514277	3515838	1562	3514921	3515194	274	0.503726167116703	0.198924518559738	-0.304801648556965	7.33566512059177e-78	635
1	p	MEGF6	127	3523815	3525103	1289	3524425	3525092	668	0.891509896729269	0.900899368931321	0.00938947220205189	4.38692238480636e-05	9523
1	p	TPRG1L	128	3530476	3533867	3392	3532130	3533028	899	0.778074274904947	0.85691859611572	0.0788443212107731	7.01833019663004e-17	4837
1	p	TPRG1L	129	3545533	3549535	4003	3545707	3548991	3285	0.85325889707008	0.860313288447072	0.00705439137699171	2.33810059640233e-08	8053
1	p	TP73	130	3567692	3568272	581	3567719	3568245	527	0.447975663418492	0.343857865734709	-0.104117797683783	8.34717837143585e-78	639
1	p	TP73	131	3600419	3601195	777	3600735	3600879	145	0.627431747474365	0.382650374574787	-0.244781372899577	8.10536148404963e-59	1111
1	p	TP73	132	3607019	3607194	176	3607097	3607116	20	0.715594213444524	0.441483047328279	-0.274111166116245	1.38250436035911e-65	915
1	p	TP73	133	3615074	3616078	1005	3615390	3615762	373	0.808665042507879	0.517637414814045	-0.291027627693835	4.33967493879921e-150	120
1	p	TP73	134	3619574	3621692	2119	3619574	3621445	1872	0.717909060333852	0.538767090366172	-0.17914196996768	1.17737527994385e-80	579
1	p	TP73	135	3634789	3634996	208	3634811	3634918	108	0.46810836944722	0.35802023945492	-0.1100881299923	3.98862864982876e-25	3276
1	p	LOC388588	136	3691350	3692638	1289	3691387	3692495	1109	0.552872908641093	0.567668976914476	0.0147960682733832	4.14421255732783e-06	9143
1	p	LRRC47	137	3700036	3701847	1812	3700680	3701819	1140	0.756096921512063	0.8442392261947	0.0881423046826371	7.17790894287476e-11	6925
1	p	LRRC47	138	3706061	3707349	1289	3706322	3707176	855	0.657913514787931	0.698851324493907	0.040937809705976	1.61156324401213e-07	8484
1	p	LRRC47	139	3713087	3713105	19	3713094	3713105	12	0.0447806278344285	0.0537754093079975	0.00899478147356897	1.89826540575081e-10	7090
1	p	KIAA0562	140	3731745	3731905	161	3731815	3731835	21	0.964303910760246	0.969365753389769	0.00506184262952347	5.95094651393952e-08	8265
1	p	KIAA0562	141	3774767	3774918	152	3774827	3774858	32	0.171613321843028	0.195924944407345	0.0243116225643173	5.05740703364437e-06	9180
1	p	DFFB	142	3799659	3803729	4071	3801660	3801728	69	0.905819256601259	0.9252468668975	0.0194276102962411	4.40568444707676e-10	7255
1	p	LOC100133612	143	3826159	3828072	1914	3826425	3827651	1227	0.431463059749604	0.506747315596879	0.0752842558472754	4.22815418605335e-24	3442
1	p	RP13-614K11.1	144	4078122	4080170	2049	4079006	4079286	281	0.583372407708245	0.725279980223958	0.141907572515714	9.10004566720264e-24	3499
1	p	RP13-614K11.1	145	4086298	4088110	1813	4087182	4087676	495	0.537961440520464	0.660056932227978	0.122095491707513	3.53915980724588e-12	6408
1	p	RP13-614K11.1	146	4186953	4190364	3412	4187837	4188710	874	0.823881345667388	0.937266400209635	0.113385054542246	2.9820596974222e-12	6377
1	p	RP13-614K11.1	147	4229876	4232104	2229	4230760	4231220	461	0.727777700554708	0.900097384629503	0.172319684074795	1.31589189199106e-17	4663
1	p	AJAP1	148	4735783	4736503	721	4736099	4736187	89	0.699811820074158	0.861635585090758	0.1618237650166	1.60321607168601e-18	4465
1	p	AJAP1	149	4832302	4832458	157	4832352	4832432	81	0.797044390918921	0.934210340225437	0.137165949306515	5.11661970139513e-15	5352
1	p	AJAP1	150	4835121	4844899	9779	4835298	4844111	8814	0.750045249854079	0.840200815084112	0.0901555652300332	8.71036267397782e-20	4179
1	p	MIR4417	151	5539074	5541834	2761	5539958	5540950	993	0.715146527410493	0.862707585861077	0.147561058450584	7.57630205588123e-41	1815
1	p	MIR4689	152	5895577	5897537	1961	5896461	5896653	193	0.460702113219201	0.559428258249144	0.0987261450299434	6.86311222425701e-12	6507
1	p	MIR4689	153	5916649	5918799	2151	5917393	5918693	1301	0.885174875366014	0.82533866075107	-0.0598362146149446	7.29160566424728e-27	3044
1	p	MIR4689	154	5921308	5925310	4003	5922686	5923909	1224	0.908816607694412	0.905935955042038	-0.00288065265237336	1.35084311440461e-08	7924
1	p	NPHP4	155	5932035	5933310	1276	5932351	5933044	694	0.83571702696502	0.811177154073351	-0.0245398728916694	3.78429536175309e-23	3583
1	p	NPHP4	156	5971633	5972390	758	5971949	5972074	126	0.918143121194691	0.935534061256529	0.0173909400618383	0.000366887354722318	9765
1	p	KCNAB2	157	6105543	6106260	718	6105859	6105944	86	0.883513275033576	0.84662664678027	-0.0368866282533062	4.60392321249175e-08	8204
1	p	KCNAB2	158	6156642	6166736	10095	6158643	6165483	6841	0.619585672362424	0.700692935264735	0.0811072629023111	5.66799228360119e-39	1924
1	p	CHD5	159	6191177	6192755	1579	6191821	6192121	301	0.739227568578002	0.809925685021857	0.0706981164438556	3.55164137555897e-14	5632
1	p	ICMT	160	6282843	6287108	4266	6284844	6285107	264	0.869706886077012	0.858680748348003	-0.0110261377290087	2.16670739435173e-12	6324
1	p	ICMT	161	6296983	6300291	3309	6297128	6299374	2247	0.833343205113945	0.825361505372061	-0.0079816997418849	7.41210647817475e-06	9251
1	p	HES3	162	6304198	6304339	142	6304199	6304272	74	0.292946084198215	0.131622357588387	-0.161323726609828	2.48784541226326e-33	2356
1	p	ACOT7	163	6333480	6334183	704	6333502	6333867	366	0.887753684387104	0.832844080080356	-0.0549096043067473	5.94504967621379e-37	2057
1	p	ACOT7	164	6390279	6391146	868	6390473	6390830	358	0.772178072774905	0.571465184650038	-0.200712888124867	4.83427531720833e-101	331
1	p	ACOT7	165	6445316	6446550	1235	6445632	6446234	603	0.604181340707523	0.376260322562392	-0.227921018145131	5.09695881510017e-113	248
1	p	ACOT7	166	6454266	6454386	121	6454278	6454339	62	0.0894248450753143	0.1202230626266	0.0307982175512854	1.9764417551899e-23	3550
1	p	ESPN	167	6507901	6508113	213	6507979	6508035	57	0.149908019257984	0.0557255540938093	-0.0941824651641747	8.58880452450666e-12	6535
1	p	PLEKHG5	168	6534235	6536136	1902	6534449	6535492	1044	0.725919404445036	0.810273567916189	0.0843541634711533	1.78674472667028e-24	3380
1	p	PLEKHG5	169	6537253	6537920	668	6537569	6537840	272	0.770035157356333	0.685155792002864	-0.084879365353469	2.28466765753436e-31	2543
1	p	PLEKHG5	170	6566021	6566653	633	6566138	6566528	391	0.901524180598006	0.956028816099793	0.0545046355017865	1.51190953824178e-09	7492
1	p	KLHL21	171	6656415	6657703	1289	6657059	6657644	586	0.781768530477213	0.722258741553177	-0.0595097889240354	1.7591669371191e-26	3094
1	p	PHF13	172	6680940	6682644	1705	6681584	6681878	295	0.814793258851453	0.863262864849953	0.0484696059984996	8.50907824934643e-05	9605
1	p	THAP3	173	6692391	6696827	4437	6694331	6696166	1836	0.794554362586185	0.788488136516667	-0.00606622606951834	2.64797731463209e-06	9071
1	p	CAMTA1	174	7110868	7111683	816	7111184	7111367	184	0.642928437818669	0.671135930480501	0.0282074926618324	8.06879980246904e-06	9264
1	p	CAMTA1	175	7129983	7130615	633	7130061	7130495	435	0.293038405197675	0.193262290015053	-0.0997761151826225	4.95536354480576e-20	4133
1	p	CAMTA1	176	7318809	7319441	633	7318905	7319248	344	0.831498950663585	0.903174310183826	0.0716753595202414	2.59784212954914e-07	8599
1	p	CAMTA1	177	7408477	7409319	843	7408793	7409003	211	0.728746161137456	0.785832824639133	0.0570866635016768	5.44940275042584e-06	9192
1	p	CAMTA1	178	7810919	7811725	807	7811235	7811409	175	0.923935329273361	0.943766261541818	0.0198309322684572	3.89782140308679e-05	9507
1	p	TNFRSF9	179	7998940	8001688	2749	7999572	8001252	1681	0.670676941644228	0.681187676678839	0.0105107350346101	8.19235458864131e-09	7815
1	p	PARK7	180	8043237	8047239	4003	8044553	8045238	686	0.93298398528358	0.925570758875439	-0.00741322640814057	5.21098151961318e-11	6868
1	p	RERE	181	8410758	8414760	4003	8411074	8412849	1776	0.657768231751188	0.630453817063394	-0.0273144146877938	2.45535099315481e-13	5940
1	p	SLC2A5	182	9128843	9130131	1289	9129487	9129648	162	0.580247040062272	0.251674244348884	-0.328572795713388	3.11661786436734e-99	352
1	p	H6PD	183	9254161	9257469	3309	9255815	9257421	1607	0.391035247934283	0.409502849502705	0.0184676015684216	1.34772251730808e-23	3530
1	p	SPSB1	184	9400491	9400976	486	9400692	9400775	84	0.780680684412724	0.534940837663211	-0.245739846749512	2.64815806960499e-80	587
1	p	SPSB1	185	9427580	9427777	198	9427650	9427707	58	0.969278120135399	0.972632771071491	0.00335465093609211	3.96348609906227e-07	8688
1	p	TMEM201	186	9663889	9664711	823	9664205	9664395	191	0.887022876461633	0.870922659109687	-0.0161002173519458	1.55457728357159e-12	6273
1	p	TMEM201	187	9666258	9667546	1289	9666618	9667405	788	0.685948621371839	0.562605365768922	-0.123343255602917	3.47729551352288e-21	3908
1	p	PIK3CD	188	9780304	9781222	919	9780397	9780906	510	0.676625280350783	0.75654606274954	0.0799207823987572	1.93012362884621e-25	3244
1	p	CLSTN1	189	9884584	9884609	26	9884593	9884600	8	0.242215233405142	0.066943829899281	-0.175271403505861	1.86613246445584e-24	3384
1	p	CTNNBIP1	190	9970606	9970686	81	9970633	9970659	27	0.02808949587307	0.0253119467370695	-0.00277754913600049	5.97956689912091e-09	7753
1	p	APITD1	191	10490024	10490077	54	10490025	10490063	39	0.22474762166861	0.365077652928209	0.140330031259599	1.75582420960718e-79	600
1	p	APITD1	192	10509792	10513794	4003	10509906	10511793	1888	0.776517418997442	0.736189465747161	-0.0403279532502815	1.62624534056763e-15	5216
