CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
3	139257697	139263034	-0.197914442765526	2.6795441978697e-106	Hypermethylation	RBP1	0.36	7.20808768772887e-08	lowexpression
3	156009257	156009539	-0.109677614543621	1.80909119163119e-22	Hypermethylation	KCNAB1	0.33	7.15816703406434e-08	lowexpression
3	184034864	184036171	0.125304698741828	1.29965308916052e-74	Hypomethylation	EIF4G1	1.33	6.8727311005346e-17	Overexpression
3	192633861	192634230	-0.104079550120048	5.28297373809283e-18	Hypermethylation	C3orf59	0.65	5.85575235673499e-07	lowexpression
3	195589112	195590940	0.102829361485413	4.25161162876161e-13	Hypomethylation	TNK2	1.85	1.75892117046884e-21	Overexpression
4	1202458	1202930	0.155089283391679	1.83881685016999e-107	Hypomethylation	LOC100130872	7.5	1.05989864575458e-42	Overexpression
4	1342253	1344344	0.213397048579298	1.75144097200204e-116	Hypomethylation	KIAA1530	1.46	1.51475030892049e-10	Overexpression
4	1504904	1505216	0.10350393773339	1.87398585530227e-16	Hypomethylation	CRIPAK	1.5	4.30366860249599e-09	Overexpression
4	1719339	1720754	0.215364572310448	1.09611745847278e-109	Hypomethylation	TMEM129	1.25	2.3717501277947e-11	Overexpression
4	5710289	5710459	-0.358922699674814	8.17208263003006e-141	Hypermethylation	EVC2	0.48	2.26554931219e-16	lowexpression
4	6247489	6247722	-0.257495007260432	1.55415812491832e-68	Hypermethylation	WFS1	0.7	3.90860666357494e-07	lowexpression
4	23890343	23891206	-0.179904478486853	6.58897055342112e-21	Hypermethylation	PPARGC1A	0.28	1.21946656316588e-15	lowexpression
4	23892435	23892645	-0.132908022008643	3.17615451029854e-13	Hypermethylation	PPARGC1A	0.28	1.21946656316588e-15	lowexpression
4	37978525	37978809	-0.393706159834436	2.60223692098887e-125	Hypermethylation	TBC1D1	0.52	2.29642657144048e-14	lowexpression
4	75895280	75896174	-0.129567041434426	1.03684286232192e-36	Hypermethylation	PARM1	0.45	2.90080472877742e-15	lowexpression
4	81106658	81106886	-0.266708882587214	1.33727574167643e-57	Hypermethylation	PRDM8	0.31	9.2632355560009e-07	lowexpression
4	83674286	83675010	-0.1687292203643	1.39257537334751e-67	Hypermethylation	SCD5	0.57	2.88970633480649e-10	lowexpression
4	86850909	86851727	-0.262937430132945	2.31527933370535e-80	Hypermethylation	ARHGAP24	0.52	6.36030615074192e-07	lowexpression
4	123747473	123747618	-0.256809362138803	4.95716949936255e-79	Hypermethylation	FGF2	0.44	3.67792097860127e-08	lowexpression
4	140200517	140200799	-0.247505719425034	3.74253424872904e-59	Hypermethylation	C4orf49	0.36	1.41947906424575e-06	lowexpression
4	153600626	153601571	-0.144142640065606	8.11737265761024e-35	Hypermethylation	TMEM154	0.45	3.73663839040209e-08	lowexpression
4	165898465	165898873	-0.206047548158085	2.18250083877962e-111	Hypermethylation	TRIM61	0.21	1.55582310752674e-06	lowexpression
4	184021264	184021546	-0.138582983221604	3.98391393314529e-22	Hypermethylation	WWC2	0.68	5.1222246418741e-11	lowexpression
4	184719617	184719929	-0.127582694673149	2.00765571406293e-16	Hypermethylation	STOX2	0.29	6.33715301217121e-14	lowexpression
5	1093660	1093816	0.186438754935472	3.28504406817541e-39	Hypomethylation	SLC12A7	1.47	1.77000339185932e-17	Overexpression
5	1110085	1110367	0.149522358673485	1.40513227787893e-32	Hypomethylation	SLC12A7	1.47	1.77000339185932e-17	Overexpression
5	1409621	1410253	0.151665626337634	6.13932387712021e-26	Hypomethylation	SLC6A3	3.94	2.31238259475161e-12	Overexpression
5	1770984	1774292	0.188413955568285	4.35578547927885e-59	Hypomethylation	MRPL36	1.41	3.46044531028435e-10	Overexpression
5	2093640	2096265	0.102066577449535	4.8678022150968e-13	Hypomethylation	IRX4	2.36	5.22704397805861e-13	Overexpression
5	2251994	2254013	0.1008613176553	1.25793342588789e-12	Hypomethylation	IRX4	2.36	5.22704397805861e-13	Overexpression
5	2741606	2746076	0.114206642525922	6.42432457178321e-40	Hypomethylation	IRX2	1.94	1.90022190116309e-11	Overexpression
5	2866697	2866933	0.147519576554446	8.85766694094011e-23	Hypomethylation	C5orf38	2.23	2.00011797544783e-26	Overexpression
5	33984567	33984969	0.138678959941507	1.70023616714362e-26	Hypomethylation	SLC45A2	45.42	2.91363315345523e-11	Overexpression
5	33996907	33997800	0.224037323888085	1.44186751841551e-44	Hypomethylation	AMACR	8.87	2.88152922143838e-39	Overexpression
5	43599123	43602431	-0.111268214787538	1.43019588655332e-20	Hypermethylation	NNT	0.55	3.09195246613902e-15	lowexpression
5	50672149	50676846	-0.1110365629018	2.65994556645856e-64	Hypermethylation	ISL1	0.55	7.76429167786497e-08	lowexpression
5	50678910	50679199	-0.11294646951612	4.61122345616509e-22	Hypermethylation	ISL1	0.55	7.76429167786497e-08	lowexpression
5	50694693	50695044	-0.124466021586961	5.92172576994741e-16	Hypermethylation	ISL1	0.55	7.76429167786497e-08	lowexpression
5	55776189	55776557	-0.194686345190336	2.05059387386994e-55	Hypermethylation	MAP3K1	0.63	5.8173894105814e-07	lowexpression
5	59189646	59190075	-0.22131146105373	3.51681017136875e-59	Hypermethylation	PDE4D	0.58	1.90485577129808e-10	lowexpression
5	66124485	66125117	-0.176411446891096	3.37270670401246e-34	Hypermethylation	MAST4	0.51	6.54684679139209e-07	lowexpression
5	66461240	66463306	-0.152121688093317	1.08461684734436e-20	Hypermethylation	MAST4	0.51	6.54684679139209e-07	lowexpression
5	77269065	77269498	-0.27987328296831	6.40225540362941e-65	Hypermethylation	AP3B1	0.86	1.84568952674867e-06	lowexpression
5	79378393	79380193	0.143844624106498	1.10493689940752e-42	Hypomethylation	THBS4	3.06	9.19454540285137e-11	Overexpression
5	96038250	96038312	-0.152160152185136	1.90230443175847e-16	Hypermethylation	CAST	0.78	7.8068024658344e-12	lowexpression
5	122620045	122622529	-0.274403433461293	3.1235190005933e-125	Hypermethylation	CEP120	0.66	3.22079141802116e-17	lowexpression
5	139282959	139283403	-0.234664002169066	9.7951034395926e-111	Hypermethylation	NRG2	0.3	1.88507388074245e-17	lowexpression
5	150400390	150400672	-0.224441305907193	2.20904969852755e-64	Hypermethylation	GPX3	0.46	6.11307134717331e-14	lowexpression
5	154229940	154230374	-0.380635179011931	2.23006228558985e-177	Hypermethylation	C5orf4	0.37	1.81830784868104e-18	lowexpression
5	162930213	162930402	-0.118762441608206	1.2099563876787e-09	Hypermethylation	MAT2B	0.62	6.51819582795127e-17	lowexpression
5	170288682	170288826	0.187119361643513	4.21115337850689e-48	Hypomethylation	RANBP17	1.83	1.63382262444321e-20	Overexpression
5	175084650	175084803	-0.100136200259184	3.97122902331798e-13	Hypermethylation	HRH2	0.38	1.11528147150923e-07	lowexpression
5	178800122	178800511	0.119497525430499	8.31515061562426e-13	Hypomethylation	RUFY1	1.09	2.28073851266535e-06	Overexpression
5	178956682	178957087	0.143800663479241	4.86807332323319e-34	Hypomethylation	RUFY1	1.09	2.28073851266535e-06	Overexpression
6	2842239	2842257	-0.308935570312185	4.32606097752301e-71	Hypermethylation	SERPINB1	0.44	8.21229399185495e-07	lowexpression
6	16301088	16305170	-0.143601474545712	2.22954199928693e-16	Hypermethylation	ATXN1	0.75	1.27896883095451e-06	lowexpression
6	26087460	26088518	-0.302556117048732	2.18957962823219e-98	Hypermethylation	HFE	0.34	1.01282002212452e-16	lowexpression
6	27172690	27174875	-0.154720177107131	2.55343409104359e-29	Hypermethylation	PRSS16	0.45	2.8824893451014e-10	lowexpression
6	27234936	27237309	-0.183637875828966	2.31612786371457e-49	Hypermethylation	PRSS16	0.45	2.8824893451014e-10	lowexpression
6	28227076	28227175	-0.206658074458299	8.72088762747979e-78	Hypermethylation	NKAPL	0.28	2.46447707107851e-09	lowexpression
6	29759869	29760910	-0.140349389661804	6.05738110525108e-163	Hypermethylation	HCG4	0.52	1.17625113113331e-09	lowexpression
6	31842413	31843045	0.207991741604216	1.41602813811288e-74	Hypomethylation	SLC44A4	1.67	4.82765387275003e-10	Overexpression
6	43211187	43211283	-0.318500498218282	1.30391093912551e-38	Hypermethylation	TTBK1	0.45	1.00078911902384e-06	lowexpression
6	43276561	43276841	-0.230754509314979	1.19668023731702e-84	Hypermethylation	CRIP3	0.37	2.64324139775266e-07	lowexpression
6	78174481	78178913	-0.188088814014924	3.10702756806057e-59	Hypermethylation	HTR1B	0.34	6.9833203535818e-08	lowexpression
6	83072687	83072841	-0.142469993878832	2.28903740144809e-34	Hypermethylation	TPBG	0.72	1.84208972132326e-06	lowexpression
6	91320034	91320346	-0.161377699414974	5.60940725314441e-20	Hypermethylation	MAP3K7	0.77	2.11138893802823e-08	lowexpression
6	111888130	111889156	-0.121908724834633	6.30604019793381e-45	Hypermethylation	TRAF3IP2	0.52	1.13459612334714e-09	lowexpression
6	133561554	133562542	-0.217963176642758	4.77725570970296e-293	Hypermethylation	EYA4	0.29	1.66191739579887e-08	lowexpression
6	151345952	151346725	0.161645652812664	9.75001546194074e-41	Hypomethylation	MTHFD1L	1.6	1.75320181579572e-06	Overexpression
6	155537257	155538616	-0.183328523617385	1.18550768017301e-23	Hypermethylation	TIAM2	0.59	1.07124718793842e-07	lowexpression
6	159070995	159071157	-0.100900813239054	1.51296702647492e-26	Hypermethylation	SYTL3	0.71	1.1941865289738e-09	lowexpression
7	2112751	2114425	0.116618452976213	1.76652706275135e-37	Hypomethylation	MAD1L1	1.48	9.57487276792302e-16	Overexpression
7	2551408	2551703	0.133912103308636	5.48123774256047e-72	Hypomethylation	LFNG	2.14	2.64703646283613e-12	Overexpression
7	3220266	3222257	0.102338966666175	8.66601390274861e-09	Hypomethylation	SDK1	3.36	2.72168588684582e-25	Overexpression
7	16505564	16505642	-0.473537814807092	2.37107098972095e-180	Hypermethylation	SOSTDC1	0.27	4.99034142185179e-09	lowexpression
7	27196238	27196334	-0.382229861325167	8.38440844424007e-135	Hypermethylation	HOXA7	0.46	1.51516008225526e-12	lowexpression
7	27240770	27244078	-0.216807964975776	5.62184350657024e-70	Hypermethylation	HOXA13	0.61	7.43413403711728e-08	lowexpression
7	30029716	30029803	-0.28971769807176	7.60492861313601e-82	Hypermethylation	SCRN1	0.53	2.52576508827317e-17	lowexpression
7	38670909	38671049	-0.102979083291639	9.58464643686218e-13	Hypermethylation	AMPH	0.41	8.52892714727544e-07	lowexpression
7	42278007	42278156	-0.228232818054933	3.21726584063279e-100	Hypermethylation	GLI3	0.47	9.3498781947114e-12	lowexpression
7	54956046	54956408	-0.397454711478042	3.35445345702672e-126	Hypermethylation	EGFR	0.59	6.6127586755773e-08	lowexpression
7	79083937	79084138	-0.142059888135382	3.26432443612177e-40	Hypermethylation	MAGI2	0.58	5.39653664919064e-10	lowexpression
7	93550979	93551039	-0.124322691021915	1.09345815577019e-19	Hypermethylation	GNG11	0.48	4.93224913371913e-07	lowexpression
7	97842737	97848358	0.144866280125307	1.42640770395447e-69	Hypomethylation	TECPR1	1.39	8.05228003195944e-10	Overexpression
7	99227054	99227831	-0.149545115284106	2.23262318432928e-55	Hypermethylation	ZNF498	0.83	2.3680840035377e-09	lowexpression
7	100274220	100281335	0.146756075200745	6.49688255510475e-93	Hypomethylation	GNB2	1.6	5.78769889916828e-21	Overexpression
7	100465597	100466885	-0.251940583260382	2.90844690957289e-101	Hypermethylation	TRIP6	0.52	3.6836718070453e-13	lowexpression
7	116164753	116164925	-0.149772338829388	2.18142415606774e-46	Hypermethylation	CAV1	0.3	4.70150815633953e-08	lowexpression
7	117512964	117513120	-0.148856146680895	1.79925334279092e-25	Hypermethylation	CTTNBP2	0.33	1.05369815069776e-06	lowexpression
7	134574842	134575376	-0.140930986017595	1.17303930926118e-109	Hypermethylation	CALD1	0.41	2.78669620516555e-08	lowexpression
7	139332980	139333726	0.145975586157566	1.01124079023936e-34	Hypomethylation	HIPK2	1.52	1.10307352904445e-11	Overexpression
7	139474494	139475782	0.15796905424079	4.20328054614288e-35	Hypomethylation	HIPK2	1.52	1.10307352904445e-11	Overexpression
7	150652974	150653336	-0.424475356225153	1.88243856061977e-161	Hypermethylation	KCNH2	0.52	5.83454682609757e-07	lowexpression
7	152616873	152621294	0.120697355371967	3.29971734575278e-19	Hypomethylation	ACTR3B	1.41	1.27402828075146e-10	Overexpression
7	158059803	158060144	0.107010711128205	2.09285619219047e-18	Hypomethylation	PTPRN2	1.77	3.38234699682128e-11	Overexpression
8	10586818	10587196	-0.267196550825452	6.14233571767305e-85	Hypermethylation	SOX7	0.4	7.69571895608892e-07	lowexpression
8	10591479	10594787	-0.10732753578764	2.84709684656148e-20	Hypermethylation	SOX7	0.4	7.69571895608892e-07	lowexpression
8	19539675	19540584	0.187710828471268	7.69878797212106e-78	Hypomethylation	CSGALNACT1	1.58	1.99546296749711e-09	Overexpression
8	21958455	21963789	-0.16657887591641	7.65451536838228e-48	Hypermethylation	FAM160B2	0.78	9.80529500519215e-07	lowexpression
8	22084643	22086061	-0.138230390264326	2.86025927310865e-50	Hypermethylation	PHYHIP	0.4	9.1235953777249e-07	lowexpression
8	22960524	22960667	-0.324301462995286	2.05675689353897e-72	Hypermethylation	TNFRSF10C	0.53	1.32460180059644e-06	lowexpression
8	23430730	23431042	0.113469359356923	5.1433670786204e-29	Hypomethylation	SLC25A37	1.71	5.46937695113852e-21	Overexpression
8	32406787	32407069	-0.129086839892705	4.36444401144235e-14	Hypermethylation	NRG1	0.36	8.51838529813609e-11	lowexpression
8	38175228	38176000	-0.19040849259505	4.76526115504728e-94	Hypermethylation	WHSC1L1	0.76	6.77644463808912e-12	lowexpression
8	42356530	42356932	-0.365320978678042	3.08015333058761e-111	Hypermethylation	SLC20A2	0.67	1.68704496032703e-12	lowexpression
8	49292695	49293756	-0.1285647690067	5.42463427623976e-30	Hypermethylation	EFCAB1	0.47	2.63719620225939e-09	lowexpression
8	49339757	49341906	-0.154158065399195	7.08074171495649e-28	Hypermethylation	EFCAB1	0.47	2.63719620225939e-09	lowexpression
8	49571047	49573308	-0.152444470532481	1.06903238668034e-55	Hypermethylation	EFCAB1	0.47	2.63719620225939e-09	lowexpression
8	49647438	49647782	-0.149278121136056	2.22060574108981e-31	Hypermethylation	EFCAB1	0.47	2.63719620225939e-09	lowexpression
8	99961733	99962154	-0.109398397200663	7.66679964306257e-43	Hypermethylation	OSR2	0.56	7.70452511756911e-07	lowexpression
8	101117871	101118099	-0.120802270522801	5.97941500335365e-56	Hypermethylation	RGS22	0.32	3.71004807793787e-08	lowexpression
8	108509895	108510317	-0.28348848283176	4.40828744962238e-63	Hypermethylation	ANGPT1	0.24	1.18990780720523e-13	lowexpression
8	119086264	119087078	-0.203522885771633	4.72427634572638e-77	Hypermethylation	EXT1	0.73	2.04355403185542e-09	lowexpression
8	126446836	126452476	0.189531000694443	1.8509328864838e-72	Hypomethylation	TRIB1	2.59	1.69597510075867e-15	Overexpression
8	128494550	128494833	0.235130834171222	3.97114785005664e-36	Hypomethylation	LOC727677	24.26	4.8082349702055e-07	Overexpression
8	135490515	135490873	0.106961909965699	2.82005134474584e-13	Hypomethylation	ZFAT	1.14	1.23754613205916e-07	Overexpression
8	145934470	145938096	0.153601398050882	4.16005236208997e-26	Hypomethylation	ZNF251	1.19	1.71536161472195e-06	Overexpression
10	521114	522474	-0.162163058418206	3.49705775714217e-66	Hypermethylation	DIP2C	0.71	2.27994126523821e-07	lowexpression
10	555641	557078	-0.100183474038894	7.97096600311446e-38	Hypermethylation	DIP2C	0.71	2.27994126523821e-07	lowexpression
10	660693	661704	-0.113572021083733	7.33189197350117e-107	Hypermethylation	DIP2C	0.71	2.27994126523821e-07	lowexpression
10	7516331	7518717	-0.127053137057813	7.62585566161235e-38	Hypermethylation	ITIH5	0.43	4.25508728408005e-09	lowexpression
10	7763360	7764093	0.145678729872844	4.47585128212858e-24	Hypomethylation	ITIH2	2.22	1.10088628689343e-06	Overexpression
