CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
5	154745	155515	0.172709788689584	9.39486005955668e-09	Hypomethylation	PLEKHG4B	14.9	1.52145988624217e-06	Overexpression
5	160911	162815	0.180704359975214	2.10720394299315e-16	Hypomethylation	PLEKHG4B	14.9	1.52145988624217e-06	Overexpression
5	171496	173361	0.155899404249004	2.01714192059471e-10	Hypomethylation	PLEKHG4B	14.9	1.52145988624217e-06	Overexpression
5	54281190	54281443	0.113850374434411	8.17558794777346e-11	Hypomethylation	ESM1	34.86	5.01364909471447e-13	Overexpression
5	76027521	76031523	0.130340330409275	4.08551126065069e-06	Hypomethylation	F2R	2.58	8.53856611319728e-07	Overexpression
6	30687137	30687257	0.186639614257093	3.71014788114015e-12	Hypomethylation	TUBB	2.22	4.13239583243556e-07	Overexpression
6	41130402	41131034	0.161855661308987	8.65420555248947e-11	Hypomethylation	TREM2	3.79	2.71554686144517e-10	Overexpression
6	159795516	159797411	0.249223924142802	1.04547487920463e-22	Hypomethylation	FNDC1	10.07	3.60855350507758e-07	Overexpression
7	5628259	5631567	0.222825553180919	1.03820550153538e-32	Hypomethylation	FSCN1	3.33	1.73029943010214e-06	Overexpression
7	23387049	23387712	0.3054605444706	2.71930295255701e-26	Hypomethylation	IGF2BP3	14.24	8.26031776736174e-13	Overexpression
7	130125704	130125871	0.193729454200392	1.08784822252166e-11	Hypomethylation	MEST	5.82	4.20223693191909e-07	Overexpression
8	70245478	70247504	0.306397224155656	9.80505177180636e-16	Hypomethylation	SULF1	4.02	4.20652213845786e-08	Overexpression
8	70378540	70378750	0.135068142475863	4.83594428563173e-17	Hypomethylation	SULF1	4.02	4.20652213845786e-08	Overexpression
8	144610206	144610960	0.103691608221215	2.29763960580937e-06	Hypomethylation	ZC3H3	1.55	4.41961532664733e-07	Overexpression
10	128021006	128021737	0.207616912096157	4.83217571751297e-11	Hypomethylation	ADAM12	4.41	4.88768566369186e-12	Overexpression
10	130011264	130014808	0.18018526158738	6.56019770562737e-17	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130082823	130086083	0.113367266276254	2.5930229558551e-32	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130122740	130125737	0.228136903187614	6.02476170817609e-23	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130164448	130166385	0.168822062862469	4.61290099366828e-12	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130226919	130229429	0.210204140631157	1.64603096509059e-23	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130267701	130269914	0.208985849748821	2.21551705519364e-26	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130298430	130298813	0.238339461961495	4.70635886289424e-10	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130300263	130300575	0.272659303332141	2.59299742559129e-26	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130365778	130367735	0.265111415043713	1.83198753181687e-21	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130421292	130423829	0.20061520884575	5.51346604807799e-12	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130491997	130493987	0.188417507756098	1.20055666986744e-08	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130507549	130507959	0.309250571645678	2.33009053140183e-26	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130518940	130520769	0.301669516640579	1.42431938892449e-20	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
10	130545324	130547183	0.285655005032996	6.77891326055303e-18	Hypomethylation	MKI67	5.63	2.83967474041957e-08	Overexpression
11	66138308	66138698	0.127991086337989	2.11189602367085e-15	Hypomethylation	SLC29A2	3.29	3.95110660263993e-09	Overexpression
12	52199820	52203822	0.136448166162423	1.54786596541811e-07	Hypomethylation	SCN8A	4.39	1.10477645017618e-06	Overexpression
12	54867111	54867533	0.11239480364774	2.98810526241751e-05	Hypomethylation	GTSF1	18.45	2.2704249947896e-07	Overexpression
13	113301650	113301784	0.279806546843259	9.70606463836732e-24	Hypomethylation	C13orf35	1700.05	8.39102114274311e-07	Overexpression
13	113333404	113334167	0.242399236463497	7.65530745948385e-21	Hypomethylation	C13orf35	1700.05	8.39102114274311e-07	Overexpression
15	89386425	89387125	0.248608139032288	1.08641576614981e-15	Hypomethylation	ACAN	4.02	2.23407586605314e-06	Overexpression
16	88602108	88605541	0.208032908447375	2.84932361916837e-16	Hypomethylation	ZC3H18	1.29	1.753576090577e-06	Overexpression
17	41278236	41278682	0.158091448580191	4.03560472887584e-23	Hypomethylation	BRCA1	3.07	3.39751396632501e-07	Overexpression
17	65025291	65029293	0.1177761337138	4.30383087791882e-10	Hypomethylation	CACNG4	7.57	3.85137463239036e-07	Overexpression
17	73840016	73844018	0.108790330218966	2.47852422553768e-71	Hypomethylation	UNC13D	3.18	8.36357728460398e-07	Overexpression
19	55040654	55043962	0.32526318031913	7.29233883881642e-32	Hypomethylation	KIR3DX1	4489.78	4.49606189321856e-09	Overexpression
20	31366236	31366687	0.128725562513357	3.56001651406397e-09	Hypomethylation	DNMT3B	3.68	2.71926703866261e-07	Overexpression
20	50419188	50419334	0.272429104613191	1.4704073157389e-26	Hypomethylation	SALL4	6.65	2.93571579840433e-11	Overexpression
20	56286637	56286757	0.202286855763524	1.58944087331421e-16	Hypomethylation	PMEPA1	3.82	1.83437241603819e-09	Overexpression
20	62121894	62122050	0.171163527484517	7.05371589903986e-12	Hypomethylation	EEF1A2	14.29	3.22968722561931e-07	Overexpression
22	45148113	45148331	0.125202157555221	6.06869378521602e-60	Hypomethylation	ARHGAP8	3.31	3.75887635096715e-07	Overexpression
